snapshot_id,warehouse_node_id,product_id,snapshot_date,stock_qty,reorder_point,safety_stock_x,warehouse_name,warehouse_country,product_name,category,unit_cost,inventory_value,is_below_reorder_point,reorder_point_model,safety_stock_y,model_type,reorder_point_placeholder,reorder_point_change
INVSNP0000143,WH0001,PRD0036,2026-08-01,3809,959,383,Germany Warehouse 1,Germany,ELEC-Eight-36,Electronics,21.92,83493.28000000001,False,109.6,44.2,prophet,959,-849.4
INVSNP0000144,WH0001,PRD0036,2026-09-01,4156,959,383,Germany Warehouse 1,Germany,ELEC-Eight-36,Electronics,21.92,91099.52,False,109.6,44.2,prophet,959,-849.4
INVSNP0000145,WH0001,PRD0121,2024-10-01,4345,945,378,Germany Warehouse 1,Germany,ELEC-Clear-121,Electronics,329.5,1431677.5,False,321.8,68.5,prophet,945,-623.2
INVSNP0000146,WH0001,PRD0121,2024-11-01,4277,945,378,Germany Warehouse 1,Germany,ELEC-Clear-121,Electronics,329.5,1409271.5,False,321.8,68.5,prophet,945,-623.2
INVSNP0000147,WH0001,PRD0121,2024-12-01,3978,945,378,Germany Warehouse 1,Germany,ELEC-Clear-121,Electronics,329.5,1310751.0,False,321.8,68.5,prophet,945,-623.2
INVSNP0000148,WH0001,PRD0121,2025-01-01,4766,945,378,Germany Warehouse 1,Germany,ELEC-Clear-121,Electronics,329.5,1570397.0,False,321.8,68.5,prophet,945,-623.2
INVSNP0000149,WH0001,PRD0121,2025-02-01,3042,945,378,Germany Warehouse 1,Germany,ELEC-Clear-121,Electronics,329.5,1002339.0,False,321.8,68.5,prophet,945,-623.2
INVSNP0000150,WH0001,PRD0121,2025-03-01,3663,945,378,Germany Warehouse 1,Germany,ELEC-Clear-121,Electronics,329.5,1206958.5,False,321.8,68.5,prophet,945,-623.2
INVSNP0000151,WH0001,PRD0121,2025-04-01,3576,945,378,Germany Warehouse 1,Germany,ELEC-Clear-121,Electronics,329.5,1178292.0,False,321.8,68.5,prophet,945,-623.2
INVSNP0000152,WH0001,PRD0121,2025-05-01,3258,945,378,Germany Warehouse 1,Germany,ELEC-Clear-121,Electronics,329.5,1073511.0,False,321.8,68.5,prophet,945,-623.2
INVSNP0000153,WH0001,PRD0121,2025-06-01,3737,945,378,Germany Warehouse 1,Germany,ELEC-Clear-121,Electronics,329.5,1231341.5,False,321.8,68.5,prophet,945,-623.2
INVSNP0000154,WH0001,PRD0121,2025-07-01,3022,945,378,Germany Warehouse 1,Germany,ELEC-Clear-121,Electronics,329.5,995749.0,False,321.8,68.5,prophet,945,-623.2
INVSNP0000155,WH0001,PRD0121,2025-08-01,4132,945,378,Germany Warehouse 1,Germany,ELEC-Clear-121,Electronics,329.5,1361494.0,False,321.8,68.5,prophet,945,-623.2
INVSNP0000156,WH0001,PRD0121,2025-09-01,3567,945,378,Germany Warehouse 1,Germany,ELEC-Clear-121,Electronics,329.5,1175326.5,False,321.8,68.5,prophet,945,-623.2
INVSNP0000157,WH0001,PRD0121,2025-10-01,3848,945,378,Germany Warehouse 1,Germany,ELEC-Clear-121,Electronics,329.5,1267916.0,False,321.8,68.5,prophet,945,-623.2
INVSNP0000158,WH0001,PRD0121,2025-11-01,4032,945,378,Germany Warehouse 1,Germany,ELEC-Clear-121,Electronics,329.5,1328544.0,False,321.8,68.5,prophet,945,-623.2
INVSNP0000159,WH0001,PRD0121,2025-12-01,3795,945,378,Germany Warehouse 1,Germany,ELEC-Clear-121,Electronics,329.5,1250452.5,False,321.8,68.5,prophet,945,-623.2
INVSNP0000160,WH0001,PRD0121,2026-01-01,3810,945,378,Germany Warehouse 1,Germany,ELEC-Clear-121,Electronics,329.5,1255395.0,False,321.8,68.5,prophet,945,-623.2
INVSNP0000161,WH0001,PRD0121,2026-02-01,4380,945,378,Germany Warehouse 1,Germany,ELEC-Clear-121,Electronics,329.5,1443210.0,False,321.8,68.5,prophet,945,-623.2
INVSNP0000162,WH0001,PRD0121,2026-03-01,4255,945,378,Germany Warehouse 1,Germany,ELEC-Clear-121,Electronics,329.5,1402022.5,False,321.8,68.5,prophet,945,-623.2
INVSNP0000163,WH0001,PRD0121,2026-04-01,3708,945,378,Germany Warehouse 1,Germany,ELEC-Clear-121,Electronics,329.5,1221786.0,False,321.8,68.5,prophet,945,-623.2
INVSNP0000164,WH0001,PRD0121,2026-05-01,3786,945,378,Germany Warehouse 1,Germany,ELEC-Clear-121,Electronics,329.5,1247487.0,False,321.8,68.5,prophet,945,-623.2
INVSNP0000165,WH0001,PRD0121,2026-06-01,3672,945,378,Germany Warehouse 1,Germany,ELEC-Clear-121,Electronics,329.5,1209924.0,False,321.8,68.5,prophet,945,-623.2
INVSNP0000166,WH0001,PRD0121,2026-07-01,3752,945,378,Germany Warehouse 1,Germany,ELEC-Clear-121,Electronics,329.5,1236284.0,False,321.8,68.5,prophet,945,-623.2
INVSNP0000167,WH0001,PRD0121,2026-08-01,3174,945,378,Germany Warehouse 1,Germany,ELEC-Clear-121,Electronics,329.5,1045833.0,False,321.8,68.5,prophet,945,-623.2
INVSNP0000168,WH0001,PRD0121,2026-09-01,4624,945,378,Germany Warehouse 1,Germany,ELEC-Clear-121,Electronics,329.5,1523608.0,False,321.8,68.5,prophet,945,-623.2
INVSNP0000169,WH0001,PRD0072,2024-10-01,4840,1095,438,Germany Warehouse 1,Germany,TEXT-Family-72,Textiles,35.82,173368.8,False,366.7,80.6,prophet,1095,-728.3
INVSNP0000170,WH0001,PRD0072,2024-11-01,4045,1095,438,Germany Warehouse 1,Germany,TEXT-Family-72,Textiles,35.82,144891.9,False,366.7,80.6,prophet,1095,-728.3
INVSNP0000171,WH0001,PRD0072,2024-12-01,5125,1095,438,Germany Warehouse 1,Germany,TEXT-Family-72,Textiles,35.82,183577.5,False,366.7,80.6,prophet,1095,-728.3
INVSNP0000172,WH0001,PRD0072,2025-01-01,5546,1095,438,Germany Warehouse 1,Germany,TEXT-Family-72,Textiles,35.82,198657.72,False,366.7,80.6,prophet,1095,-728.3
INVSNP0000173,WH0001,PRD0072,2025-02-01,4437,1095,438,Germany Warehouse 1,Germany,TEXT-Family-72,Textiles,35.82,158933.34,False,366.7,80.6,prophet,1095,-728.3
INVSNP0000174,WH0001,PRD0072,2025-03-01,4172,1095,438,Germany Warehouse 1,Germany,TEXT-Family-72,Textiles,35.82,149441.04,False,366.7,80.6,prophet,1095,-728.3
INVSNP0000175,WH0001,PRD0072,2025-04-01,4909,1095,438,Germany Warehouse 1,Germany,TEXT-Family-72,Textiles,35.82,175840.38,False,366.7,80.6,prophet,1095,-728.3
INVSNP0000176,WH0001,PRD0072,2025-05-01,4843,1095,438,Germany Warehouse 1,Germany,TEXT-Family-72,Textiles,35.82,173476.26,False,366.7,80.6,prophet,1095,-728.3
INVSNP0000177,WH0001,PRD0072,2025-06-01,4396,1095,438,Germany Warehouse 1,Germany,TEXT-Family-72,Textiles,35.82,157464.72,False,366.7,80.6,prophet,1095,-728.3
INVSNP0000178,WH0001,PRD0072,2025-07-01,4854,1095,438,Germany Warehouse 1,Germany,TEXT-Family-72,Textiles,35.82,173870.28,False,366.7,80.6,prophet,1095,-728.3
INVSNP0000179,WH0001,PRD0072,2025-08-01,4785,1095,438,Germany Warehouse 1,Germany,TEXT-Family-72,Textiles,35.82,171398.7,False,366.7,80.6,prophet,1095,-728.3
INVSNP0000180,WH0001,PRD0072,2025-09-01,4573,1095,438,Germany Warehouse 1,Germany,TEXT-Family-72,Textiles,35.82,163804.86000000002,False,366.7,80.6,prophet,1095,-728.3
INVSNP0000181,WH0001,PRD0072,2025-10-01,5072,1095,438,Germany Warehouse 1,Germany,TEXT-Family-72,Textiles,35.82,181679.04,False,366.7,80.6,prophet,1095,-728.3
INVSNP0000182,WH0001,PRD0072,2025-11-01,3452,1095,438,Germany Warehouse 1,Germany,TEXT-Family-72,Textiles,35.82,123650.64,False,366.7,80.6,prophet,1095,-728.3
INVSNP0000183,WH0001,PRD0072,2025-12-01,5120,1095,438,Germany Warehouse 1,Germany,TEXT-Family-72,Textiles,35.82,183398.4,False,366.7,80.6,prophet,1095,-728.3
INVSNP0000184,WH0001,PRD0072,2026-01-01,3339,1095,438,Germany Warehouse 1,Germany,TEXT-Family-72,Textiles,35.82,119602.98,False,366.7,80.6,prophet,1095,-728.3
INVSNP0000185,WH0001,PRD0072,2026-02-01,4258,1095,438,Germany Warehouse 1,Germany,TEXT-Family-72,Textiles,35.82,152521.56,False,366.7,80.6,prophet,1095,-728.3
INVSNP0000186,WH0001,PRD0072,2026-03-01,4714,1095,438,Germany Warehouse 1,Germany,TEXT-Family-72,Textiles,35.82,168855.48,False,366.7,80.6,prophet,1095,-728.3
INVSNP0000187,WH0001,PRD0072,2026-04-01,4738,1095,438,Germany Warehouse 1,Germany,TEXT-Family-72,Textiles,35.82,169715.16,False,366.7,80.6,prophet,1095,-728.3
INVSNP0000188,WH0001,PRD0072,2026-05-01,4051,1095,438,Germany Warehouse 1,Germany,TEXT-Family-72,Textiles,35.82,145106.82,False,366.7,80.6,prophet,1095,-728.3
INVSNP0000189,WH0001,PRD0072,2026-06-01,6140,1095,438,Germany Warehouse 1,Germany,TEXT-Family-72,Textiles,35.82,219934.8,False,366.7,80.6,prophet,1095,-728.3
INVSNP0000190,WH0001,PRD0072,2026-07-01,5959,1095,438,Germany Warehouse 1,Germany,TEXT-Family-72,Textiles,35.82,213451.38,False,366.7,80.6,prophet,1095,-728.3
INVSNP0000191,WH0001,PRD0072,2026-08-01,4158,1095,438,Germany Warehouse 1,Germany,TEXT-Family-72,Textiles,35.82,148939.56,False,366.7,80.6,prophet,1095,-728.3
INVSNP0000192,WH0001,PRD0072,2026-09-01,4508,1095,438,Germany Warehouse 1,Germany,TEXT-Family-72,Textiles,35.82,161476.56,False,366.7,80.6,prophet,1095,-728.3
INVSNP0000193,WH0001,PRD0042,2024-10-01,1656,349,139,Germany Warehouse 1,Germany,TEXT-Between-42,Textiles,26.99,44695.439999999995,False,48.9,48.4,prophet,349,-300.1
INVSNP0000194,WH0001,PRD0042,2024-11-01,1284,349,139,Germany Warehouse 1,Germany,TEXT-Between-42,Textiles,26.99,34655.159999999996,False,48.9,48.4,prophet,349,-300.1
INVSNP0000195,WH0001,PRD0042,2024-12-01,1276,349,139,Germany Warehouse 1,Germany,TEXT-Between-42,Textiles,26.99,34439.24,False,48.9,48.4,prophet,349,-300.1
INVSNP0000196,WH0001,PRD0042,2025-01-01,1294,349,139,Germany Warehouse 1,Germany,TEXT-Between-42,Textiles,26.99,34925.06,False,48.9,48.4,prophet,349,-300.1
INVSNP0000197,WH0001,PRD0042,2025-02-01,1164,349,139,Germany Warehouse 1,Germany,TEXT-Between-42,Textiles,26.99,31416.359999999997,False,48.9,48.4,prophet,349,-300.1
INVSNP0000198,WH0001,PRD0042,2025-03-01,1173,349,139,Germany Warehouse 1,Germany,TEXT-Between-42,Textiles,26.99,31659.269999999997,False,48.9,48.4,prophet,349,-300.1
INVSNP0000199,WH0001,PRD0042,2025-04-01,1204,349,139,Germany Warehouse 1,Germany,TEXT-Between-42,Textiles,26.99,32495.96,False,48.9,48.4,prophet,349,-300.1
INVSNP0000200,WH0001,PRD0042,2025-05-01,1410,349,139,Germany Warehouse 1,Germany,TEXT-Between-42,Textiles,26.99,38055.899999999994,False,48.9,48.4,prophet,349,-300.1
INVSNP0000201,WH0001,PRD0042,2025-06-01,1423,349,139,Germany Warehouse 1,Germany,TEXT-Between-42,Textiles,26.99,38406.77,False,48.9,48.4,prophet,349,-300.1
INVSNP0000202,WH0001,PRD0042,2025-07-01,1710,349,139,Germany Warehouse 1,Germany,TEXT-Between-42,Textiles,26.99,46152.899999999994,False,48.9,48.4,prophet,349,-300.1
INVSNP0000203,WH0001,PRD0042,2025-08-01,1394,349,139,Germany Warehouse 1,Germany,TEXT-Between-42,Textiles,26.99,37624.06,False,48.9,48.4,prophet,349,-300.1
INVSNP0000204,WH0001,PRD0042,2025-09-01,902,349,139,Germany Warehouse 1,Germany,TEXT-Between-42,Textiles,26.99,24344.98,False,48.9,48.4,prophet,349,-300.1
INVSNP0000205,WH0001,PRD0042,2025-10-01,1372,349,139,Germany Warehouse 1,Germany,TEXT-Between-42,Textiles,26.99,37030.28,False,48.9,48.4,prophet,349,-300.1
INVSNP0000206,WH0001,PRD0042,2025-11-01,1435,349,139,Germany Warehouse 1,Germany,TEXT-Between-42,Textiles,26.99,38730.649999999994,False,48.9,48.4,prophet,349,-300.1
INVSNP0000207,WH0001,PRD0042,2025-12-01,1197,349,139,Germany Warehouse 1,Germany,TEXT-Between-42,Textiles,26.99,32307.03,False,48.9,48.4,prophet,349,-300.1
INVSNP0000208,WH0001,PRD0042,2026-01-01,1363,349,139,Germany Warehouse 1,Germany,TEXT-Between-42,Textiles,26.99,36787.369999999995,False,48.9,48.4,prophet,349,-300.1
INVSNP0000209,WH0001,PRD0042,2026-02-01,1665,349,139,Germany Warehouse 1,Germany,TEXT-Between-42,Textiles,26.99,44938.35,False,48.9,48.4,prophet,349,-300.1
INVSNP0000210,WH0001,PRD0042,2026-03-01,1465,349,139,Germany Warehouse 1,Germany,TEXT-Between-42,Textiles,26.99,39540.35,False,48.9,48.4,prophet,349,-300.1
INVSNP0000211,WH0001,PRD0042,2026-04-01,1217,349,139,Germany Warehouse 1,Germany,TEXT-Between-42,Textiles,26.99,32846.829999999994,False,48.9,48.4,prophet,349,-300.1
INVSNP0000212,WH0001,PRD0042,2026-05-01,1382,349,139,Germany Warehouse 1,Germany,TEXT-Between-42,Textiles,26.99,37300.18,False,48.9,48.4,prophet,349,-300.1
INVSNP0000213,WH0001,PRD0042,2026-06-01,1322,349,139,Germany Warehouse 1,Germany,TEXT-Between-42,Textiles,26.99,35680.78,False,48.9,48.4,prophet,349,-300.1
INVSNP0000214,WH0001,PRD0042,2026-07-01,1552,349,139,Germany Warehouse 1,Germany,TEXT-Between-42,Textiles,26.99,41888.48,False,48.9,48.4,prophet,349,-300.1
INVSNP0000215,WH0001,PRD0042,2026-08-01,1445,349,139,Germany Warehouse 1,Germany,TEXT-Between-42,Textiles,26.99,39000.55,False,48.9,48.4,prophet,349,-300.1
INVSNP0000216,WH0001,PRD0042,2026-09-01,1159,349,139,Germany Warehouse 1,Germany,TEXT-Between-42,Textiles,26.99,31281.41,False,48.9,48.4,prophet,349,-300.1
INVSNP0000217,WH0001,PRD0044,2024-10-01,4868,1185,474,Germany Warehouse 1,Germany,MACH-Reason-44,Machinery,1399.49,6812717.32,False,199.3,60.6,prophet,1185,-985.7
INVSNP0000218,WH0001,PRD0044,2024-11-01,4764,1185,474,Germany Warehouse 1,Germany,MACH-Reason-44,Machinery,1399.49,6667170.36,False,199.3,60.6,prophet,1185,-985.7
INVSNP0000219,WH0001,PRD0044,2024-12-01,5084,1185,474,Germany Warehouse 1,Germany,MACH-Reason-44,Machinery,1399.49,7115007.16,False,199.3,60.6,prophet,1185,-985.7
INVSNP0000220,WH0001,PRD0044,2025-01-01,3947,1185,474,Germany Warehouse 1,Germany,MACH-Reason-44,Machinery,1399.49,5523787.03,False,199.3,60.6,prophet,1185,-985.7
INVSNP0000221,WH0001,PRD0044,2025-02-01,4639,1185,474,Germany Warehouse 1,Germany,MACH-Reason-44,Machinery,1399.49,6492234.11,False,199.3,60.6,prophet,1185,-985.7
INVSNP0000222,WH0001,PRD0044,2025-03-01,5663,1185,474,Germany Warehouse 1,Germany,MACH-Reason-44,Machinery,1399.49,7925311.87,False,199.3,60.6,prophet,1185,-985.7
INVSNP0000223,WH0001,PRD0044,2025-04-01,5052,1185,474,Germany Warehouse 1,Germany,MACH-Reason-44,Machinery,1399.49,7070223.48,False,199.3,60.6,prophet,1185,-985.7
INVSNP0000224,WH0001,PRD0044,2025-05-01,5382,1185,474,Germany Warehouse 1,Germany,MACH-Reason-44,Machinery,1399.49,7532055.18,False,199.3,60.6,prophet,1185,-985.7
INVSNP0000225,WH0001,PRD0044,2025-06-01,5522,1185,474,Germany Warehouse 1,Germany,MACH-Reason-44,Machinery,1399.49,7727983.78,False,199.3,60.6,prophet,1185,-985.7
INVSNP0000226,WH0001,PRD0044,2025-07-01,6010,1185,474,Germany Warehouse 1,Germany,MACH-Reason-44,Machinery,1399.49,8410934.9,False,199.3,60.6,prophet,1185,-985.7
INVSNP0000227,WH0001,PRD0044,2025-08-01,2980,1185,474,Germany Warehouse 1,Germany,MACH-Reason-44,Machinery,1399.49,4170480.2,False,199.3,60.6,prophet,1185,-985.7
INVSNP0000228,WH0001,PRD0044,2025-09-01,5582,1185,474,Germany Warehouse 1,Germany,MACH-Reason-44,Machinery,1399.49,7811953.18,False,199.3,60.6,prophet,1185,-985.7
INVSNP0000229,WH0001,PRD0044,2025-10-01,5136,1185,474,Germany Warehouse 1,Germany,MACH-Reason-44,Machinery,1399.49,7187780.64,False,199.3,60.6,prophet,1185,-985.7
INVSNP0000230,WH0001,PRD0044,2025-11-01,4472,1185,474,Germany Warehouse 1,Germany,MACH-Reason-44,Machinery,1399.49,6258519.28,False,199.3,60.6,prophet,1185,-985.7
INVSNP0000231,WH0001,PRD0044,2025-12-01,6023,1185,474,Germany Warehouse 1,Germany,MACH-Reason-44,Machinery,1399.49,8429128.27,False,199.3,60.6,prophet,1185,-985.7
INVSNP0000232,WH0001,PRD0044,2026-01-01,5131,1185,474,Germany Warehouse 1,Germany,MACH-Reason-44,Machinery,1399.49,7180783.19,False,199.3,60.6,prophet,1185,-985.7
INVSNP0000233,WH0001,PRD0044,2026-02-01,3643,1185,474,Germany Warehouse 1,Germany,MACH-Reason-44,Machinery,1399.49,5098342.07,False,199.3,60.6,prophet,1185,-985.7
INVSNP0000234,WH0001,PRD0044,2026-03-01,5172,1185,474,Germany Warehouse 1,Germany,MACH-Reason-44,Machinery,1399.49,7238162.28,False,199.3,60.6,prophet,1185,-985.7
INVSNP0000235,WH0001,PRD0044,2026-04-01,6375,1185,474,Germany Warehouse 1,Germany,MACH-Reason-44,Machinery,1399.49,8921748.75,False,199.3,60.6,prophet,1185,-985.7
INVSNP0000236,WH0001,PRD0044,2026-05-01,5488,1185,474,Germany Warehouse 1,Germany,MACH-Reason-44,Machinery,1399.49,7680401.12,False,199.3,60.6,prophet,1185,-985.7
INVSNP0000237,WH0001,PRD0044,2026-06-01,3993,1185,474,Germany Warehouse 1,Germany,MACH-Reason-44,Machinery,1399.49,5588163.57,False,199.3,60.6,prophet,1185,-985.7
INVSNP0000238,WH0001,PRD0044,2026-07-01,4871,1185,474,Germany Warehouse 1,Germany,MACH-Reason-44,Machinery,1399.49,6816915.79,False,199.3,60.6,prophet,1185,-985.7
INVSNP0000239,WH0001,PRD0044,2026-08-01,4890,1185,474,Germany Warehouse 1,Germany,MACH-Reason-44,Machinery,1399.49,6843506.1,False,199.3,60.6,prophet,1185,-985.7
INVSNP0000240,WH0001,PRD0044,2026-09-01,3912,1185,474,Germany Warehouse 1,Germany,MACH-Reason-44,Machinery,1399.49,5474804.88,False,199.3,60.6,prophet,1185,-985.7
INVSNP0000241,WH0001,PRD0005,2024-10-01,1739,520,208,Germany Warehouse 1,Germany,TEXT-Per-5,Textiles,25.16,43753.24,False,277.7,56.1,prophet,520,-242.3
INVSNP0000242,WH0001,PRD0005,2024-11-01,2239,520,208,Germany Warehouse 1,Germany,TEXT-Per-5,Textiles,25.16,56333.24,False,277.7,56.1,prophet,520,-242.3
INVSNP0000243,WH0001,PRD0005,2024-12-01,1608,520,208,Germany Warehouse 1,Germany,TEXT-Per-5,Textiles,25.16,40457.28,False,277.7,56.1,prophet,520,-242.3
INVSNP0000244,WH0001,PRD0005,2025-01-01,2497,520,208,Germany Warehouse 1,Germany,TEXT-Per-5,Textiles,25.16,62824.52,False,277.7,56.1,prophet,520,-242.3
INVSNP0000245,WH0001,PRD0005,2025-02-01,1589,520,208,Germany Warehouse 1,Germany,TEXT-Per-5,Textiles,25.16,39979.24,False,277.7,56.1,prophet,520,-242.3
INVSNP0000246,WH0001,PRD0005,2025-03-01,1545,520,208,Germany Warehouse 1,Germany,TEXT-Per-5,Textiles,25.16,38872.2,False,277.7,56.1,prophet,520,-242.3
INVSNP0000247,WH0001,PRD0005,2025-04-01,1962,520,208,Germany Warehouse 1,Germany,TEXT-Per-5,Textiles,25.16,49363.92,False,277.7,56.1,prophet,520,-242.3
INVSNP0000248,WH0001,PRD0005,2025-05-01,1881,520,208,Germany Warehouse 1,Germany,TEXT-Per-5,Textiles,25.16,47325.96,False,277.7,56.1,prophet,520,-242.3
INVSNP0000249,WH0001,PRD0005,2025-06-01,2184,520,208,Germany Warehouse 1,Germany,TEXT-Per-5,Textiles,25.16,54949.44,False,277.7,56.1,prophet,520,-242.3
INVSNP0000250,WH0001,PRD0005,2025-07-01,1432,520,208,Germany Warehouse 1,Germany,TEXT-Per-5,Textiles,25.16,36029.12,False,277.7,56.1,prophet,520,-242.3
INVSNP0000251,WH0001,PRD0005,2025-08-01,1913,520,208,Germany Warehouse 1,Germany,TEXT-Per-5,Textiles,25.16,48131.08,False,277.7,56.1,prophet,520,-242.3
INVSNP0000252,WH0001,PRD0005,2025-09-01,2124,520,208,Germany Warehouse 1,Germany,TEXT-Per-5,Textiles,25.16,53439.84,False,277.7,56.1,prophet,520,-242.3
INVSNP0000253,WH0001,PRD0005,2025-10-01,1651,520,208,Germany Warehouse 1,Germany,TEXT-Per-5,Textiles,25.16,41539.16,False,277.7,56.1,prophet,520,-242.3
INVSNP0000254,WH0001,PRD0005,2025-11-01,2090,520,208,Germany Warehouse 1,Germany,TEXT-Per-5,Textiles,25.16,52584.4,False,277.7,56.1,prophet,520,-242.3
INVSNP0000255,WH0001,PRD0005,2025-12-01,1873,520,208,Germany Warehouse 1,Germany,TEXT-Per-5,Textiles,25.16,47124.68,False,277.7,56.1,prophet,520,-242.3
INVSNP0000256,WH0001,PRD0005,2026-01-01,1993,520,208,Germany Warehouse 1,Germany,TEXT-Per-5,Textiles,25.16,50143.88,False,277.7,56.1,prophet,520,-242.3
INVSNP0000257,WH0001,PRD0005,2026-02-01,1699,520,208,Germany Warehouse 1,Germany,TEXT-Per-5,Textiles,25.16,42746.84,False,277.7,56.1,prophet,520,-242.3
INVSNP0000258,WH0001,PRD0005,2026-03-01,1726,520,208,Germany Warehouse 1,Germany,TEXT-Per-5,Textiles,25.16,43426.16,False,277.7,56.1,prophet,520,-242.3
INVSNP0000259,WH0001,PRD0005,2026-04-01,2204,520,208,Germany Warehouse 1,Germany,TEXT-Per-5,Textiles,25.16,55452.64,False,277.7,56.1,prophet,520,-242.3
INVSNP0000260,WH0001,PRD0005,2026-05-01,1819,520,208,Germany Warehouse 1,Germany,TEXT-Per-5,Textiles,25.16,45766.04,False,277.7,56.1,prophet,520,-242.3
INVSNP0000261,WH0001,PRD0005,2026-06-01,2487,520,208,Germany Warehouse 1,Germany,TEXT-Per-5,Textiles,25.16,62572.92,False,277.7,56.1,prophet,520,-242.3
INVSNP0000262,WH0001,PRD0005,2026-07-01,2344,520,208,Germany Warehouse 1,Germany,TEXT-Per-5,Textiles,25.16,58975.04,False,277.7,56.1,prophet,520,-242.3
INVSNP0000263,WH0001,PRD0005,2026-08-01,1537,520,208,Germany Warehouse 1,Germany,TEXT-Per-5,Textiles,25.16,38670.92,False,277.7,56.1,prophet,520,-242.3
INVSNP0000264,WH0001,PRD0005,2026-09-01,2243,520,208,Germany Warehouse 1,Germany,TEXT-Per-5,Textiles,25.16,56433.88,False,277.7,56.1,prophet,520,-242.3
INVSNP0000265,WH0001,PRD0026,2024-10-01,2265,560,224,Germany Warehouse 1,Germany,PACK-Mention-26,Packaging,8.42,19071.3,False,233.7,54.0,prophet,560,-326.3
INVSNP0000266,WH0001,PRD0026,2024-11-01,2363,560,224,Germany Warehouse 1,Germany,PACK-Mention-26,Packaging,8.42,19896.46,False,233.7,54.0,prophet,560,-326.3
INVSNP0000267,WH0001,PRD0026,2024-12-01,2401,560,224,Germany Warehouse 1,Germany,PACK-Mention-26,Packaging,8.42,20216.42,False,233.7,54.0,prophet,560,-326.3
INVSNP0000268,WH0001,PRD0026,2025-01-01,1923,560,224,Germany Warehouse 1,Germany,PACK-Mention-26,Packaging,8.42,16191.66,False,233.7,54.0,prophet,560,-326.3
INVSNP0000269,WH0001,PRD0026,2025-02-01,1989,560,224,Germany Warehouse 1,Germany,PACK-Mention-26,Packaging,8.42,16747.38,False,233.7,54.0,prophet,560,-326.3
INVSNP0000270,WH0001,PRD0026,2025-03-01,2753,560,224,Germany Warehouse 1,Germany,PACK-Mention-26,Packaging,8.42,23180.26,False,233.7,54.0,prophet,560,-326.3
INVSNP0000271,WH0001,PRD0026,2025-04-01,1488,560,224,Germany Warehouse 1,Germany,PACK-Mention-26,Packaging,8.42,12528.96,False,233.7,54.0,prophet,560,-326.3
INVSNP0000272,WH0001,PRD0026,2025-05-01,2485,560,224,Germany Warehouse 1,Germany,PACK-Mention-26,Packaging,8.42,20923.7,False,233.7,54.0,prophet,560,-326.3
INVSNP0000273,WH0001,PRD0026,2025-06-01,2010,560,224,Germany Warehouse 1,Germany,PACK-Mention-26,Packaging,8.42,16924.2,False,233.7,54.0,prophet,560,-326.3
INVSNP0000274,WH0001,PRD0026,2025-07-01,1762,560,224,Germany Warehouse 1,Germany,PACK-Mention-26,Packaging,8.42,14836.04,False,233.7,54.0,prophet,560,-326.3
INVSNP0000275,WH0001,PRD0026,2025-08-01,2286,560,224,Germany Warehouse 1,Germany,PACK-Mention-26,Packaging,8.42,19248.12,False,233.7,54.0,prophet,560,-326.3
INVSNP0000276,WH0001,PRD0026,2025-09-01,2605,560,224,Germany Warehouse 1,Germany,PACK-Mention-26,Packaging,8.42,21934.1,False,233.7,54.0,prophet,560,-326.3
INVSNP0000277,WH0001,PRD0026,2025-10-01,2598,560,224,Germany Warehouse 1,Germany,PACK-Mention-26,Packaging,8.42,21875.16,False,233.7,54.0,prophet,560,-326.3
INVSNP0000278,WH0001,PRD0026,2025-11-01,1663,560,224,Germany Warehouse 1,Germany,PACK-Mention-26,Packaging,8.42,14002.46,False,233.7,54.0,prophet,560,-326.3
INVSNP0000279,WH0001,PRD0026,2025-12-01,1985,560,224,Germany Warehouse 1,Germany,PACK-Mention-26,Packaging,8.42,16713.7,False,233.7,54.0,prophet,560,-326.3
INVSNP0000280,WH0001,PRD0026,2026-01-01,1896,560,224,Germany Warehouse 1,Germany,PACK-Mention-26,Packaging,8.42,15964.32,False,233.7,54.0,prophet,560,-326.3
