shipment_id,origin_node_id,dest_node_id,product_id,mode,ship_date,delivery_date,planned_transit_days,actual_transit_days,cost,quantity,leg
SHP000223,SUP0039,WH0006,PRD0143,ocean,2025-10-02,2025-10-28,27,26,4118.33,64,supplier_to_warehouse
SHP000224,SUP0018,WH0008,PRD0125,ocean,2026-03-01,2026-03-06,8,5,2737.43,192,supplier_to_warehouse
SHP000225,SUP0034,WH0008,PRD0040,rail,2024-10-15,2024-10-23,8,8,22163.71,446,supplier_to_warehouse
SHP000226,SUP0003,WH0008,PRD0049,rail,2025-11-02,2025-11-06,6,4,28773.86,943,supplier_to_warehouse
SHP000227,SUP0026,WH0001,PRD0076,ocean,2025-09-04,2025-09-13,9,9,3118.28,176,supplier_to_warehouse
SHP000228,SUP0002,WH0003,PRD0056,rail,2026-05-16,2026-05-19,2,3,1179.59,318,supplier_to_warehouse
SHP000229,SUP0030,WH0002,PRD0015,rail,2024-12-27,2024-12-29,3,2,3445.19,296,supplier_to_warehouse
SHP000230,SUP0008,WH0009,PRD0149,rail,2026-08-02,2026-08-12,9,10,26167.01,492,supplier_to_warehouse
SHP000231,SUP0032,WH0007,PRD0139,ocean,2024-11-01,2024-11-23,24,22,6501.28,116,supplier_to_warehouse
SHP000232,SUP0025,WH0010,PRD0016,ocean,2025-01-16,2025-02-04,18,19,10721.88,265,supplier_to_warehouse
SHP000233,SUP0004,WH0004,PRD0081,ocean,2025-11-09,2025-12-15,35,36,3213.01,37,supplier_to_warehouse
SHP000234,SUP0036,WH0005,PRD0015,ocean,2026-01-07,2026-01-27,18,20,4053.85,96,supplier_to_warehouse
SHP000235,SUP0021,WH0007,PRD0013,ocean,2025-02-21,2025-03-12,18,19,4106.11,103,supplier_to_warehouse
SHP000236,SUP0016,WH0010,PRD0150,ocean,2024-11-30,2024-12-23,25,23,6962.63,115,supplier_to_warehouse
SHP000237,SUP0029,WH0006,PRD0123,ocean,2026-06-12,2026-06-29,21,17,3499.75,71,supplier_to_warehouse
SHP000238,SUP0023,WH0001,PRD0129,ocean,2025-03-01,2025-03-25,27,24,7367.44,113,supplier_to_warehouse
SHP000239,SUP0001,WH0007,PRD0136,ocean,2025-11-09,2025-11-30,22,21,8275.91,159,supplier_to_warehouse
SHP000240,SUP0003,WH0006,PRD0041,air,2025-11-27,2025-12-03,6,6,186504.09,302,supplier_to_warehouse
SHP000241,SUP0018,WH0004,PRD0015,air,2025-07-05,2025-07-07,3,2,77544.93,246,supplier_to_warehouse
SHP000242,SUP0002,WH0001,PRD0131,rail,2025-11-01,2025-11-02,1,1,1606.37,719,supplier_to_warehouse
SHP000243,SUP0019,WH0004,PRD0021,rail,2025-09-18,2025-09-26,8,8,4407.01,89,supplier_to_warehouse
SHP000244,SUP0025,WH0004,PRD0048,ocean,2026-07-14,2026-07-24,11,10,2519.54,118,supplier_to_warehouse
SHP000245,SUP0023,WH0007,PRD0018,ocean,2025-01-30,2025-02-27,27,28,11084.01,168,supplier_to_warehouse
SHP000246,SUP0033,WH0009,PRD0018,ocean,2026-02-05,2026-02-24,19,19,25336.11,584,supplier_to_warehouse
SHP000247,SUP0032,WH0005,PRD0061,rail,2025-02-24,2025-03-04,9,8,7837.13,140,supplier_to_warehouse
SHP000248,SUP0006,WH0005,PRD0104,rail,2025-06-18,2025-06-27,8,9,14117.95,286,supplier_to_warehouse
SHP000249,SUP0026,WH0002,PRD0031,ocean,2026-01-04,2026-01-23,21,19,9240.94,186,supplier_to_warehouse
SHP000250,SUP0013,WH0003,PRD0146,rail,2025-04-09,2025-04-11,2,2,2364.27,507,supplier_to_warehouse
SHP000251,SUP0022,WH0007,PRD0064,ocean,2025-04-21,2025-05-04,14,13,2571.91,83,supplier_to_warehouse
SHP000252,SUP0012,WH0006,PRD0149,ocean,2026-03-03,2026-03-27,25,24,17896.87,301,supplier_to_warehouse
SHP000253,SUP0040,WH0005,PRD0011,rail,2024-10-26,2024-10-30,5,4,3063.48,126,supplier_to_warehouse
SHP000254,SUP0040,WH0008,PRD0021,ocean,2025-08-02,2025-08-21,20,19,3239.79,70,supplier_to_warehouse
SHP000255,SUP0011,WH0008,PRD0108,rail,2026-08-29,2026-09-04,7,6,9230.43,220,supplier_to_warehouse
SHP000256,SUP0010,WH0006,PRD0150,ocean,2026-08-28,2026-09-22,27,25,6623.76,102,supplier_to_warehouse
SHP000257,SUP0031,WH0008,PRD0145,ocean,2024-10-27,2024-12-06,42,40,8940.41,85,supplier_to_warehouse
SHP000258,SUP0022,WH0004,PRD0134,air,2025-02-05,2025-02-06,2,1,5585.15,76,supplier_to_warehouse
SHP000259,SUP0016,WH0004,PRD0081,ocean,2025-03-15,2025-04-18,35,34,9809.86,112,supplier_to_warehouse
SHP000260,SUP0007,WH0010,PRD0067,ocean,2026-07-13,2026-08-03,21,21,8869.13,183,supplier_to_warehouse
SHP000261,SUP0020,WH0002,PRD0053,ocean,2026-06-05,2026-06-16,13,11,2356.18,86,supplier_to_warehouse
SHP000262,SUP0033,WH0004,PRD0081,ocean,2026-06-04,2026-06-18,14,14,2993.61,103,supplier_to_warehouse
SHP000263,SUP0022,WH0001,PRD0062,air,2025-05-30,2025-06-01,3,2,36697.2,163,supplier_to_warehouse
SHP000264,SUP0027,WH0010,PRD0068,ocean,2024-12-27,2025-01-19,23,23,27196.83,506,supplier_to_warehouse
SHP000265,SUP0016,WH0001,PRD0102,air,2026-05-02,2026-05-05,4,3,210190.4,478,supplier_to_warehouse
SHP000266,SUP0026,WH0003,PRD0034,air,2026-01-27,2026-01-28,2,1,21735.18,144,supplier_to_warehouse
SHP000267,SUP0014,WH0006,PRD0077,road,2025-11-22,2025-11-23,1,1,666.71,268,supplier_to_warehouse
SHP000268,SUP0021,WH0008,PRD0118,rail,2026-08-21,2026-08-27,8,6,4921.93,99,supplier_to_warehouse
SHP000269,SUP0001,WH0006,PRD0081,ocean,2025-12-22,2026-01-15,26,24,13930.25,221,supplier_to_warehouse
SHP000270,SUP0026,WH0010,PRD0019,ocean,2024-09-09,2024-09-17,9,8,2557.83,153,supplier_to_warehouse
SHP000271,SUP0020,WH0002,PRD0003,rail,2026-04-20,2026-04-27,8,7,4429.25,97,supplier_to_warehouse
SHP000272,SUP0040,WH0005,PRD0118,ocean,2025-04-09,2025-04-16,8,7,1911.03,131,supplier_to_warehouse
SHP000273,SUP0005,WH0010,PRD0145,ocean,2025-12-29,2026-01-21,25,23,41712.35,709,supplier_to_warehouse
SHP000274,SUP0038,WH0009,PRD0026,ocean,2026-07-17,2026-08-08,23,22,2135.56,39,supplier_to_warehouse
SHP000275,SUP0020,WH0007,PRD0019,rail,2024-12-10,2024-12-18,9,8,6195.25,110,supplier_to_warehouse
SHP000276,SUP0037,WH0001,PRD0138,ocean,2024-11-26,2024-12-14,20,18,18568.33,402,supplier_to_warehouse
SHP000277,SUP0017,WH0006,PRD0055,ocean,2024-11-20,2024-12-15,27,25,2917.23,45,supplier_to_warehouse
SHP000278,SUP0009,WH0009,PRD0130,ocean,2025-10-10,2025-10-28,20,18,30263.33,648,supplier_to_warehouse
SHP000279,SUP0026,WH0003,PRD0068,ocean,2025-03-20,2025-04-01,10,12,6037.55,300,supplier_to_warehouse
SHP000280,SUP0013,WH0007,PRD0034,road,2025-11-17,2025-11-18,1,1,1868.62,364,supplier_to_warehouse
SHP000281,SUP0003,WH0001,PRD0090,ocean,2026-02-06,2026-02-28,24,22,4103.99,72,supplier_to_warehouse
SHP000282,SUP0021,WH0004,PRD0018,rail,2025-01-29,2025-02-06,5,8,6842.66,291,supplier_to_warehouse
SHP000283,SUP0012,WH0007,PRD0063,ocean,2025-12-08,2025-12-30,23,22,30668.4,573,supplier_to_warehouse
SHP000284,SUP0019,WH0010,PRD0095,road,2025-03-14,2025-03-15,1,1,2401.89,232,supplier_to_warehouse
SHP000285,SUP0016,WH0001,PRD0073,ocean,2025-08-24,2025-09-16,24,23,24859.34,424,supplier_to_warehouse
SHP000286,SUP0011,WH0003,PRD0041,ocean,2026-06-23,2026-07-20,28,27,12754.1,188,supplier_to_warehouse
SHP000287,SUP0024,WH0001,PRD0113,ocean,2026-05-11,2026-06-05,24,25,15212.33,261,supplier_to_warehouse
SHP000288,SUP0038,WH0007,PRD0140,ocean,2024-11-10,2024-12-03,23,23,11564.58,207,supplier_to_warehouse
SHP000289,SUP0040,WH0009,PRD0078,ocean,2025-07-08,2025-07-14,8,6,554.45,39,supplier_to_warehouse
SHP000290,SUP0015,WH0004,PRD0136,ocean,2025-03-23,2025-03-29,8,6,1386.02,98,supplier_to_warehouse
SHP000291,SUP0008,WH0007,PRD0003,ocean,2024-09-06,2024-09-22,15,16,3560.02,110,supplier_to_warehouse
SHP000292,SUP0029,WH0010,PRD0142,road,2026-03-17,2026-03-18,1,1,88.2,98,supplier_to_warehouse
SHP000293,SUP0004,WH0009,PRD0077,ocean,2025-12-10,2025-12-30,24,20,14032.11,245,supplier_to_warehouse
SHP000294,SUP0009,WH0009,PRD0027,ocean,2025-03-13,2025-04-01,20,19,23584.85,505,supplier_to_warehouse
SHP000295,SUP0034,WH0004,PRD0035,air,2026-02-24,2026-02-25,2,1,18995.75,180,supplier_to_warehouse
SHP000296,SUP0007,WH0008,PRD0068,road,2025-10-09,2025-10-10,1,1,452.12,328,supplier_to_warehouse
SHP000297,SUP0016,WH0006,PRD0030,ocean,2025-07-11,2025-07-19,7,8,1944.39,168,supplier_to_warehouse
SHP000298,SUP0008,WH0010,PRD0028,rail,2024-09-11,2024-09-19,8,8,5593.17,117,supplier_to_warehouse
SHP000299,SUP0014,WH0004,PRD0142,ocean,2024-10-28,2024-11-28,31,31,25551.57,336,supplier_to_warehouse
SHP000300,SUP0038,WH0006,PRD0040,ocean,2026-06-07,2026-07-12,35,35,27874.61,321,supplier_to_warehouse
SHP000301,SUP0013,WH0008,PRD0070,ocean,2026-06-22,2026-07-11,22,19,12713.4,243,supplier_to_warehouse
SHP000302,SUP0002,WH0003,PRD0073,rail,2025-10-05,2025-10-06,2,1,500.77,135,supplier_to_warehouse
SHP000303,SUP0039,WH0007,PRD0054,ocean,2026-05-02,2026-05-23,22,21,27651.64,533,supplier_to_warehouse
SHP000304,SUP0002,WH0001,PRD0088,rail,2025-10-31,2025-11-01,1,1,102.77,46,supplier_to_warehouse
SHP000305,SUP0024,WH0004,PRD0053,ocean,2024-12-20,2025-01-23,35,34,20131.86,231,supplier_to_warehouse
SHP000306,SUP0013,WH0001,PRD0068,road,2024-12-05,2024-12-06,1,1,310.18,108,supplier_to_warehouse
SHP000307,SUP0013,WH0007,PRD0130,road,2025-04-15,2025-04-16,1,1,605.76,118,supplier_to_warehouse
SHP000308,SUP0038,WH0007,PRD0126,ocean,2026-06-18,2026-07-11,23,23,13073.0,234,supplier_to_warehouse
SHP000309,SUP0023,WH0010,PRD0065,air,2026-04-04,2026-04-09,5,5,56583.15,121,supplier_to_warehouse
SHP000310,SUP0039,WH0004,PRD0014,ocean,2026-05-21,2026-06-09,19,19,5378.53,127,supplier_to_warehouse
SHP000311,SUP0024,WH0006,PRD0024,air,2026-06-18,2026-06-20,2,2,8465.5,102,supplier_to_warehouse
SHP000312,SUP0034,WH0007,PRD0109,ocean,2025-02-03,2025-02-21,18,18,23869.37,600,supplier_to_warehouse
SHP000313,SUP0001,WH0009,PRD0071,ocean,2025-03-04,2025-03-25,22,21,8661.85,165,supplier_to_warehouse
SHP000314,SUP0003,WH0010,PRD0012,ocean,2024-11-17,2024-12-09,23,22,4059.5,75,supplier_to_warehouse
SHP000315,SUP0012,WH0007,PRD0001,ocean,2026-03-24,2026-04-17,23,24,9259.4,173,supplier_to_warehouse
SHP000316,SUP0012,WH0006,PRD0086,air,2026-06-07,2026-06-10,4,3,109254.17,245,supplier_to_warehouse
SHP000317,SUP0009,WH0009,PRD0034,ocean,2025-06-26,2025-07-18,20,22,5370.81,115,supplier_to_warehouse
SHP000318,SUP0002,WH0006,PRD0068,ocean,2025-11-28,2025-12-18,20,20,5650.39,120,supplier_to_warehouse
SHP000319,SUP0001,WH0003,PRD0042,ocean,2024-12-25,2025-01-18,23,24,11468.23,212,supplier_to_warehouse
SHP000320,SUP0010,WH0002,PRD0114,ocean,2026-07-11,2026-07-31,22,20,8653.61,171,supplier_to_warehouse
SHP000321,SUP0037,WH0007,PRD0142,ocean,2026-05-24,2026-06-09,19,16,10775.24,240,supplier_to_warehouse
SHP000322,SUP0002,WH0010,PRD0110,rail,2026-08-13,2026-08-14,2,1,2401.34,344,supplier_to_warehouse
SHP000323,SUP0014,WH0009,PRD0144,ocean,2026-04-15,2026-05-04,20,19,8238.66,174,supplier_to_warehouse
SHP000324,SUP0035,WH0001,PRD0003,ocean,2026-06-05,2026-06-30,24,25,15298.89,273,supplier_to_warehouse
SHP000325,SUP0025,WH0010,PRD0029,ocean,2024-09-21,2024-10-08,18,17,18490.19,457,supplier_to_warehouse
SHP000326,SUP0034,WH0003,PRD0020,ocean,2026-02-20,2026-03-11,18,19,30478.3,726,supplier_to_warehouse
SHP000327,SUP0013,WH0005,PRD0039,ocean,2025-05-03,2025-05-16,13,13,5436.54,190,supplier_to_warehouse
SHP000328,SUP0026,WH0007,PRD0140,ocean,2026-07-11,2026-07-20,10,9,2072.35,109,supplier_to_warehouse
SHP000329,SUP0002,WH0003,PRD0010,road,2026-04-09,2026-04-10,1,1,1175.14,176,supplier_to_warehouse
SHP000330,SUP0011,WH0007,PRD0095,ocean,2026-05-24,2026-06-20,27,27,59440.27,907,supplier_to_warehouse
SHP000331,SUP0037,WH0010,PRD0150,ocean,2026-04-15,2026-05-06,21,21,9330.17,195,supplier_to_warehouse
SHP000332,SUP0001,WH0001,PRD0142,ocean,2025-03-16,2025-04-05,22,20,15133.38,291,supplier_to_warehouse
SHP000333,SUP0009,WH0006,PRD0038,road,2026-03-29,2026-03-30,1,1,161.36,63,supplier_to_warehouse
SHP000334,SUP0023,WH0003,PRD0111,air,2024-11-21,2024-11-26,5,5,88591.76,173,supplier_to_warehouse
SHP000335,SUP0031,WH0007,PRD0033,air,2026-05-30,2026-06-02,4,3,138767.5,330,supplier_to_warehouse
SHP000336,SUP0017,WH0001,PRD0011,ocean,2026-05-20,2026-06-02,14,13,9957.1,342,supplier_to_warehouse
SHP000337,SUP0016,WH0008,PRD0079,ocean,2025-02-12,2025-03-12,29,28,15492.17,220,supplier_to_warehouse
SHP000338,SUP0024,WH0003,PRD0094,ocean,2026-04-19,2026-05-12,23,23,4548.26,82,supplier_to_warehouse
SHP000339,SUP0027,WH0010,PRD0011,ocean,2025-08-04,2025-08-27,23,23,4944.88,92,supplier_to_warehouse
SHP000340,SUP0036,WH0006,PRD0092,ocean,2025-04-13,2025-05-10,26,27,23807.99,372,supplier_to_warehouse
SHP000341,SUP0015,WH0010,PRD0054,ocean,2026-04-04,2026-04-20,16,16,3295.39,90,supplier_to_warehouse
SHP000342,SUP0016,WH0006,PRD0064,air,2025-02-16,2025-02-17,2,1,5989.42,69,supplier_to_warehouse
SHP000343,SUP0031,WH0006,PRD0027,ocean,2024-09-21,2024-10-12,19,21,8232.62,188,supplier_to_warehouse
SHP000344,SUP0025,WH0002,PRD0091,ocean,2025-01-22,2025-01-30,9,8,3976.59,237,supplier_to_warehouse
SHP000345,SUP0026,WH0010,PRD0144,air,2025-04-30,2025-05-02,2,2,10156.1,81,supplier_to_warehouse
SHP000346,SUP0020,WH0007,PRD0105,ocean,2026-05-24,2026-06-07,15,14,3480.6,103,supplier_to_warehouse
SHP000347,SUP0024,WH0004,PRD0040,ocean,2026-08-06,2026-09-09,35,34,35383.26,406,supplier_to_warehouse
SHP000348,SUP0038,WH0001,PRD0061,ocean,2025-03-25,2025-04-19,23,25,37051.79,676,supplier_to_warehouse
SHP000349,SUP0007,WH0009,PRD0042,ocean,2025-12-13,2026-01-02,22,20,17423.04,338,supplier_to_warehouse
SHP000350,SUP0022,WH0002,PRD0046,rail,2025-06-21,2025-06-30,9,9,3521.43,70,supplier_to_warehouse
SHP000351,SUP0012,WH0002,PRD0106,rail,2026-08-17,2026-08-26,9,9,3122.6,60,supplier_to_warehouse
SHP000352,SUP0013,WH0004,PRD0007,rail,2025-09-28,2025-10-05,8,7,6715.11,136,supplier_to_warehouse
SHP000353,SUP0012,WH0006,PRD0046,ocean,2026-07-17,2026-08-12,25,26,8859.25,149,supplier_to_warehouse
SHP000354,SUP0028,WH0004,PRD0086,rail,2024-11-26,2024-12-03,9,7,23637.6,468,supplier_to_warehouse
SHP000355,SUP0040,WH0009,PRD0106,ocean,2026-08-09,2026-08-17,8,8,1009.38,71,supplier_to_warehouse
SHP000356,SUP0031,WH0008,PRD0064,ocean,2025-01-11,2025-02-22,42,42,6416.06,61,supplier_to_warehouse
SHP000357,SUP0040,WH0009,PRD0069,air,2026-08-03,2026-08-05,2,2,9169.76,86,supplier_to_warehouse
SHP000358,SUP0024,WH0007,PRD0041,ocean,2025-03-15,2025-04-07,24,23,4903.08,86,supplier_to_warehouse
SHP000359,SUP0033,WH0003,PRD0028,ocean,2024-11-21,2024-12-09,20,18,7244.97,159,supplier_to_warehouse
SHP000360,SUP0024,WH0005,PRD0098,air,2025-07-16,2025-07-21,6,5,194244.81,301,supplier_to_warehouse
SHP000361,SUP0003,WH0006,PRD0010,ocean,2026-02-14,2026-03-19,33,33,12351.26,150,supplier_to_warehouse
SHP000362,SUP0021,WH0001,PRD0121,ocean,2025-04-19,2025-05-08,17,19,4705.64,121,supplier_to_warehouse
SHP000363,SUP0004,WH0009,PRD0057,ocean,2025-11-18,2025-12-13,24,25,6242.86,109,supplier_to_warehouse
SHP000364,SUP0022,WH0010,PRD0052,air,2025-09-10,2025-09-13,3,3,49965.47,244,supplier_to_warehouse
SHP000365,SUP0001,WH0007,PRD0118,air,2025-06-10,2025-06-13,4,3,25764.62,66,supplier_to_warehouse
SHP000366,SUP0021,WH0001,PRD0090,ocean,2025-10-27,2025-11-13,17,17,7389.02,190,supplier_to_warehouse
SHP000367,SUP0030,WH0007,PRD0079,ocean,2025-03-07,2025-04-02,27,26,5536.38,83,supplier_to_warehouse
SHP000368,SUP0001,WH0003,PRD0059,air,2026-01-31,2026-02-03,4,3,23125.79,57,supplier_to_warehouse
SHP000369,SUP0036,WH0006,PRD0058,ocean,2024-09-05,2024-09-30,26,25,16511.99,258,supplier_to_warehouse
SHP000370,SUP0029,WH0003,PRD0007,road,2026-07-07,2026-07-08,1,1,1732.09,95,supplier_to_warehouse
SHP000371,SUP0026,WH0004,PRD0050,air,2025-09-29,2025-09-30,2,1,20401.44,179,supplier_to_warehouse
SHP000372,SUP0037,WH0001,PRD0103,air,2026-02-08,2026-02-12,4,4,76906.14,222,supplier_to_warehouse
SHP000373,SUP0020,WH0005,PRD0085,rail,2026-02-24,2026-02-28,4,4,1482.25,84,supplier_to_warehouse
SHP000374,SUP0022,WH0009,PRD0072,rail,2026-01-03,2026-01-13,9,10,4022.56,79,supplier_to_warehouse
SHP000375,SUP0029,WH0005,PRD0018,ocean,2025-05-26,2025-06-10,13,15,5253.87,201,supplier_to_warehouse
SHP000376,SUP0040,WH0009,PRD0072,rail,2024-10-24,2024-10-28,5,4,2535.31,107,supplier_to_warehouse
SHP000377,SUP0013,WH0006,PRD0090,ocean,2025-12-30,2026-01-18,20,19,5617.51,118,supplier_to_warehouse
SHP000378,SUP0021,WH0008,PRD0131,ocean,2025-05-01,2025-05-18,14,17,3072.48,103,supplier_to_warehouse
SHP000379,SUP0028,WH0009,PRD0103,road,2025-04-19,2025-04-20,1,1,241.0,72,supplier_to_warehouse
SHP000380,SUP0011,WH0010,PRD0138,ocean,2026-05-12,2026-06-08,26,27,6006.12,97,supplier_to_warehouse
SHP000381,SUP0016,WH0003,PRD0085,ocean,2026-02-08,2026-03-02,23,22,6304.03,113,supplier_to_warehouse
SHP000382,SUP0008,WH0006,PRD0008,ocean,2025-04-10,2025-05-10,30,30,11386.11,154,supplier_to_warehouse
SHP000383,SUP0022,WH0002,PRD0030,air,2025-04-16,2025-04-19,3,3,61348.26,271,supplier_to_warehouse
SHP000384,SUP0037,WH0001,PRD0067,air,2025-06-27,2025-06-30,4,3,139262.46,402,supplier_to_warehouse
SHP000385,SUP0017,WH0005,PRD0046,air,2025-06-23,2025-06-26,3,3,93335.42,393,supplier_to_warehouse
SHP000386,SUP0026,WH0007,PRD0149,rail,2025-04-06,2025-04-13,6,7,6590.95,208,supplier_to_warehouse
SHP000387,SUP0028,WH0006,PRD0068,ocean,2024-12-05,2024-12-24,20,19,3956.57,85,supplier_to_warehouse
SHP000388,SUP0025,WH0009,PRD0010,ocean,2025-07-06,2025-07-25,19,19,40166.49,916,supplier_to_warehouse
SHP000389,SUP0033,WH0001,PRD0028,ocean,2026-07-18,2026-08-02,19,15,7196.24,168,supplier_to_warehouse
SHP000390,SUP0020,WH0010,PRD0112,ocean,2026-01-08,2026-01-22,14,14,4456.01,148,supplier_to_warehouse
SHP000391,SUP0007,WH0006,PRD0089,ocean,2026-06-21,2026-07-17,26,26,14015.93,220,supplier_to_warehouse
SHP000392,SUP0033,WH0010,PRD0081,ocean,2025-11-24,2025-12-11,18,17,3960.15,99,supplier_to_warehouse
SHP000393,SUP0011,WH0010,PRD0112,ocean,2025-04-10,2025-05-06,26,26,6253.8,101,supplier_to_warehouse
SHP000394,SUP0016,WH0002,PRD0131,ocean,2025-10-06,2025-11-10,38,35,11215.74,117,supplier_to_warehouse
SHP000395,SUP0036,WH0007,PRD0030,ocean,2024-09-04,2024-09-24,22,20,10194.52,197,supplier_to_warehouse
SHP000396,SUP0005,WH0002,PRD0099,ocean,2025-03-31,2025-05-07,38,37,8705.95,92,supplier_to_warehouse
SHP000397,SUP0004,WH0007,PRD0148,air,2025-07-13,2025-07-17,4,4,302107.54,714,supplier_to_warehouse
SHP000398,SUP0003,WH0010,PRD0049,ocean,2025-10-30,2025-11-22,23,23,3355.85,62,supplier_to_warehouse
SHP000399,SUP0031,WH0004,PRD0066,air,2025-12-23,2025-12-27,5,4,130067.24,234,supplier_to_warehouse
SHP000400,SUP0027,WH0001,PRD0012,ocean,2025-08-07,2025-08-29,24,22,14891.47,263,supplier_to_warehouse
SHP000401,SUP0010,WH0010,PRD0112,ocean,2025-07-22,2025-07-31,9,9,2217.17,129,supplier_to_warehouse
SHP000402,SUP0027,WH0009,PRD0001,air,2025-02-06,2025-02-10,4,4,48459.84,113,supplier_to_warehouse
SHP000403,SUP0038,WH0003,PRD0134,ocean,2025-08-13,2025-09-03,23,21,35405.58,636,supplier_to_warehouse
SHP000404,SUP0018,WH0008,PRD0138,air,2026-06-20,2026-06-22,2,2,30796.04,288,supplier_to_warehouse
SHP000405,SUP0031,WH0008,PRD0051,ocean,2026-04-04,2026-05-15,42,41,31028.49,295,supplier_to_warehouse
SHP000406,SUP0024,WH0010,PRD0094,ocean,2025-01-05,2025-01-29,25,24,14619.73,243,supplier_to_warehouse
SHP000407,SUP0030,WH0003,PRD0111,ocean,2024-11-04,2024-11-30,28,26,7798.2,113,supplier_to_warehouse
SHP000408,SUP0038,WH0001,PRD0018,ocean,2025-09-13,2025-10-04,23,21,6303.19,115,supplier_to_warehouse
SHP000409,SUP0027,WH0008,PRD0085,ocean,2025-12-07,2025-12-14,10,7,5109.65,278,supplier_to_warehouse
SHP000410,SUP0026,WH0007,PRD0081,rail,2025-05-05,2025-05-11,6,6,11153.91,352,supplier_to_warehouse
SHP000411,SUP0001,WH0006,PRD0032,ocean,2026-04-21,2026-05-14,26,23,46203.05,733,supplier_to_warehouse
SHP000412,SUP0018,WH0005,PRD0077,ocean,2026-03-03,2026-03-21,18,18,7009.92,166,supplier_to_warehouse
SHP000413,SUP0003,WH0004,PRD0130,ocean,2026-01-05,2026-01-22,16,17,3429.13,97,supplier_to_warehouse
SHP000414,SUP0038,WH0006,PRD0080,ocean,2025-02-14,2025-03-21,35,35,18843.58,217,supplier_to_warehouse
SHP000415,SUP0029,WH0010,PRD0105,rail,2025-01-26,2025-01-27,1,1,286.0,572,supplier_to_warehouse
SHP000416,SUP0004,WH0005,PRD0084,ocean,2024-09-21,2024-10-23,34,32,25039.4,292,supplier_to_warehouse
SHP000417,SUP0028,WH0004,PRD0104,ocean,2025-02-28,2025-03-13,14,13,3454.73,114,supplier_to_warehouse
SHP000418,SUP0015,WH0003,PRD0076,air,2025-08-14,2025-08-17,3,3,74242.5,233,supplier_to_warehouse
SHP000419,SUP0016,WH0010,PRD0142,ocean,2026-05-13,2026-06-08,25,26,13077.64,216,supplier_to_warehouse
SHP000420,SUP0019,WH0008,PRD0033,ocean,2024-10-26,2024-11-17,22,22,3066.65,59,supplier_to_warehouse
SHP000421,SUP0031,WH0006,PRD0050,ocean,2025-07-01,2025-07-19,19,18,3634.61,83,supplier_to_warehouse
SHP000422,SUP0027,WH0009,PRD0108,air,2025-12-05,2025-12-08,4,3,241012.63,562,supplier_to_warehouse
SHP000423,SUP0026,WH0002,PRD0098,air,2025-01-23,2025-01-27,4,4,20494.03,55,supplier_to_warehouse
SHP000424,SUP0025,WH0004,PRD0045,rail,2026-01-22,2026-01-29,6,7,3736.61,105,supplier_to_warehouse
SHP000425,SUP0006,WH0005,PRD0146,ocean,2025-08-28,2025-09-10,14,13,3494.93,118,supplier_to_warehouse
SHP000426,SUP0028,WH0007,PRD0078,road,2025-02-28,2025-03-01,1,1,316.99,304,supplier_to_warehouse
SHP000427,SUP0007,WH0008,PRD0104,road,2025-12-24,2025-12-25,1,1,219.17,159,supplier_to_warehouse
SHP000428,SUP0006,WH0010,PRD0141,air,2024-09-08,2024-09-10,3,2,80873.98,266,supplier_to_warehouse
SHP000429,SUP0024,WH0010,PRD0001,ocean,2026-03-03,2026-03-26,25,23,5896.02,98,supplier_to_warehouse
SHP000430,SUP0010,WH0010,PRD0078,ocean,2026-03-17,2026-03-26,9,9,2423.42,141,supplier_to_warehouse
SHP000431,SUP0009,WH0003,PRD0074,air,2024-11-20,2024-11-23,4,3,47262.44,142,supplier_to_warehouse
SHP000432,SUP0030,WH0007,PRD0054,ocean,2025-07-09,2025-08-05,27,27,12273.42,184,supplier_to_warehouse
SHP000433,SUP0028,WH0008,PRD0111,ocean,2025-01-09,2025-02-01,22,23,7574.41,148,supplier_to_warehouse
SHP000434,SUP0007,WH0003,PRD0149,ocean,2026-07-31,2026-08-23,23,23,10535.39,198,supplier_to_warehouse
SHP000435,SUP0002,WH0008,PRD0083,ocean,2025-09-15,2025-10-09,22,24,11750.65,223,supplier_to_warehouse
SHP000436,SUP0004,WH0009,PRD0120,ocean,2024-10-10,2024-11-01,24,22,7388.33,129,supplier_to_warehouse
SHP000437,SUP0025,WH0008,PRD0114,rail,2025-03-03,2025-03-08,7,5,7581.55,198,supplier_to_warehouse
SHP000438,SUP0032,WH0008,PRD0114,rail,2026-05-12,2026-05-20,6,8,5850.29,184,supplier_to_warehouse
SHP000439,SUP0006,WH0001,PRD0055,ocean,2025-08-01,2025-08-19,19,18,9453.07,218,supplier_to_warehouse
SHP000440,SUP0028,WH0009,PRD0131,road,2026-04-08,2026-04-09,1,1,297.9,89,supplier_to_warehouse
SHP000441,SUP0013,WH0009,PRD0122,rail,2026-01-01,2026-01-03,1,2,159.68,155,supplier_to_warehouse
SHP000442,SUP0036,WH0002,PRD0044,ocean,2026-08-22,2026-09-02,13,11,4145.63,158,supplier_to_warehouse
SHP000443,SUP0019,WH0009,PRD0022,road,2025-11-10,2025-11-11,1,1,91.8,102,supplier_to_warehouse
SHP000444,SUP0030,WH0008,PRD0073,air,2026-07-25,2026-07-26,2,1,62297.18,324,supplier_to_warehouse
SHP000445,SUP0026,WH0006,PRD0132,ocean,2026-06-13,2026-07-07,27,24,6171.5,95,supplier_to_warehouse
