po_id,supplier_node_id,product_id,order_date,quantity,unit_price,currency,total_value,status
PO000321,SUP0012,PRD0141,2026-01-08,207,2396.19,USD,496011.33,fulfilled
PO000322,SUP0005,PRD0118,2025-01-19,367,2.33,USD,855.11,fulfilled
PO000323,SUP0016,PRD0095,2025-01-03,1123,4.66,USD,5233.18,fulfilled
PO000324,SUP0010,PRD0105,2025-11-13,117,291.51,USD,34106.67,fulfilled
PO000325,SUP0033,PRD0057,2025-09-02,63,671.84,USD,42325.92,fulfilled
PO000326,SUP0027,PRD0035,2026-08-30,867,6.54,USD,5670.18,fulfilled
PO000327,SUP0006,PRD0091,2024-09-18,193,2235.56,USD,431463.08,cancelled
PO000328,SUP0014,PRD0020,2025-10-12,173,827.97,USD,143238.81,fulfilled
PO000329,SUP0019,PRD0048,2025-06-30,319,4.1,USD,1307.9,fulfilled
PO000330,SUP0005,PRD0044,2025-09-25,96,3429.51,USD,329232.96,fulfilled
PO000331,SUP0007,PRD0066,2026-08-11,28,2.52,USD,70.56,fulfilled
PO000332,SUP0005,PRD0112,2026-08-03,61,87.92,USD,5363.12,fulfilled
PO000333,SUP0026,PRD0035,2026-08-28,110,203.17,USD,22348.7,open
PO000334,SUP0034,PRD0048,2025-03-13,104,693.64,USD,72138.56,cancelled
PO000335,SUP0033,PRD0135,2025-06-13,1030,110.05,USD,113351.5,open
PO000336,SUP0029,PRD0044,2025-12-26,141,1064.93,USD,150155.13,fulfilled
PO000337,SUP0003,PRD0091,2025-03-05,350,1387.27,USD,485544.5,fulfilled
PO000338,SUP0031,PRD0032,2025-06-21,28,8.46,USD,236.88,cancelled
PO000339,SUP0035,PRD0083,2025-01-19,312,320.1,USD,99871.2,fulfilled
PO000340,SUP0036,PRD0049,2025-11-08,192,109.15,USD,20956.8,fulfilled
PO000341,SUP0014,PRD0100,2025-11-30,35,21.66,USD,758.1,fulfilled
PO000342,SUP0006,PRD0118,2025-09-01,372,651.71,USD,242436.12,fulfilled
PO000343,SUP0031,PRD0147,2024-09-10,766,91.31,USD,69943.46,fulfilled
PO000344,SUP0004,PRD0056,2026-03-07,104,841.79,USD,87546.16,fulfilled
PO000345,SUP0009,PRD0049,2025-12-16,861,1928.48,USD,1660421.28,cancelled
PO000346,SUP0015,PRD0147,2024-10-31,63,7.8,USD,491.4,fulfilled
PO000347,SUP0026,PRD0097,2025-06-04,247,739.04,USD,182542.88,open
PO000348,SUP0039,PRD0096,2024-09-25,452,932.38,USD,421435.76,fulfilled
PO000349,SUP0001,PRD0118,2026-07-09,33,565.03,USD,18645.99,fulfilled
PO000350,SUP0030,PRD0024,2025-03-23,298,489.54,USD,145882.92,fulfilled
PO000351,SUP0010,PRD0132,2024-11-21,145,4.97,USD,720.65,fulfilled
PO000352,SUP0020,PRD0133,2025-01-21,502,10.87,USD,5456.74,fulfilled
PO000353,SUP0033,PRD0058,2026-07-02,501,76.9,USD,38526.9,fulfilled
PO000354,SUP0006,PRD0045,2024-12-19,93,490.17,USD,45585.81,fulfilled
PO000355,SUP0019,PRD0081,2025-04-08,309,851.52,USD,263119.68,open
PO000356,SUP0040,PRD0104,2025-06-27,371,2674.99,USD,992421.29,open
PO000357,SUP0021,PRD0148,2025-05-24,113,68.52,USD,7742.76,fulfilled
PO000358,SUP0002,PRD0141,2025-02-18,105,2329.05,USD,244550.25,fulfilled
PO000359,SUP0029,PRD0139,2024-11-05,138,773.12,USD,106690.56,cancelled
PO000360,SUP0021,PRD0083,2025-12-29,383,3.75,USD,1436.25,fulfilled
PO000361,SUP0038,PRD0082,2025-09-03,56,476.81,USD,26701.36,fulfilled
PO000362,SUP0009,PRD0062,2025-04-16,459,1001.53,USD,459702.27,open
PO000363,SUP0004,PRD0036,2025-07-14,76,139.19,USD,10578.44,fulfilled
PO000364,SUP0037,PRD0057,2025-08-11,447,178.97,USD,79999.59,fulfilled
PO000365,SUP0030,PRD0071,2025-02-08,908,48.1,USD,43674.8,fulfilled
PO000366,SUP0037,PRD0132,2025-04-02,247,2665.06,USD,658269.82,open
PO000367,SUP0037,PRD0111,2024-10-07,479,293.27,USD,140476.33,fulfilled
PO000368,SUP0025,PRD0079,2025-04-25,553,1586.35,USD,877251.55,cancelled
PO000369,SUP0038,PRD0081,2025-03-20,201,335.1,USD,67355.1,fulfilled
PO000370,SUP0040,PRD0084,2025-02-07,273,1035.87,USD,282792.51,fulfilled
PO000371,SUP0010,PRD0068,2026-03-16,220,5.06,USD,1113.2,fulfilled
PO000372,SUP0038,PRD0091,2025-05-14,39,128.37,USD,5006.43,fulfilled
PO000373,SUP0036,PRD0066,2024-12-15,510,2.36,USD,1203.6,fulfilled
PO000374,SUP0027,PRD0046,2025-02-01,284,318.2,USD,90368.8,fulfilled
PO000375,SUP0030,PRD0040,2025-11-08,314,114.82,USD,36053.48,fulfilled
PO000376,SUP0030,PRD0112,2025-06-05,946,234.17,USD,221524.82,fulfilled
PO000377,SUP0031,PRD0055,2024-09-10,235,133.5,USD,31372.5,fulfilled
PO000378,SUP0004,PRD0016,2024-11-16,619,789.3,USD,488576.7,fulfilled
PO000379,SUP0010,PRD0081,2026-05-06,150,290.61,USD,43591.5,fulfilled
PO000380,SUP0040,PRD0095,2024-11-14,55,3.89,USD,213.95,fulfilled
PO000381,SUP0001,PRD0121,2026-03-10,1497,1755.36,USD,2627773.92,fulfilled
PO000382,SUP0012,PRD0110,2025-08-24,1103,233.92,USD,258013.76,fulfilled
PO000383,SUP0026,PRD0010,2025-04-17,530,6092.27,USD,3228903.1,open
PO000384,SUP0017,PRD0024,2024-10-04,943,426.58,USD,402264.94,fulfilled
PO000385,SUP0034,PRD0120,2025-04-27,276,50.92,USD,14053.92,fulfilled
PO000386,SUP0010,PRD0064,2026-06-03,155,127.9,USD,19824.5,cancelled
PO000387,SUP0025,PRD0004,2026-02-27,405,221.17,USD,89573.85,fulfilled
PO000388,SUP0021,PRD0133,2025-07-05,286,2625.74,USD,750961.64,cancelled
PO000389,SUP0001,PRD0147,2024-10-15,72,265.38,USD,19107.36,fulfilled
PO000390,SUP0026,PRD0057,2024-09-09,214,355.67,USD,76113.38,fulfilled
PO000391,SUP0021,PRD0091,2025-09-17,39,2.31,USD,90.09,fulfilled
PO000392,SUP0016,PRD0038,2024-11-27,115,377.41,USD,43402.15,fulfilled
PO000393,SUP0013,PRD0103,2025-03-19,127,632.33,USD,80305.91,open
PO000394,SUP0013,PRD0055,2024-12-28,463,2.35,USD,1088.05,fulfilled
PO000395,SUP0023,PRD0143,2025-09-26,375,3104.39,USD,1164146.25,open
PO000396,SUP0032,PRD0134,2026-05-02,282,1224.36,USD,345269.52,cancelled
PO000397,SUP0019,PRD0105,2025-07-02,759,2002.37,USD,1519798.83,fulfilled
PO000398,SUP0030,PRD0104,2025-01-20,1386,228.91,USD,317269.26,fulfilled
PO000399,SUP0001,PRD0086,2026-04-06,210,1672.41,USD,351206.1,fulfilled
PO000400,SUP0040,PRD0064,2025-11-19,179,1468.85,USD,262924.15,cancelled
PO000401,SUP0005,PRD0145,2026-08-13,85,5.23,USD,444.55,fulfilled
PO000402,SUP0033,PRD0112,2025-11-26,361,764.6,USD,276020.6,fulfilled
PO000403,SUP0012,PRD0144,2025-01-04,395,472.59,USD,186673.05,open
PO000404,SUP0023,PRD0122,2024-09-26,322,969.28,USD,312108.16,fulfilled
PO000405,SUP0012,PRD0121,2026-02-23,61,373.78,USD,22800.58,fulfilled
PO000406,SUP0033,PRD0058,2026-03-18,227,2214.51,USD,502693.77,fulfilled
PO000407,SUP0019,PRD0020,2026-06-29,181,968.1,USD,175226.1,open
PO000408,SUP0009,PRD0092,2025-08-21,78,32.28,USD,2517.84,fulfilled
PO000409,SUP0019,PRD0082,2024-12-20,103,21.03,USD,2166.09,fulfilled
PO000410,SUP0003,PRD0024,2025-11-30,412,12.56,USD,5174.72,open
PO000411,SUP0019,PRD0046,2026-03-31,174,6.15,USD,1070.1,open
PO000412,SUP0002,PRD0117,2026-07-17,488,489.71,USD,238978.48,cancelled
PO000413,SUP0020,PRD0016,2026-04-14,247,2.37,USD,585.39,fulfilled
PO000414,SUP0012,PRD0083,2024-11-09,105,6.19,USD,649.95,fulfilled
PO000415,SUP0019,PRD0133,2025-08-19,168,341.28,USD,57335.04,fulfilled
PO000416,SUP0028,PRD0015,2024-11-06,183,7.69,USD,1407.27,fulfilled
PO000417,SUP0035,PRD0066,2026-04-11,172,2.98,USD,512.56,fulfilled
PO000418,SUP0010,PRD0082,2026-03-22,38,2.32,USD,88.16,open
PO000419,SUP0026,PRD0110,2024-12-12,154,672.29,USD,103532.66,fulfilled
PO000420,SUP0004,PRD0141,2025-02-22,111,106.76,USD,11850.36,fulfilled
PO000421,SUP0021,PRD0045,2026-08-07,192,2649.49,USD,508702.08,open
PO000422,SUP0034,PRD0072,2025-07-09,860,529.44,USD,455318.4,fulfilled
PO000423,SUP0036,PRD0011,2026-04-01,437,2133.3,USD,932252.1,fulfilled
PO000424,SUP0019,PRD0136,2025-10-01,132,260.81,USD,34426.92,fulfilled
PO000425,SUP0030,PRD0140,2026-05-30,49,134.04,USD,6567.96,fulfilled
PO000426,SUP0010,PRD0133,2025-05-09,840,3892.08,USD,3269347.2,fulfilled
PO000427,SUP0032,PRD0010,2024-10-30,115,138.95,USD,15979.25,fulfilled
PO000428,SUP0009,PRD0130,2024-12-20,127,174.96,USD,22219.92,fulfilled
PO000429,SUP0033,PRD0111,2025-03-30,322,5323.89,USD,1714292.58,fulfilled
PO000430,SUP0021,PRD0027,2025-10-13,101,2171.06,USD,219277.06,open
PO000431,SUP0017,PRD0016,2025-09-04,241,1741.1,USD,419605.1,fulfilled
PO000432,SUP0037,PRD0013,2024-12-27,563,293.9,USD,165465.7,open
PO000433,SUP0009,PRD0044,2025-08-23,214,525.77,USD,112514.78,open
PO000434,SUP0022,PRD0104,2026-08-26,96,69.05,USD,6628.8,fulfilled
PO000435,SUP0036,PRD0133,2025-02-26,284,255.01,USD,72422.84,fulfilled
PO000436,SUP0010,PRD0027,2024-12-01,65,2.54,USD,165.1,fulfilled
PO000437,SUP0037,PRD0105,2024-12-08,120,935.05,USD,112206.0,open
PO000438,SUP0006,PRD0097,2025-05-14,778,1087.59,USD,846145.02,fulfilled
PO000439,SUP0021,PRD0039,2025-08-19,100,2605.3,USD,260530.0,fulfilled
PO000440,SUP0019,PRD0079,2025-09-13,278,2176.35,USD,605025.3,fulfilled
PO000441,SUP0004,PRD0068,2025-03-06,611,2.89,USD,1765.79,fulfilled
PO000442,SUP0018,PRD0136,2024-09-04,428,11.95,USD,5114.6,fulfilled
PO000443,SUP0004,PRD0055,2024-10-10,54,632.8,USD,34171.2,fulfilled
PO000444,SUP0008,PRD0009,2024-09-07,257,323.52,USD,83144.64,cancelled
PO000445,SUP0035,PRD0069,2025-08-23,481,3598.06,USD,1730666.86,open
PO000446,SUP0006,PRD0040,2026-03-20,268,2.37,USD,635.16,fulfilled
PO000447,SUP0029,PRD0036,2026-02-28,347,3311.7,USD,1149159.9,fulfilled
PO000448,SUP0028,PRD0009,2025-03-09,469,704.49,USD,330405.81,fulfilled
PO000449,SUP0030,PRD0128,2024-12-24,592,443.74,USD,262694.08,fulfilled
PO000450,SUP0012,PRD0048,2026-01-13,193,2.56,USD,494.08,fulfilled
PO000451,SUP0020,PRD0016,2026-01-17,976,30.72,USD,29982.72,fulfilled
PO000452,SUP0008,PRD0016,2024-09-10,569,85.02,USD,48376.38,fulfilled
PO000453,SUP0020,PRD0075,2026-06-27,553,374.09,USD,206871.77,fulfilled
PO000454,SUP0004,PRD0037,2026-06-14,944,68.52,USD,64682.88,fulfilled
PO000455,SUP0023,PRD0070,2025-08-13,163,690.07,USD,112481.41,open
PO000456,SUP0004,PRD0148,2025-11-15,397,67.68,USD,26868.96,open
PO000457,SUP0031,PRD0091,2025-07-16,65,61.92,USD,4024.8,fulfilled
PO000458,SUP0031,PRD0133,2024-11-26,124,1375.89,USD,170610.36,open
PO000459,SUP0015,PRD0144,2024-12-27,115,78.56,USD,9034.4,fulfilled
PO000460,SUP0035,PRD0084,2025-06-26,180,52.25,USD,9405.0,fulfilled
PO000461,SUP0019,PRD0014,2025-08-25,210,1462.3,USD,307083.0,open
PO000462,SUP0008,PRD0106,2025-03-24,253,2.36,USD,597.08,fulfilled
PO000463,SUP0023,PRD0048,2024-10-05,37,7.48,USD,276.76,fulfilled
PO000464,SUP0005,PRD0091,2026-01-23,782,3736.88,USD,2922240.16,cancelled
PO000465,SUP0026,PRD0110,2024-09-19,412,183.35,USD,75540.2,fulfilled
PO000466,SUP0007,PRD0048,2026-05-13,37,483.14,USD,17876.18,open
PO000467,SUP0006,PRD0014,2026-06-13,246,5193.21,USD,1277529.66,open
PO000468,SUP0029,PRD0109,2025-05-02,207,3.99,USD,825.93,fulfilled
PO000469,SUP0003,PRD0001,2026-04-09,154,119.6,USD,18418.4,fulfilled
PO000470,SUP0005,PRD0082,2025-04-02,686,63.22,USD,43368.92,fulfilled
PO000471,SUP0026,PRD0020,2025-05-29,508,187.91,USD,95458.28,fulfilled
PO000472,SUP0026,PRD0083,2024-11-06,47,1493.67,USD,70202.49,open
PO000473,SUP0038,PRD0066,2025-08-10,52,60.58,USD,3150.16,fulfilled
PO000474,SUP0013,PRD0095,2026-05-08,62,29.87,USD,1851.94,fulfilled
PO000475,SUP0038,PRD0136,2024-10-09,146,1033.54,USD,150896.84,fulfilled
PO000476,SUP0002,PRD0014,2026-08-21,140,593.53,USD,83094.2,fulfilled
PO000477,SUP0007,PRD0095,2025-08-15,221,138.79,USD,30672.59,fulfilled
PO000478,SUP0017,PRD0024,2026-01-31,496,2154.53,USD,1068646.88,fulfilled
PO000479,SUP0015,PRD0086,2025-04-11,129,7.87,USD,1015.23,fulfilled
PO000480,SUP0006,PRD0086,2024-12-22,275,21.95,USD,6036.25,fulfilled
PO000481,SUP0012,PRD0096,2025-09-24,105,2.94,USD,308.7,fulfilled
PO000482,SUP0003,PRD0049,2025-06-13,126,6167.7,USD,777130.2,fulfilled
PO000483,SUP0008,PRD0064,2025-06-07,431,47.61,USD,20519.91,fulfilled
PO000484,SUP0028,PRD0066,2026-03-09,343,1710.01,USD,586533.43,open
PO000485,SUP0029,PRD0095,2026-07-28,330,1094.12,USD,361059.6,fulfilled
PO000486,SUP0016,PRD0024,2025-10-27,889,181.47,USD,161326.83,fulfilled
PO000487,SUP0016,PRD0141,2025-04-06,305,826.77,USD,252164.85,fulfilled
PO000488,SUP0013,PRD0122,2025-06-19,365,456.56,USD,166644.4,open
PO000489,SUP0026,PRD0119,2024-12-09,546,497.99,USD,271902.54,fulfilled
PO000490,SUP0007,PRD0133,2025-11-19,88,31.31,USD,2755.28,fulfilled
PO000491,SUP0001,PRD0133,2026-05-30,141,14.07,USD,1983.87,fulfilled
PO000492,SUP0026,PRD0055,2026-05-23,115,192.3,USD,22114.5,fulfilled
PO000493,SUP0015,PRD0117,2025-08-20,294,29.76,USD,8749.44,fulfilled
PO000494,SUP0032,PRD0068,2025-04-28,171,533.85,USD,91288.35,open
PO000495,SUP0008,PRD0094,2024-09-16,106,75.91,USD,8046.46,fulfilled
PO000496,SUP0038,PRD0130,2025-03-02,116,86.92,USD,10082.72,fulfilled
PO000497,SUP0006,PRD0003,2025-03-25,434,10.71,USD,4648.14,fulfilled
PO000498,SUP0004,PRD0019,2026-07-30,74,3.26,USD,241.24,fulfilled
PO000499,SUP0019,PRD0111,2025-05-16,229,2.31,USD,528.99,fulfilled
PO000500,SUP0015,PRD0078,2025-11-13,497,205.63,USD,102198.11,fulfilled
PO000501,SUP0001,PRD0030,2026-03-30,348,2.31,USD,803.88,fulfilled
PO000502,SUP0031,PRD0111,2025-06-26,114,4029.36,USD,459347.04,fulfilled
PO000503,SUP0005,PRD0057,2025-09-21,714,2.32,USD,1656.48,fulfilled
PO000504,SUP0005,PRD0010,2026-04-05,161,125.35,USD,20181.35,cancelled
PO000505,SUP0030,PRD0085,2026-07-13,302,989.72,USD,298895.44,fulfilled
PO000506,SUP0009,PRD0028,2025-11-29,230,207.63,USD,47754.9,open
PO000507,SUP0032,PRD0106,2024-10-21,353,138.29,USD,48816.37,open
PO000508,SUP0008,PRD0023,2026-04-07,113,2.42,USD,273.46,open
PO000509,SUP0036,PRD0140,2026-01-13,118,127.55,USD,15050.9,fulfilled
PO000510,SUP0036,PRD0097,2025-10-18,71,3589.35,USD,254843.85,fulfilled
PO000511,SUP0019,PRD0033,2025-09-10,277,5.51,USD,1526.27,fulfilled
PO000512,SUP0001,PRD0009,2025-06-26,32,253.71,USD,8118.72,fulfilled
PO000513,SUP0002,PRD0057,2026-04-23,205,5480.09,USD,1123418.45,fulfilled
PO000514,SUP0012,PRD0135,2025-04-28,192,439.6,USD,84403.2,open
PO000515,SUP0020,PRD0091,2025-11-16,237,39.4,USD,9337.8,fulfilled
PO000516,SUP0026,PRD0104,2025-08-23,67,1739.58,USD,116551.86,fulfilled
PO000517,SUP0025,PRD0147,2024-10-13,145,884.36,USD,128232.2,fulfilled
PO000518,SUP0020,PRD0074,2024-09-18,103,5.36,USD,552.08,fulfilled
PO000519,SUP0006,PRD0079,2024-12-25,143,3.08,USD,440.44,fulfilled
PO000520,SUP0013,PRD0090,2024-09-08,216,279.01,USD,60266.16,fulfilled
PO000521,SUP0036,PRD0037,2025-04-02,65,11.06,USD,718.9,fulfilled
PO000522,SUP0010,PRD0112,2026-05-05,119,658.02,USD,78304.38,fulfilled
PO000523,SUP0013,PRD0072,2026-07-28,546,2.94,USD,1605.24,fulfilled
PO000524,SUP0036,PRD0048,2026-05-29,395,2.33,USD,920.35,fulfilled
PO000525,SUP0016,PRD0039,2024-11-16,67,753.58,USD,50489.86,fulfilled
PO000526,SUP0015,PRD0067,2025-05-07,279,352.56,USD,98364.24,fulfilled
PO000527,SUP0005,PRD0111,2025-12-08,326,26.46,USD,8625.96,fulfilled
PO000528,SUP0025,PRD0105,2026-04-09,30,4.45,USD,133.5,fulfilled
PO000529,SUP0020,PRD0066,2025-11-20,65,8.83,USD,573.95,fulfilled
PO000530,SUP0029,PRD0106,2026-06-28,178,34.61,USD,6160.58,open
PO000531,SUP0026,PRD0072,2026-02-04,105,4446.35,USD,466866.75,open
PO000532,SUP0010,PRD0136,2025-03-14,215,3834.28,USD,824370.2,fulfilled
PO000533,SUP0036,PRD0104,2024-10-02,109,421.94,USD,45991.46,fulfilled
PO000534,SUP0015,PRD0147,2024-12-27,690,180.22,USD,124351.8,fulfilled
PO000535,SUP0025,PRD0010,2025-05-14,132,123.02,USD,16238.64,fulfilled
PO000536,SUP0009,PRD0045,2026-01-29,235,453.24,USD,106511.4,cancelled
PO000537,SUP0010,PRD0065,2025-07-03,215,436.81,USD,93914.15,open
PO000538,SUP0025,PRD0090,2025-02-15,342,159.7,USD,54617.4,fulfilled
PO000539,SUP0005,PRD0023,2026-03-02,229,22.92,USD,5248.68,fulfilled
PO000540,SUP0009,PRD0005,2025-01-12,121,235.67,USD,28516.07,fulfilled
PO000541,SUP0012,PRD0041,2025-11-23,26,71.64,USD,1862.64,fulfilled
PO000542,SUP0017,PRD0121,2026-03-10,164,2.7,USD,442.8,fulfilled
PO000543,SUP0034,PRD0135,2025-02-20,393,495.33,USD,194664.69,open
PO000544,SUP0002,PRD0048,2026-08-24,54,639.31,USD,34522.74,fulfilled
PO000545,SUP0005,PRD0031,2024-12-26,356,1650.55,USD,587595.8,fulfilled
PO000546,SUP0013,PRD0141,2024-12-30,333,67.42,USD,22450.86,fulfilled
PO000547,SUP0015,PRD0087,2026-02-02,439,254.7,USD,111813.3,fulfilled
PO000548,SUP0020,PRD0027,2025-06-04,121,808.25,USD,97798.25,fulfilled
PO000549,SUP0021,PRD0103,2025-07-12,46,185.91,USD,8551.86,open
PO000550,SUP0003,PRD0074,2026-08-03,280,3.42,USD,957.6,fulfilled
PO000551,SUP0026,PRD0066,2025-11-04,307,3621.4,USD,1111769.8,fulfilled
PO000552,SUP0036,PRD0023,2025-04-05,420,2.31,USD,970.2,fulfilled
PO000553,SUP0027,PRD0094,2024-11-13,113,45.93,USD,5190.09,fulfilled
PO000554,SUP0011,PRD0108,2025-07-31,302,2.64,USD,797.28,fulfilled
PO000555,SUP0035,PRD0120,2025-05-13,322,74.87,USD,24108.14,fulfilled
PO000556,SUP0030,PRD0064,2025-02-22,156,4.31,USD,672.36,fulfilled
PO000557,SUP0030,PRD0109,2026-01-09,346,42.07,USD,14556.22,fulfilled
PO000558,SUP0023,PRD0048,2026-08-20,520,58.04,USD,30180.8,cancelled
PO000559,SUP0028,PRD0110,2025-12-05,233,633.62,USD,147633.46,open
PO000560,SUP0036,PRD0025,2026-08-04,371,2183.07,USD,809918.97,cancelled
PO000561,SUP0031,PRD0044,2026-06-15,149,1995.89,USD,297387.61,cancelled
PO000562,SUP0039,PRD0007,2026-05-27,425,435.62,USD,185138.5,cancelled
PO000563,SUP0026,PRD0102,2026-01-01,577,428.01,USD,246961.77,fulfilled
PO000564,SUP0010,PRD0020,2026-03-09,370,1081.63,USD,400203.1,fulfilled
PO000565,SUP0028,PRD0066,2025-01-25,421,5.19,USD,2184.99,fulfilled
PO000566,SUP0033,PRD0040,2025-05-22,1144,176.29,USD,201675.76,fulfilled
PO000567,SUP0003,PRD0105,2025-04-17,96,896.39,USD,86053.44,fulfilled
PO000568,SUP0019,PRD0003,2026-06-13,304,21.14,USD,6426.56,fulfilled
PO000569,SUP0008,PRD0007,2024-10-05,88,647.43,USD,56973.84,fulfilled
PO000570,SUP0037,PRD0065,2026-02-18,106,2.92,USD,309.52,cancelled
PO000571,SUP0008,PRD0032,2024-09-20,326,3762.38,USD,1226535.88,fulfilled
PO000572,SUP0019,PRD0064,2025-03-07,606,52.7,USD,31936.2,fulfilled
PO000573,SUP0022,PRD0023,2026-08-18,141,182.28,USD,25701.48,fulfilled
PO000574,SUP0029,PRD0074,2024-12-21,93,3.08,USD,286.44,fulfilled
PO000575,SUP0013,PRD0134,2026-02-17,110,2941.6,USD,323576.0,open
PO000576,SUP0002,PRD0117,2025-03-06,140,538.83,USD,75436.2,open
PO000577,SUP0036,PRD0122,2025-03-10,483,17.51,USD,8457.33,cancelled
PO000578,SUP0001,PRD0111,2025-07-16,230,4.39,USD,1009.7,cancelled
PO000579,SUP0037,PRD0048,2024-09-14,521,655.15,USD,341333.15,cancelled
PO000580,SUP0005,PRD0031,2024-09-09,824,1792.73,USD,1477209.52,open
PO000581,SUP0017,PRD0137,2025-02-08,162,1437.63,USD,232896.06,fulfilled
PO000582,SUP0026,PRD0042,2025-01-18,203,6917.37,USD,1404226.11,fulfilled
PO000583,SUP0010,PRD0141,2026-09-02,80,2067.14,USD,165371.2,fulfilled
PO000584,SUP0032,PRD0083,2026-07-07,72,4.64,USD,334.08,fulfilled
PO000585,SUP0028,PRD0070,2025-03-12,559,390.73,USD,218418.07,fulfilled
PO000586,SUP0005,PRD0133,2024-09-28,219,1491.33,USD,326601.27,fulfilled
PO000587,SUP0039,PRD0079,2025-05-12,84,7.35,USD,617.4,fulfilled
PO000588,SUP0037,PRD0025,2025-07-17,717,866.85,USD,621531.45,fulfilled
PO000589,SUP0014,PRD0073,2026-01-28,560,2148.8,USD,1203328.0,fulfilled
PO000590,SUP0001,PRD0102,2026-02-12,119,3.21,USD,381.99,fulfilled
PO000591,SUP0010,PRD0095,2025-08-21,124,2252.73,USD,279338.52,fulfilled
PO000592,SUP0011,PRD0084,2024-12-07,40,140.82,USD,5632.8,fulfilled
PO000593,SUP0037,PRD0016,2025-12-31,24,6.81,USD,163.44,fulfilled
PO000594,SUP0037,PRD0078,2026-06-08,73,35.3,USD,2576.9,fulfilled
PO000595,SUP0012,PRD0081,2025-12-16,919,424.59,USD,390198.21,fulfilled
PO000596,SUP0021,PRD0028,2026-08-17,102,2.63,USD,268.26,fulfilled
PO000597,SUP0028,PRD0037,2025-04-20,823,2.88,USD,2370.24,fulfilled
PO000598,SUP0018,PRD0135,2025-05-03,364,46.25,USD,16835.0,fulfilled
PO000599,SUP0017,PRD0075,2025-12-30,598,643.72,USD,384944.56,fulfilled
PO000600,SUP0017,PRD0137,2025-06-10,46,2.79,USD,128.34,fulfilled
PO000601,SUP0035,PRD0026,2024-11-23,302,365.15,USD,110275.3,cancelled
PO000602,SUP0026,PRD0141,2025-11-28,97,1540.51,USD,149429.47,fulfilled
PO000603,SUP0002,PRD0137,2026-06-03,38,878.7,USD,33390.6,fulfilled
PO000604,SUP0035,PRD0103,2024-09-20,227,8.16,USD,1852.32,fulfilled
PO000605,SUP0034,PRD0103,2025-06-20,61,70.07,USD,4274.27,fulfilled
PO000606,SUP0019,PRD0001,2025-09-20,104,777.72,USD,80882.88,fulfilled
PO000607,SUP0023,PRD0091,2026-01-31,35,281.43,USD,9850.05,fulfilled
PO000608,SUP0002,PRD0141,2025-04-11,307,432.23,USD,132694.61,fulfilled
PO000609,SUP0026,PRD0066,2024-12-04,128,81.38,USD,10416.64,fulfilled
PO000610,SUP0013,PRD0016,2024-10-17,151,13.02,USD,1966.02,fulfilled
PO000611,SUP0008,PRD0058,2026-05-29,883,550.01,USD,485658.83,fulfilled
PO000612,SUP0020,PRD0066,2024-12-17,35,2.34,USD,81.9,open
PO000613,SUP0006,PRD0066,2024-09-14,187,225.24,USD,42119.88,fulfilled
PO000614,SUP0026,PRD0064,2025-10-03,447,2.59,USD,1157.73,fulfilled
PO000615,SUP0032,PRD0003,2025-05-16,168,2.35,USD,394.8,fulfilled
PO000616,SUP0040,PRD0135,2024-12-03,662,57.85,USD,38296.7,fulfilled
PO000617,SUP0015,PRD0104,2024-10-31,275,9.45,USD,2598.75,fulfilled
PO000618,SUP0010,PRD0015,2025-05-14,353,318.8,USD,112536.4,fulfilled
PO000619,SUP0030,PRD0105,2026-05-22,528,868.95,USD,458805.6,fulfilled
PO000620,SUP0003,PRD0067,2025-07-10,66,1567.36,USD,103445.76,fulfilled
PO000621,SUP0031,PRD0035,2026-07-18,215,2.31,USD,496.65,fulfilled
PO000622,SUP0004,PRD0141,2026-07-09,406,2868.28,USD,1164521.68,fulfilled
PO000623,SUP0034,PRD0111,2025-07-16,65,222.82,USD,14483.3,fulfilled
PO000624,SUP0028,PRD0133,2026-08-14,337,327.1,USD,110232.7,open
PO000625,SUP0016,PRD0048,2026-04-18,70,336.35,USD,23544.5,fulfilled
PO000626,SUP0029,PRD0056,2026-06-30,56,2.82,USD,157.92,open
PO000627,SUP0017,PRD0119,2026-09-02,749,258.83,USD,193863.67,fulfilled
PO000628,SUP0019,PRD0028,2024-11-24,69,2929.4,USD,202128.6,fulfilled
PO000629,SUP0021,PRD0078,2026-05-31,168,125.72,USD,21120.96,open
PO000630,SUP0037,PRD0082,2026-06-28,102,1177.73,USD,120128.46,fulfilled
PO000631,SUP0004,PRD0114,2026-07-06,207,10.7,USD,2214.9,fulfilled
PO000632,SUP0006,PRD0017,2026-08-26,355,2.37,USD,841.35,fulfilled
PO000633,SUP0017,PRD0132,2025-02-28,63,281.04,USD,17705.52,fulfilled
PO000634,SUP0013,PRD0058,2024-12-21,194,7458.29,USD,1446908.26,fulfilled
PO000635,SUP0010,PRD0122,2025-08-12,94,18.11,USD,1702.34,fulfilled
PO000636,SUP0040,PRD0078,2025-04-15,454,69.16,USD,31398.64,fulfilled
PO000637,SUP0012,PRD0051,2025-12-03,743,7.23,USD,5371.89,fulfilled
PO000638,SUP0017,PRD0003,2025-02-16,692,155.95,USD,107917.4,open
PO000639,SUP0017,PRD0069,2024-10-14,85,16.11,USD,1369.35,open
PO000640,SUP0023,PRD0077,2026-03-06,268,741.59,USD,198746.12,fulfilled
PO000641,SUP0037,PRD0095,2025-10-07,275,62.9,USD,17297.5,fulfilled
