invoice_id,po_id,invoice_date,amount,payment_status,payment_date
INV000503,PO000503,2026-08-30,694.65,pending,
INV000504,PO000504,2025-05-25,27299.16,paid,2025-06-06
INV000505,PO000505,2025-04-22,377075.46,paid,2025-05-01
INV000506,PO000506,2025-08-21,140376.51,pending,
INV000507,PO000507,2026-05-12,45990.52,paid,2026-06-24
INV000508,PO000508,2025-07-19,697.84,paid,2025-09-01
INV000509,PO000509,2024-11-20,20663.84,pending,
INV000510,PO000510,2024-11-21,717931.2,paid,2024-12-25
INV000511,PO000511,2026-06-23,1617.21,paid,2026-08-01
INV000514,PO000514,2026-01-01,73567.05,paid,2026-01-15
INV000515,PO000515,2025-03-30,4982.4,paid,2025-04-21
INV000516,PO000516,2024-10-15,153578.41,paid,2024-11-01
INV000517,PO000517,2025-04-27,137326.52,pending,
INV000518,PO000518,2025-12-16,551.04,overdue,
INV000519,PO000519,2025-08-03,530.25,paid,2025-09-14
INV000520,PO000520,2026-04-15,20890.08,paid,2026-04-24
INV000521,PO000521,2025-07-15,719.8,pending,
INV000522,PO000522,2024-11-18,47019.72,paid,2024-12-27
INV000523,PO000523,2026-02-11,6621.6,paid,2026-02-27
INV000524,PO000524,2026-02-19,439.76,pending,
INV000525,PO000525,2025-01-12,50854.86,paid,2025-01-30
INV000526,PO000526,2026-04-18,40808.2,paid,2026-05-14
INV000527,PO000527,2025-08-16,21881.92,pending,
INV000528,PO000528,2024-12-22,1485.33,paid,2024-12-31
INV000529,PO000529,2025-05-27,734.72,paid,2025-07-03
INV000530,PO000530,2024-12-29,7097.58,paid,2025-01-09
INV000531,PO000531,2025-01-04,1254152.97,paid,2025-02-14
INV000532,PO000532,2024-11-11,712378.94,pending,
INV000533,PO000533,2025-02-03,29589.3,paid,2025-02-18
INV000534,PO000534,2026-05-01,210597.53,paid,2026-05-07
INV000537,PO000537,2026-03-13,60692.89,paid,2026-04-12
INV000539,PO000539,2026-01-31,4285.44,paid,2026-03-10
INV000540,PO000540,2025-09-10,7811.1,paid,2025-09-26
INV000541,PO000541,2024-10-15,765.6,paid,2024-10-27
INV000542,PO000542,2025-11-08,617.76,paid,2025-12-01
INV000543,PO000543,2026-03-11,171486.49,paid,2026-03-24
INV000544,PO000544,2024-10-08,15491.04,overdue,
INV000545,PO000545,2026-06-12,324549.2,paid,2026-06-30
INV000546,PO000546,2025-09-12,31436.64,paid,2025-09-20
INV000547,PO000547,2025-04-22,161654.38,pending,
INV000548,PO000548,2024-09-24,114457.0,paid,2024-11-03
INV000549,PO000549,2025-05-03,3941.21,pending,
INV000550,PO000550,2025-09-24,1317.89,overdue,
INV000551,PO000551,2026-01-20,1464200.03,paid,2026-01-31
INV000552,PO000552,2026-08-23,281.93,paid,2026-09-18
INV000553,PO000553,2025-08-29,783.46,pending,
INV000554,PO000554,2026-05-19,1403.58,pending,
INV000555,PO000555,2026-01-19,28513.3,pending,
INV000556,PO000556,2025-05-21,1009.77,paid,2025-06-29
INV000557,PO000557,2026-04-27,13581.12,paid,2026-06-10
INV000558,PO000558,2025-09-24,95709.04,paid,2025-10-27
INV000559,PO000559,2026-03-20,214554.4,paid,2026-04-19
INV000560,PO000560,2025-08-02,1499232.0,paid,2025-09-04
INV000561,PO000561,2024-11-29,782814.48,paid,2024-12-28
INV000562,PO000562,2025-04-09,572975.62,paid,2025-05-14
INV000563,PO000563,2026-06-30,219491.85,pending,
INV000564,PO000564,2025-07-18,562280.96,overdue,
INV000565,PO000565,2026-04-17,2604.42,paid,2026-04-25
INV000566,PO000566,2026-08-06,143941.12,pending,
INV000567,PO000567,2025-09-11,60663.25,paid,2025-09-17
INV000568,PO000568,2025-07-17,16945.53,paid,2025-08-10
INV000569,PO000569,2025-01-06,45075.0,paid,2025-01-12
INV000570,PO000570,2024-11-01,2151.36,paid,2024-11-09
INV000572,PO000572,2026-08-09,31045.59,paid,2026-08-18
INV000573,PO000573,2025-01-01,32335.54,overdue,
INV000574,PO000574,2025-04-24,264.33,pending,
INV000575,PO000575,2025-03-20,821701.15,paid,2025-04-17
INV000577,PO000577,2026-06-16,30927.33,paid,2026-06-28
INV000578,PO000578,2025-11-03,13737.59,paid,2025-11-16
INV000579,PO000579,2026-08-02,256472.58,paid,2026-08-26
INV000580,PO000580,2026-08-10,517140.0,paid,2026-09-18
INV000582,PO000582,2024-11-11,2267320.16,paid,2024-12-03
INV000583,PO000583,2024-09-29,331353.75,paid,2024-11-11
INV000584,PO000584,2024-12-16,742.4,paid,2025-01-12
INV000585,PO000585,2025-08-03,318202.43,paid,2025-08-21
INV000586,PO000586,2025-08-17,166011.72,overdue,
INV000587,PO000587,2025-03-05,439.21,paid,2025-03-19
INV000589,PO000589,2026-05-12,1117338.08,paid,2026-05-18
INV000590,PO000590,2025-04-12,549.69,pending,
INV000591,PO000591,2024-12-17,305347.15,paid,2025-01-08
INV000592,PO000592,2024-09-28,2734.29,paid,2024-10-24
INV000593,PO000593,2024-09-13,940.17,paid,2024-10-10
INV000594,PO000594,2025-06-17,2131.8,pending,
INV000595,PO000595,2026-04-15,448189.14,overdue,
INV000596,PO000596,2024-09-23,979.9,paid,2024-11-02
INV000597,PO000597,2025-11-10,8178.36,paid,2025-12-14
INV000598,PO000598,2025-10-17,10394.22,paid,2025-11-20
INV000599,PO000599,2026-05-06,214402.88,pending,
INV000600,PO000600,2025-02-07,364.98,paid,2025-03-21
INV000601,PO000601,2025-10-23,114832.35,paid,2025-11-28
INV000602,PO000602,2025-03-12,149244.84,pending,
INV000603,PO000603,2024-10-16,6147.6,paid,2024-11-11
INV000604,PO000604,2026-07-18,403.7,pending,
INV000605,PO000605,2025-11-19,1344.2,paid,2025-12-16
INV000606,PO000606,2025-08-03,8462.85,pending,
INV000607,PO000607,2025-01-18,2486.92,paid,2025-01-26
INV000608,PO000608,2025-09-16,172645.36,paid,2025-10-21
INV000609,PO000609,2025-12-03,10187.04,paid,2025-12-17
INV000610,PO000610,2025-07-17,2504.45,paid,2025-07-27
INV000611,PO000611,2026-06-24,884513.2,paid,2026-07-14
INV000612,PO000612,2024-11-28,112.33,paid,2024-12-03
INV000613,PO000613,2026-02-07,28482.19,pending,
INV000614,PO000614,2025-05-18,5873.75,paid,2025-06-01
INV000615,PO000615,2025-08-14,176.4,paid,2025-09-09
INV000616,PO000616,2026-08-23,51695.55,paid,2026-09-11
INV000617,PO000617,2026-03-18,2029.44,paid,2026-04-10
INV000618,PO000618,2025-09-03,83499.6,pending,
INV000619,PO000619,2026-03-06,584593.1,paid,2026-03-20
INV000621,PO000621,2025-03-29,337.26,overdue,
INV000622,PO000622,2025-06-24,1328280.5,paid,2025-08-01
INV000623,PO000623,2024-09-15,9069.84,paid,2024-10-10
INV000624,PO000624,2025-03-19,257716.17,paid,2025-04-05
INV000625,PO000625,2025-03-19,7114.2,pending,
INV000626,PO000626,2024-10-23,795.34,pending,
INV000627,PO000627,2025-08-27,317611.8,paid,2025-09-30
INV000628,PO000628,2025-07-25,670215.85,paid,2025-09-06
INV000629,PO000629,2026-04-06,11899.79,paid,2026-05-16
INV000630,PO000630,2024-11-20,61424.16,paid,2024-12-11
INV000631,PO000631,2025-08-03,1285.54,paid,2025-08-15
INV000632,PO000632,2025-01-18,608.88,paid,2025-02-16
INV000633,PO000633,2025-03-17,3202.12,paid,2025-03-31
INV000634,PO000634,2025-02-08,3348772.21,paid,2025-03-12
INV000635,PO000635,2025-03-02,1066.64,paid,2025-03-18
INV000636,PO000636,2025-07-16,47703.36,pending,
INV000637,PO000637,2026-01-03,39967.83,paid,2026-02-11
INV000638,PO000638,2025-08-09,132787.2,overdue,
INV000639,PO000639,2025-07-24,1504.04,overdue,
INV000640,PO000640,2025-12-08,230924.14,paid,2025-12-22
INV000641,PO000641,2026-01-19,3736.77,paid,2026-03-02
INV000642,PO000642,2025-11-12,436.76,paid,2025-12-21
INV000643,PO000643,2025-05-23,1507.92,overdue,
INV000644,PO000644,2025-04-19,1254963.6,overdue,
INV000645,PO000645,2025-02-11,77463.46,pending,
INV000646,PO000646,2025-08-29,775088.18,pending,
INV000647,PO000647,2025-06-25,4157.52,paid,2025-08-02
INV000648,PO000648,2026-03-05,180635.55,overdue,
INV000649,PO000649,2024-11-25,4970.55,paid,2024-12-25
INV000650,PO000650,2026-06-25,59148.63,paid,2026-07-01
INV000651,PO000651,2025-07-09,2719.5,paid,2025-08-15
INV000653,PO000653,2024-11-04,65513.43,paid,2024-11-14
INV000654,PO000654,2025-05-20,64248.92,pending,
INV000655,PO000655,2025-07-25,187833.3,paid,2025-08-15
INV000656,PO000656,2025-09-14,190368.36,paid,2025-10-09
INV000657,PO000657,2025-05-14,605.52,paid,2025-06-16
INV000658,PO000658,2025-02-19,121374.3,paid,2025-03-04
INV000659,PO000659,2024-12-15,123725.0,overdue,
INV000660,PO000660,2024-12-17,667844.15,paid,2024-12-25
INV000661,PO000661,2024-10-27,45237.06,pending,
INV000662,PO000662,2025-08-16,111577.62,pending,
INV000663,PO000663,2024-09-24,257447.45,paid,2024-10-18
INV000664,PO000664,2026-08-21,11025.0,paid,2026-09-05
INV000666,PO000666,2025-03-14,14926.34,paid,2025-04-21
INV000667,PO000667,2026-05-22,442391.35,overdue,
INV000668,PO000668,2026-05-21,49598.45,paid,2026-07-03
INV000669,PO000669,2025-12-18,82226.34,paid,2026-01-07
INV000670,PO000670,2024-10-30,3953.74,paid,2024-11-22
INV000671,PO000671,2024-12-06,505.89,paid,2025-01-06
INV000672,PO000672,2026-05-15,38188.86,paid,2026-06-03
INV000673,PO000673,2025-08-28,17689.0,pending,
INV000674,PO000674,2025-07-30,408447.13,pending,
INV000675,PO000675,2025-06-27,40831.14,overdue,
INV000676,PO000676,2026-02-13,15165.99,pending,
INV000677,PO000677,2025-07-24,42673.57,pending,
INV000678,PO000678,2025-11-09,140318.88,overdue,
INV000679,PO000679,2025-08-16,5464915.04,paid,2025-09-03
INV000680,PO000680,2025-02-09,595.98,paid,2025-03-07
INV000681,PO000681,2026-02-24,31254.3,pending,
INV000682,PO000682,2025-03-20,1080.88,paid,2025-04-13
INV000683,PO000683,2026-05-30,488940.4,paid,2026-06-25
INV000684,PO000684,2025-06-02,4249.5,paid,2025-06-16
INV000685,PO000685,2026-09-08,533.6,pending,
INV000686,PO000686,2026-06-20,5048.68,paid,2026-07-11
INV000687,PO000687,2026-06-25,10844.66,paid,2026-07-20
INV000688,PO000688,2026-07-10,2490.33,overdue,
INV000690,PO000690,2024-10-18,26376.27,paid,2024-11-06
INV000691,PO000691,2025-05-23,8091.15,paid,2025-05-29
INV000692,PO000692,2026-08-27,102289.0,paid,2026-09-07
INV000693,PO000693,2026-06-15,3243.6,overdue,
INV000694,PO000694,2025-06-12,139184.73,pending,
INV000695,PO000695,2025-07-11,49827.34,overdue,
INV000696,PO000696,2026-03-29,67500.27,paid,2026-05-04
INV000698,PO000698,2026-02-28,363.12,paid,2026-04-04
INV000699,PO000699,2024-09-22,20310.11,paid,2024-10-11
INV000700,PO000700,2026-08-20,35852.23,paid,2026-09-24
INV000701,PO000701,2024-10-08,335319.04,paid,2024-11-19
INV000702,PO000702,2024-11-01,186407.61,paid,2024-11-27
INV000703,PO000703,2026-02-16,6549.76,paid,2026-02-25
INV000704,PO000704,2026-02-08,146317.47,paid,2026-02-22
INV000706,PO000706,2026-08-18,99234.72,paid,2026-08-29
INV000707,PO000707,2025-09-21,1051.05,paid,2025-10-17
INV000708,PO000708,2026-02-08,290904.0,pending,
INV000709,PO000709,2025-08-16,48654.06,paid,2025-09-04
INV000711,PO000711,2024-09-30,361678.2,paid,2024-10-21
INV000714,PO000714,2025-08-31,37719.9,paid,2025-10-09
INV000715,PO000715,2026-01-13,6072.21,overdue,
INV000716,PO000716,2025-03-14,1380079.72,paid,2025-04-05
INV000717,PO000717,2024-11-09,328379.41,paid,2024-12-15
INV000718,PO000718,2025-07-15,773899.0,pending,
INV000720,PO000720,2025-06-22,292629.84,paid,2025-07-17
INV000721,PO000721,2026-06-20,272730.36,pending,
INV000722,PO000722,2025-02-12,1311.3,paid,2025-03-21
INV000723,PO000723,2025-04-11,408351.0,overdue,
INV000725,PO000725,2025-09-29,109301.84,paid,2025-10-23
INV000726,PO000726,2025-04-10,2344.32,pending,
INV000727,PO000727,2026-02-10,340699.26,paid,2026-02-16
INV000728,PO000728,2025-03-09,803.66,paid,2025-04-19
INV000729,PO000729,2026-01-12,105944.12,paid,2026-02-17
INV000730,PO000730,2026-02-09,129552.0,paid,2026-03-19
INV000731,PO000731,2026-06-09,2014356.24,overdue,
INV000733,PO000733,2025-11-10,190483.54,pending,
INV000734,PO000734,2024-11-27,439945.92,paid,2024-12-20
INV000735,PO000735,2025-06-15,331523.28,paid,2025-07-12
INV000736,PO000736,2025-09-02,1732570.4,paid,2025-09-27
INV000737,PO000737,2024-10-30,803330.52,paid,2024-12-02
INV000738,PO000738,2026-06-19,976.58,paid,2026-07-21
INV000740,PO000740,2025-07-21,1482.82,paid,2025-08-01
INV000741,PO000741,2025-05-25,6990.75,paid,2025-06-26
INV000742,PO000742,2025-08-20,1914.77,paid,2025-09-29
INV000743,PO000743,2026-07-06,51827.48,paid,2026-07-12
INV000744,PO000744,2026-01-09,44765.14,paid,2026-02-22
INV000745,PO000745,2025-01-29,12968.83,paid,2025-03-07
INV000746,PO000746,2025-10-30,115655.76,pending,
INV000747,PO000747,2026-05-03,146701.12,paid,2026-05-26
INV000748,PO000748,2024-09-28,55624.68,paid,2024-10-12
INV000749,PO000749,2026-07-31,329297.52,paid,2026-08-15
INV000750,PO000750,2025-03-25,9476.54,paid,2025-05-06
INV000751,PO000751,2024-09-11,1422.96,paid,2024-10-10
INV000752,PO000752,2025-05-17,588878.64,pending,
INV000753,PO000753,2024-10-15,13389.3,paid,2024-10-28
INV000754,PO000754,2025-01-20,59316.72,paid,2025-01-25
INV000755,PO000755,2026-07-21,562383.44,pending,
INV000756,PO000756,2026-05-13,1128.27,paid,2026-05-29
INV000757,PO000757,2026-03-01,698767.76,paid,2026-04-06
INV000758,PO000758,2024-10-30,53888.64,paid,2024-11-12
INV000759,PO000759,2026-01-09,255807.99,pending,
INV000760,PO000760,2026-04-14,1472942.28,paid,2026-05-02
INV000761,PO000761,2025-10-03,832.84,paid,2025-11-03
INV000762,PO000762,2024-12-25,7064.92,paid,2025-01-23
INV000763,PO000763,2025-07-08,6830.08,paid,2025-08-10
INV000764,PO000764,2026-07-23,282850.4,paid,2026-08-09
INV000765,PO000765,2024-10-28,2152.5,paid,2024-11-04
INV000766,PO000766,2024-10-24,13603.6,paid,2024-11-06
INV000767,PO000767,2025-03-20,11012.76,paid,2025-04-09
INV000768,PO000768,2026-07-20,146936.27,paid,2026-08-13
INV000770,PO000770,2025-07-15,282724.96,paid,2025-08-05
INV000771,PO000771,2025-09-26,195195.8,paid,2025-10-13
INV000772,PO000772,2025-07-22,2908808.21,paid,2025-08-09
INV000773,PO000773,2024-11-17,5038.08,paid,2024-12-17
INV000774,PO000774,2025-11-10,425806.84,pending,
INV000775,PO000775,2026-08-04,30005.22,overdue,
INV000776,PO000776,2025-07-29,295409.7,paid,2025-08-29
INV000777,PO000777,2025-10-29,48140.96,paid,2025-11-03
INV000778,PO000778,2025-11-19,186861.86,paid,2025-12-25
INV000779,PO000779,2024-10-28,486.2,pending,
INV000780,PO000780,2026-01-15,47412.6,overdue,
INV000781,PO000781,2025-10-13,268810.29,paid,2025-11-06
INV000783,PO000783,2024-10-20,181976.59,paid,2024-11-05
INV000784,PO000784,2026-04-08,24341.85,paid,2026-04-26
INV000785,PO000785,2024-11-25,99733.6,paid,2025-01-04
INV000786,PO000786,2026-03-26,3948.64,paid,2026-04-01
INV000787,PO000787,2026-04-28,655.62,overdue,
INV000788,PO000788,2025-07-12,855063.36,paid,2025-07-19
INV000789,PO000789,2026-07-01,163074.96,paid,2026-08-02
INV000790,PO000790,2026-05-27,181314.56,pending,
INV000791,PO000791,2026-01-03,32427.52,paid,2026-02-16
INV000792,PO000792,2025-08-18,64355.51,paid,2025-08-30
INV000793,PO000793,2025-06-08,28445.28,overdue,
INV000794,PO000794,2025-05-13,66172.34,pending,
INV000795,PO000795,2025-06-14,24149.88,overdue,
INV000797,PO000797,2025-01-16,168760.28,paid,2025-01-24
INV000798,PO000798,2026-09-07,862884.9,pending,
INV000799,PO000799,2026-04-25,1536.5,paid,2026-05-16
INV000800,PO000800,2025-04-28,8831.4,pending,
INV000801,PO000801,2026-05-18,7389.75,paid,2026-06-17
INV000802,PO000802,2024-12-28,2351941.76,pending,
INV000803,PO000803,2025-03-03,422171.2,overdue,
INV000804,PO000804,2025-07-14,261040.15,paid,2025-08-05
INV000805,PO000805,2026-03-22,78.88,paid,2026-04-29
INV000806,PO000806,2026-02-19,22265.6,paid,2026-03-25
INV000807,PO000807,2025-11-12,191265.3,paid,2025-12-05
INV000808,PO000808,2025-12-11,60.06,overdue,
INV000809,PO000809,2025-04-07,4254171.21,paid,2025-05-15
INV000810,PO000810,2024-09-09,3378.96,paid,2024-09-18
INV000811,PO000811,2025-09-29,7564.32,paid,2025-10-08
INV000812,PO000812,2024-10-05,317087.2,paid,2024-10-29
INV000813,PO000813,2025-10-01,4038.8,paid,2025-10-07
INV000814,PO000814,2024-09-30,76.48,paid,2024-11-02
INV000815,PO000815,2024-09-15,160076.28,overdue,
INV000816,PO000816,2025-06-28,8005.13,pending,
INV000817,PO000817,2025-03-14,221234.04,paid,2025-03-24
INV000818,PO000818,2026-04-26,115309.6,paid,2026-05-01
INV000819,PO000819,2025-09-17,180.18,pending,
INV000820,PO000820,2026-05-07,17454.54,paid,2026-06-18
INV000821,PO000821,2026-04-19,36032.64,paid,2026-05-19
INV000823,PO000823,2024-11-24,195420.08,paid,2024-12-26
INV000824,PO000824,2024-10-06,995299.48,overdue,
INV000826,PO000826,2025-06-16,2316.32,pending,
INV000827,PO000827,2024-12-06,1039.5,paid,2024-12-21
INV000828,PO000828,2026-03-24,368.06,paid,2026-05-01
INV000829,PO000829,2025-09-22,546621.4,paid,2025-11-05
INV000830,PO000830,2025-12-01,200.72,overdue,
INV000831,PO000831,2025-04-21,13759.12,overdue,
INV000832,PO000832,2026-09-03,15608.52,paid,2026-09-25
INV000833,PO000833,2025-07-22,1478816.74,paid,2025-08-09
INV000834,PO000834,2025-01-06,32011.98,paid,2025-02-13
INV000835,PO000835,2026-01-08,105145.32,paid,2026-01-15
INV000836,PO000836,2025-05-23,181302.93,pending,
INV000837,PO000837,2025-04-03,95421.48,paid,2025-05-07
INV000838,PO000838,2025-03-29,216074.64,overdue,
INV000840,PO000840,2025-11-14,198599.94,paid,2025-12-26
INV000841,PO000841,2025-12-08,2738.4,pending,
INV000842,PO000842,2025-02-04,52533.35,pending,
INV000843,PO000843,2025-12-17,63294.7,paid,2026-01-21
INV000844,PO000844,2026-03-03,267723.12,paid,2026-03-09
INV000845,PO000845,2026-03-29,6245.8,pending,
INV000846,PO000846,2026-06-13,96805.04,pending,
INV000847,PO000847,2024-10-17,47338.12,pending,
INV000848,PO000848,2025-01-18,7292.4,paid,2025-02-20
INV000849,PO000849,2026-08-13,1972.74,paid,2026-09-16
INV000850,PO000850,2025-12-27,2348.25,paid,2026-01-27
INV000851,PO000851,2024-11-21,960433.76,paid,2024-12-04
INV000853,PO000853,2025-08-04,11386.88,paid,2025-08-19
INV000854,PO000854,2025-04-04,69.6,paid,2025-04-13
INV000855,PO000855,2026-06-27,23611.98,paid,2026-08-01
INV000856,PO000856,2025-02-03,14843.13,pending,
INV000857,PO000857,2025-04-17,154375.83,overdue,
INV000858,PO000858,2026-04-19,562336.54,paid,2026-05-21
INV000859,PO000859,2025-11-16,16488.14,pending,
INV000860,PO000860,2026-09-05,4419.03,paid,2026-09-23
INV000861,PO000861,2024-12-09,2939.33,paid,2025-01-18
INV000862,PO000862,2024-09-20,526652.07,paid,2024-10-09
INV000863,PO000863,2026-04-05,81097.38,paid,2026-05-01
INV000864,PO000864,2025-12-20,22263.08,paid,2026-01-19
INV000865,PO000865,2025-02-15,231476.02,pending,
INV000866,PO000866,2025-12-06,89942.27,paid,2025-12-24
INV000867,PO000867,2025-10-11,209.52,paid,2025-11-21
INV000868,PO000868,2025-04-13,5633.67,paid,2025-05-22
INV000870,PO000870,2026-05-11,210.21,paid,2026-06-19
INV000872,PO000872,2025-12-20,150487.92,paid,2026-01-21
INV000873,PO000873,2025-04-09,843.67,pending,
INV000875,PO000875,2025-01-23,92976.39,paid,2025-02-08
INV000876,PO000876,2025-07-04,6256.85,paid,2025-08-02
INV000877,PO000877,2025-11-10,132779.2,paid,2025-12-17
INV000878,PO000878,2026-05-24,61977.24,paid,2026-07-04
INV000879,PO000879,2025-08-29,151377.54,paid,2025-09-23
INV000880,PO000880,2025-03-31,63210.72,paid,2025-05-07
INV000881,PO000881,2025-07-24,28919.04,pending,
INV000882,PO000882,2026-06-26,5248.32,pending,
INV000883,PO000883,2026-03-20,647930.61,paid,2026-04-30
INV000884,PO000884,2025-06-19,12987.84,paid,2025-06-30
INV000885,PO000885,2025-05-14,57763.47,paid,2025-06-15
INV000886,PO000886,2026-03-24,222780.52,pending,
INV000887,PO000887,2026-07-11,239257.59,overdue,
INV000888,PO000888,2025-06-01,1602.12,paid,2025-06-19
INV000889,PO000889,2025-11-07,474.36,overdue,
INV000890,PO000890,2024-09-08,242.55,paid,2024-10-07
INV000891,PO000891,2025-12-10,870355.44,paid,2026-01-02
INV000892,PO000892,2025-09-18,32795.51,paid,2025-10-31
INV000893,PO000893,2024-11-15,7864.79,paid,2024-11-20
INV000895,PO000895,2024-12-30,1849.38,pending,
INV000896,PO000896,2025-11-08,3758.13,paid,2025-12-05
INV000897,PO000897,2026-06-27,404346.6,paid,2026-08-03
INV000898,PO000898,2025-11-22,8606.76,pending,
INV000899,PO000899,2025-07-13,2020.02,paid,2025-07-30
INV000900,PO000900,2025-03-09,752664.99,paid,2025-04-08
INV000901,PO000901,2024-09-10,4229.47,paid,2024-09-15
INV000902,PO000902,2025-05-29,928610.02,paid,2025-06-29
INV000903,PO000903,2025-09-07,189932.78,paid,2025-09-19
INV000904,PO000904,2026-05-22,467361.8,paid,2026-05-30
INV000905,PO000905,2025-02-02,226701.72,paid,2025-02-22
INV000907,PO000907,2026-04-27,56151.55,paid,2026-05-29
INV000908,PO000908,2024-09-16,33479.82,paid,2024-09-29
INV000909,PO000909,2025-02-02,388528.65,paid,2025-02-08
INV000910,PO000910,2025-07-24,48138.84,paid,2025-08-24
INV000911,PO000911,2026-06-05,215.76,overdue,
INV000912,PO000912,2026-07-21,792374.55,paid,2026-08-07
INV000913,PO000913,2025-08-21,103246.89,pending,
INV000914,PO000914,2026-03-21,67510.56,paid,2026-03-28
INV000915,PO000915,2026-02-11,2911.66,paid,2026-02-26
INV000916,PO000916,2026-04-30,1165.84,paid,2026-06-01
INV000917,PO000917,2026-06-24,104880.42,paid,2026-08-01
INV000918,PO000918,2026-09-05,18640.5,paid,2026-09-23
INV000919,PO000919,2024-10-03,3952132.8,paid,2024-11-11
INV000920,PO000920,2026-01-13,591421.57,pending,
INV000921,PO000921,2025-12-17,71685.5,overdue,
INV000923,PO000923,2026-02-10,6005.52,paid,2026-02-16
INV000924,PO000924,2026-08-24,2345.48,paid,2026-09-18
INV000925,PO000925,2024-12-14,64923.04,pending,
INV000926,PO000926,2025-08-23,227517.12,paid,2025-08-29
INV000927,PO000927,2025-11-08,60929.7,paid,2025-11-29
INV000928,PO000928,2026-07-22,558740.0,paid,2026-08-06
INV000929,PO000929,2025-09-12,66744.72,pending,
INV000930,PO000930,2025-03-25,14839.3,paid,2025-05-04
INV000932,PO000932,2024-11-09,845993.92,pending,
