shipment_id,origin_node_id,dest_node_id,product_id,mode,ship_date,delivery_date,planned_transit_days,actual_transit_days,cost,quantity
SHP000271,SUP0020,WH0002,PRD0003,rail,2026-04-20,2026-04-27,8,7,4429.25,97
SHP000272,SUP0040,WH0005,PRD0118,ocean,2025-04-09,2025-04-16,8,7,1911.03,131
SHP000273,SUP0005,WH0010,PRD0145,ocean,2025-12-29,2026-01-21,25,23,41712.35,709
SHP000274,SUP0038,WH0009,PRD0026,ocean,2026-07-17,2026-08-08,23,22,2135.56,39
SHP000275,SUP0020,WH0007,PRD0019,rail,2024-12-10,2024-12-18,9,8,6195.25,110
SHP000276,SUP0037,WH0001,PRD0138,ocean,2024-11-26,2024-12-14,20,18,18568.33,402
SHP000277,SUP0017,WH0006,PRD0055,ocean,2024-11-20,2024-12-15,27,25,2917.23,45
SHP000278,SUP0009,WH0009,PRD0130,ocean,2025-10-10,2025-10-28,20,18,30263.33,648
SHP000279,SUP0026,WH0003,PRD0068,ocean,2025-03-20,2025-04-01,10,12,6037.55,300
SHP000280,SUP0013,WH0007,PRD0034,road,2025-11-17,2025-11-18,1,1,1868.62,364
SHP000281,SUP0003,WH0001,PRD0090,ocean,2026-02-06,2026-02-28,24,22,4103.99,72
SHP000282,SUP0021,WH0004,PRD0018,rail,2025-01-29,2025-02-06,5,8,6842.66,291
SHP000283,SUP0012,WH0007,PRD0063,ocean,2025-12-08,2025-12-30,23,22,30668.4,573
SHP000284,SUP0019,WH0010,PRD0095,road,2025-03-14,2025-03-15,1,1,2401.89,232
SHP000285,SUP0016,WH0001,PRD0073,ocean,2025-08-24,2025-09-16,24,23,24859.34,424
SHP000286,SUP0011,WH0003,PRD0041,ocean,2026-06-23,2026-07-20,28,27,12754.1,188
SHP000287,SUP0024,WH0001,PRD0113,ocean,2026-05-11,2026-06-05,24,25,15212.33,261
SHP000288,SUP0038,WH0007,PRD0140,ocean,2024-11-10,2024-12-03,23,23,11564.58,207
SHP000289,SUP0040,WH0009,PRD0078,ocean,2025-07-08,2025-07-14,8,6,554.45,39
SHP000290,SUP0015,WH0004,PRD0136,ocean,2025-03-23,2025-03-29,8,6,1386.02,98
SHP000291,SUP0008,WH0007,PRD0003,ocean,2024-09-06,2024-09-22,15,16,3560.02,110
SHP000292,SUP0029,WH0010,PRD0142,road,2026-03-17,2026-03-18,1,1,88.2,98
SHP000293,SUP0004,WH0009,PRD0077,ocean,2025-12-10,2025-12-30,24,20,14032.11,245
SHP000294,SUP0009,WH0009,PRD0027,ocean,2025-03-13,2025-04-01,20,19,23584.85,505
SHP000295,SUP0034,WH0004,PRD0035,air,2026-02-24,2026-02-25,2,1,18995.75,180
SHP000296,SUP0007,WH0008,PRD0068,road,2025-10-09,2025-10-10,1,1,452.12,328
SHP000297,SUP0016,WH0006,PRD0030,ocean,2025-07-11,2025-07-19,7,8,1944.39,168
SHP000298,SUP0008,WH0010,PRD0028,rail,2024-09-11,2024-09-19,8,8,5593.17,117
SHP000299,SUP0014,WH0004,PRD0142,ocean,2024-10-28,2024-11-28,31,31,25551.57,336
SHP000300,SUP0038,WH0006,PRD0040,ocean,2026-06-07,2026-07-12,35,35,27874.61,321
SHP000301,SUP0013,WH0008,PRD0070,ocean,2026-06-22,2026-07-11,22,19,12713.4,243
SHP000302,SUP0002,WH0003,PRD0073,rail,2025-10-05,2025-10-06,2,1,500.77,135
SHP000303,SUP0039,WH0007,PRD0054,ocean,2026-05-02,2026-05-23,22,21,27651.64,533
SHP000304,SUP0002,WH0001,PRD0088,rail,2025-10-31,2025-11-01,1,1,102.77,46
SHP000305,SUP0024,WH0004,PRD0053,ocean,2024-12-20,2025-01-23,35,34,20131.86,231
SHP000306,SUP0013,WH0001,PRD0068,road,2024-12-05,2024-12-06,1,1,310.18,108
SHP000307,SUP0013,WH0007,PRD0130,road,2025-04-15,2025-04-16,1,1,605.76,118
SHP000308,SUP0038,WH0007,PRD0126,ocean,2026-06-18,2026-07-11,23,23,13073.0,234
SHP000309,SUP0023,WH0010,PRD0065,air,2026-04-04,2026-04-09,5,5,56583.15,121
SHP000310,SUP0039,WH0004,PRD0014,ocean,2026-05-21,2026-06-09,19,19,5378.53,127
SHP000311,SUP0024,WH0006,PRD0024,air,2026-06-18,2026-06-20,2,2,8465.5,102
SHP000312,SUP0034,WH0007,PRD0109,ocean,2025-02-03,2025-02-21,18,18,23869.37,600
SHP000313,SUP0001,WH0009,PRD0071,ocean,2025-03-04,2025-03-25,22,21,8661.85,165
SHP000314,SUP0003,WH0010,PRD0012,ocean,2024-11-17,2024-12-09,23,22,4059.5,75
SHP000315,SUP0012,WH0007,PRD0001,ocean,2026-03-24,2026-04-17,23,24,9259.4,173
SHP000316,SUP0012,WH0006,PRD0086,air,2026-06-07,2026-06-10,4,3,109254.17,245
SHP000317,SUP0009,WH0009,PRD0034,ocean,2025-06-26,2025-07-18,20,22,5370.81,115
SHP000318,SUP0002,WH0006,PRD0068,ocean,2025-11-28,2025-12-18,20,20,5650.39,120
SHP000319,SUP0001,WH0003,PRD0042,ocean,2024-12-25,2025-01-18,23,24,11468.23,212
SHP000320,SUP0010,WH0002,PRD0114,ocean,2026-07-11,2026-07-31,22,20,8653.61,171
SHP000321,SUP0037,WH0007,PRD0142,ocean,2026-05-24,2026-06-09,19,16,10775.24,240
SHP000322,SUP0002,WH0010,PRD0110,rail,2026-08-13,2026-08-14,2,1,2401.34,344
SHP000323,SUP0014,WH0009,PRD0144,ocean,2026-04-15,2026-05-04,20,19,8238.66,174
SHP000324,SUP0035,WH0001,PRD0003,ocean,2026-06-05,2026-06-30,24,25,15298.89,273
SHP000325,SUP0025,WH0010,PRD0029,ocean,2024-09-21,2024-10-08,18,17,18490.19,457
SHP000326,SUP0034,WH0003,PRD0020,ocean,2026-02-20,2026-03-11,18,19,30478.3,726
SHP000327,SUP0013,WH0005,PRD0039,ocean,2025-05-03,2025-05-16,13,13,5436.54,190
SHP000328,SUP0026,WH0007,PRD0140,ocean,2026-07-11,2026-07-20,10,9,2072.35,109
SHP000329,SUP0002,WH0003,PRD0010,road,2026-04-09,2026-04-10,1,1,1175.14,176
SHP000330,SUP0011,WH0007,PRD0095,ocean,2026-05-24,2026-06-20,27,27,59440.27,907
SHP000331,SUP0037,WH0010,PRD0150,ocean,2026-04-15,2026-05-06,21,21,9330.17,195
SHP000332,SUP0001,WH0001,PRD0142,ocean,2025-03-16,2025-04-05,22,20,15133.38,291
SHP000333,SUP0009,WH0006,PRD0038,road,2026-03-29,2026-03-30,1,1,161.36,63
SHP000334,SUP0023,WH0003,PRD0111,air,2024-11-21,2024-11-26,5,5,88591.76,173
SHP000335,SUP0031,WH0007,PRD0033,air,2026-05-30,2026-06-02,4,3,138767.5,330
SHP000336,SUP0017,WH0001,PRD0011,ocean,2026-05-20,2026-06-02,14,13,9957.1,342
SHP000337,SUP0016,WH0008,PRD0079,ocean,2025-02-12,2025-03-12,29,28,15492.17,220
SHP000338,SUP0024,WH0003,PRD0094,ocean,2026-04-19,2026-05-12,23,23,4548.26,82
SHP000339,SUP0027,WH0010,PRD0011,ocean,2025-08-04,2025-08-27,23,23,4944.88,92
SHP000340,SUP0036,WH0006,PRD0092,ocean,2025-04-13,2025-05-10,26,27,23807.99,372
SHP000341,SUP0015,WH0010,PRD0054,ocean,2026-04-04,2026-04-20,16,16,3295.39,90
SHP000342,SUP0016,WH0006,PRD0064,air,2025-02-16,2025-02-17,2,1,5989.42,69
SHP000343,SUP0031,WH0006,PRD0027,ocean,2024-09-21,2024-10-12,19,21,8232.62,188
SHP000344,SUP0025,WH0002,PRD0091,ocean,2025-01-22,2025-01-30,9,8,3976.59,237
SHP000345,SUP0026,WH0010,PRD0144,air,2025-04-30,2025-05-02,2,2,10156.1,81
SHP000346,SUP0020,WH0007,PRD0105,ocean,2026-05-24,2026-06-07,15,14,3480.6,103
SHP000347,SUP0024,WH0004,PRD0040,ocean,2026-08-06,2026-09-09,35,34,35383.26,406
SHP000348,SUP0038,WH0001,PRD0061,ocean,2025-03-25,2025-04-19,23,25,37051.79,676
SHP000349,SUP0007,WH0009,PRD0042,ocean,2025-12-13,2026-01-02,22,20,17423.04,338
SHP000350,SUP0022,WH0002,PRD0046,rail,2025-06-21,2025-06-30,9,9,3521.43,70
SHP000351,SUP0012,WH0002,PRD0106,rail,2026-08-17,2026-08-26,9,9,3122.6,60
SHP000352,SUP0013,WH0004,PRD0007,rail,2025-09-28,2025-10-05,8,7,6715.11,136
SHP000353,SUP0012,WH0006,PRD0046,ocean,2026-07-17,2026-08-12,25,26,8859.25,149
SHP000354,SUP0028,WH0004,PRD0086,rail,2024-11-26,2024-12-03,9,7,23637.6,468
SHP000355,SUP0040,WH0009,PRD0106,ocean,2026-08-09,2026-08-17,8,8,1009.38,71
SHP000356,SUP0031,WH0008,PRD0064,ocean,2025-01-11,2025-02-22,42,42,6416.06,61
SHP000357,SUP0040,WH0009,PRD0069,air,2026-08-03,2026-08-05,2,2,9169.76,86
SHP000358,SUP0024,WH0007,PRD0041,ocean,2025-03-15,2025-04-07,24,23,4903.08,86
SHP000359,SUP0033,WH0003,PRD0028,ocean,2024-11-21,2024-12-09,20,18,7244.97,159
SHP000360,SUP0024,WH0005,PRD0098,air,2025-07-16,2025-07-21,6,5,194244.81,301
SHP000361,SUP0003,WH0006,PRD0010,ocean,2026-02-14,2026-03-19,33,33,12351.26,150
SHP000362,SUP0021,WH0001,PRD0121,ocean,2025-04-19,2025-05-08,17,19,4705.64,121
SHP000363,SUP0004,WH0009,PRD0057,ocean,2025-11-18,2025-12-13,24,25,6242.86,109
SHP000364,SUP0022,WH0010,PRD0052,air,2025-09-10,2025-09-13,3,3,49965.47,244
SHP000365,SUP0001,WH0007,PRD0118,air,2025-06-10,2025-06-13,4,3,25764.62,66
SHP000366,SUP0021,WH0001,PRD0090,ocean,2025-10-27,2025-11-13,17,17,7389.02,190
SHP000367,SUP0030,WH0007,PRD0079,ocean,2025-03-07,2025-04-02,27,26,5536.38,83
SHP000368,SUP0001,WH0003,PRD0059,air,2026-01-31,2026-02-03,4,3,23125.79,57
SHP000369,SUP0036,WH0006,PRD0058,ocean,2024-09-05,2024-09-30,26,25,16511.99,258
SHP000370,SUP0029,WH0003,PRD0007,road,2026-07-07,2026-07-08,1,1,1732.09,95
SHP000371,SUP0026,WH0004,PRD0050,air,2025-09-29,2025-09-30,2,1,20401.44,179
SHP000372,SUP0037,WH0001,PRD0103,air,2026-02-08,2026-02-12,4,4,76906.14,222
SHP000373,SUP0020,WH0005,PRD0085,rail,2026-02-24,2026-02-28,4,4,1482.25,84
SHP000374,SUP0022,WH0009,PRD0072,rail,2026-01-03,2026-01-13,9,10,4022.56,79
SHP000375,SUP0029,WH0005,PRD0018,ocean,2025-05-26,2025-06-10,13,15,5253.87,201
SHP000376,SUP0040,WH0009,PRD0072,rail,2024-10-24,2024-10-28,5,4,2535.31,107
SHP000377,SUP0013,WH0006,PRD0090,ocean,2025-12-30,2026-01-18,20,19,5617.51,118
SHP000378,SUP0021,WH0008,PRD0131,ocean,2025-05-01,2025-05-18,14,17,3072.48,103
SHP000379,SUP0028,WH0009,PRD0103,road,2025-04-19,2025-04-20,1,1,241.0,72
SHP000380,SUP0011,WH0010,PRD0138,ocean,2026-05-12,2026-06-08,26,27,6006.12,97
SHP000381,SUP0016,WH0003,PRD0085,ocean,2026-02-08,2026-03-02,23,22,6304.03,113
SHP000382,SUP0008,WH0006,PRD0008,ocean,2025-04-10,2025-05-10,30,30,11386.11,154
SHP000383,SUP0022,WH0002,PRD0030,air,2025-04-16,2025-04-19,3,3,61348.26,271
SHP000384,SUP0037,WH0001,PRD0067,air,2025-06-27,2025-06-30,4,3,139262.46,402
SHP000385,SUP0017,WH0005,PRD0046,air,2025-06-23,2025-06-26,3,3,93335.42,393
SHP000386,SUP0026,WH0007,PRD0149,rail,2025-04-06,2025-04-13,6,7,6590.95,208
SHP000387,SUP0028,WH0006,PRD0068,ocean,2024-12-05,2024-12-24,20,19,3956.57,85
SHP000388,SUP0025,WH0009,PRD0010,ocean,2025-07-06,2025-07-25,19,19,40166.49,916
SHP000389,SUP0033,WH0001,PRD0028,ocean,2026-07-18,2026-08-02,19,15,7196.24,168
SHP000390,SUP0020,WH0010,PRD0112,ocean,2026-01-08,2026-01-22,14,14,4456.01,148
SHP000391,SUP0007,WH0006,PRD0089,ocean,2026-06-21,2026-07-17,26,26,14015.93,220
SHP000392,SUP0033,WH0010,PRD0081,ocean,2025-11-24,2025-12-11,18,17,3960.15,99
SHP000393,SUP0011,WH0010,PRD0112,ocean,2025-04-10,2025-05-06,26,26,6253.8,101
SHP000394,SUP0016,WH0002,PRD0131,ocean,2025-10-06,2025-11-10,38,35,11215.74,117
SHP000395,SUP0036,WH0007,PRD0030,ocean,2024-09-04,2024-09-24,22,20,10194.52,197
SHP000396,SUP0005,WH0002,PRD0099,ocean,2025-03-31,2025-05-07,38,37,8705.95,92
SHP000397,SUP0004,WH0007,PRD0148,air,2025-07-13,2025-07-17,4,4,302107.54,714
SHP000398,SUP0003,WH0010,PRD0049,ocean,2025-10-30,2025-11-22,23,23,3355.85,62
SHP000399,SUP0031,WH0004,PRD0066,air,2025-12-23,2025-12-27,5,4,130067.24,234
SHP000400,SUP0027,WH0001,PRD0012,ocean,2025-08-07,2025-08-29,24,22,14891.47,263
SHP000401,SUP0010,WH0010,PRD0112,ocean,2025-07-22,2025-07-31,9,9,2217.17,129
SHP000402,SUP0027,WH0009,PRD0001,air,2025-02-06,2025-02-10,4,4,48459.84,113
SHP000403,SUP0038,WH0003,PRD0134,ocean,2025-08-13,2025-09-03,23,21,35405.58,636
SHP000404,SUP0018,WH0008,PRD0138,air,2026-06-20,2026-06-22,2,2,30796.04,288
SHP000405,SUP0031,WH0008,PRD0051,ocean,2026-04-04,2026-05-15,42,41,31028.49,295
SHP000406,SUP0024,WH0010,PRD0094,ocean,2025-01-05,2025-01-29,25,24,14619.73,243
SHP000407,SUP0030,WH0003,PRD0111,ocean,2024-11-04,2024-11-30,28,26,7798.2,113
SHP000408,SUP0038,WH0001,PRD0018,ocean,2025-09-13,2025-10-04,23,21,6303.19,115
SHP000409,SUP0027,WH0008,PRD0085,ocean,2025-12-07,2025-12-14,10,7,5109.65,278
SHP000410,SUP0026,WH0007,PRD0081,rail,2025-05-05,2025-05-11,6,6,11153.91,352
SHP000411,SUP0001,WH0006,PRD0032,ocean,2026-04-21,2026-05-14,26,23,46203.05,733
SHP000412,SUP0018,WH0005,PRD0077,ocean,2026-03-03,2026-03-21,18,18,7009.92,166
SHP000413,SUP0003,WH0004,PRD0130,ocean,2026-01-05,2026-01-22,16,17,3429.13,97
SHP000414,SUP0038,WH0006,PRD0080,ocean,2025-02-14,2025-03-21,35,35,18843.58,217
SHP000415,SUP0029,WH0010,PRD0105,rail,2025-01-26,2025-01-27,1,1,286.0,572
SHP000416,SUP0004,WH0005,PRD0084,ocean,2024-09-21,2024-10-23,34,32,25039.4,292
SHP000417,SUP0028,WH0004,PRD0104,ocean,2025-02-28,2025-03-13,14,13,3454.73,114
SHP000418,SUP0015,WH0003,PRD0076,air,2025-08-14,2025-08-17,3,3,74242.5,233
SHP000419,SUP0016,WH0010,PRD0142,ocean,2026-05-13,2026-06-08,25,26,13077.64,216
SHP000420,SUP0019,WH0008,PRD0033,ocean,2024-10-26,2024-11-17,22,22,3066.65,59
SHP000421,SUP0031,WH0006,PRD0050,ocean,2025-07-01,2025-07-19,19,18,3634.61,83
SHP000422,SUP0027,WH0009,PRD0108,air,2025-12-05,2025-12-08,4,3,241012.63,562
SHP000423,SUP0026,WH0002,PRD0098,air,2025-01-23,2025-01-27,4,4,20494.03,55
SHP000424,SUP0025,WH0004,PRD0045,rail,2026-01-22,2026-01-29,6,7,3736.61,105
SHP000425,SUP0006,WH0005,PRD0146,ocean,2025-08-28,2025-09-10,14,13,3494.93,118
SHP000426,SUP0028,WH0007,PRD0078,road,2025-02-28,2025-03-01,1,1,316.99,304
SHP000427,SUP0007,WH0008,PRD0104,road,2025-12-24,2025-12-25,1,1,219.17,159
SHP000428,SUP0006,WH0010,PRD0141,air,2024-09-08,2024-09-10,3,2,80873.98,266
SHP000429,SUP0024,WH0010,PRD0001,ocean,2026-03-03,2026-03-26,25,23,5896.02,98
SHP000430,SUP0010,WH0010,PRD0078,ocean,2026-03-17,2026-03-26,9,9,2423.42,141
SHP000431,SUP0009,WH0003,PRD0074,air,2024-11-20,2024-11-23,4,3,47262.44,142
SHP000432,SUP0030,WH0007,PRD0054,ocean,2025-07-09,2025-08-05,27,27,12273.42,184
SHP000433,SUP0028,WH0008,PRD0111,ocean,2025-01-09,2025-02-01,22,23,7574.41,148
SHP000434,SUP0007,WH0003,PRD0149,ocean,2026-07-31,2026-08-23,23,23,10535.39,198
SHP000435,SUP0002,WH0008,PRD0083,ocean,2025-09-15,2025-10-09,22,24,11750.65,223
SHP000436,SUP0004,WH0009,PRD0120,ocean,2024-10-10,2024-11-01,24,22,7388.33,129
SHP000437,SUP0025,WH0008,PRD0114,rail,2025-03-03,2025-03-08,7,5,7581.55,198
SHP000438,SUP0032,WH0008,PRD0114,rail,2026-05-12,2026-05-20,6,8,5850.29,184
SHP000439,SUP0006,WH0001,PRD0055,ocean,2025-08-01,2025-08-19,19,18,9453.07,218
SHP000440,SUP0028,WH0009,PRD0131,road,2026-04-08,2026-04-09,1,1,297.9,89
SHP000441,SUP0013,WH0009,PRD0122,rail,2026-01-01,2026-01-03,1,2,159.68,155
SHP000442,SUP0036,WH0002,PRD0044,ocean,2026-08-22,2026-09-02,13,11,4145.63,158
SHP000443,SUP0019,WH0009,PRD0022,road,2025-11-10,2025-11-11,1,1,91.8,102
SHP000444,SUP0030,WH0008,PRD0073,air,2026-07-25,2026-07-26,2,1,62297.18,324
SHP000445,SUP0026,WH0006,PRD0132,ocean,2026-06-13,2026-07-07,27,24,6171.5,95
SHP000446,SUP0025,WH0002,PRD0086,rail,2025-11-22,2025-11-27,5,5,5341.27,191
SHP000447,SUP0013,WH0010,PRD0024,road,2026-02-08,2026-02-09,1,1,1227.54,111
SHP000448,SUP0012,WH0002,PRD0061,rail,2025-09-05,2025-09-13,9,8,24876.7,478
SHP000449,SUP0023,WH0007,PRD0080,ocean,2026-04-29,2026-05-25,27,26,67493.68,1023
SHP000450,SUP0006,WH0006,PRD0058,ocean,2025-10-06,2025-11-02,28,27,9080.59,131
SHP000451,SUP0009,WH0003,PRD0051,ocean,2026-06-17,2026-07-06,19,19,3638.99,82
SHP000452,SUP0026,WH0002,PRD0038,ocean,2026-02-25,2026-03-17,21,20,23648.87,476
SHP000453,SUP0014,WH0008,PRD0007,ocean,2025-08-14,2025-09-09,26,26,10769.62,170
SHP000454,SUP0005,WH0008,PRD0012,ocean,2025-03-11,2025-04-10,28,30,13305.91,193
SHP000455,SUP0001,WH0004,PRD0063,ocean,2025-03-02,2025-03-20,19,18,18292.51,420
SHP000456,SUP0014,WH0010,PRD0122,ocean,2025-12-10,2025-12-31,21,21,3454.56,70
SHP000457,SUP0001,WH0006,PRD0019,ocean,2026-03-13,2026-04-05,26,23,22817.88,362
SHP000458,SUP0020,WH0002,PRD0117,ocean,2025-09-17,2025-09-28,13,11,2383.58,87
SHP000459,SUP0025,WH0010,PRD0107,ocean,2025-12-03,2025-12-21,18,18,2670.36,66
SHP000460,SUP0028,WH0009,PRD0148,rail,2025-03-22,2025-03-23,1,1,111.57,60
SHP000461,SUP0025,WH0008,PRD0050,ocean,2024-10-30,2024-11-07,11,8,5513.85,240
SHP000462,SUP0024,WH0008,PRD0099,ocean,2025-03-30,2025-04-27,29,28,7668.87,110
SHP000463,SUP0013,WH0010,PRD0127,road,2025-03-20,2025-03-21,1,1,3008.02,272
SHP000464,SUP0036,WH0008,PRD0103,road,2025-04-24,2025-04-25,1,1,130.26,117
SHP000465,SUP0011,WH0009,PRD0063,air,2025-10-01,2025-10-06,5,5,36746.52,75
SHP000466,SUP0006,WH0005,PRD0038,ocean,2024-12-13,2024-12-28,14,15,9329.7,315
SHP000467,SUP0018,WH0001,PRD0002,air,2025-02-18,2025-02-24,5,6,183961.51,405
SHP000468,SUP0019,WH0003,PRD0028,road,2026-01-20,2026-01-21,1,1,1448.13,176
SHP000469,SUP0029,WH0003,PRD0109,road,2026-01-29,2026-01-30,1,1,5123.35,281
SHP000470,SUP0025,WH0008,PRD0057,ocean,2024-10-20,2024-10-31,11,11,15944.23,694
SHP000471,SUP0024,WH0005,PRD0046,air,2025-06-26,2025-06-30,6,4,20005.28,31
SHP000472,SUP0035,WH0007,PRD0133,ocean,2025-10-02,2025-10-25,23,23,27009.64,485
SHP000473,SUP0005,WH0005,PRD0119,ocean,2025-07-02,2025-08-05,34,34,8806.58,104
SHP000474,SUP0038,WH0008,PRD0013,ocean,2025-02-01,2025-03-07,32,34,6637.09,84
SHP000475,SUP0039,WH0004,PRD0143,air,2025-07-06,2025-07-09,3,3,158814.74,500
SHP000476,SUP0014,WH0004,PRD0064,ocean,2026-06-22,2026-07-25,31,33,3498.13,46
SHP000477,SUP0022,WH0003,PRD0032,rail,2025-11-02,2025-11-08,9,6,6914.6,125
SHP000478,SUP0036,WH0001,PRD0117,ocean,2026-01-21,2026-02-12,22,22,21182.0,410
SHP000479,SUP0038,WH0002,PRD0035,ocean,2026-05-18,2026-06-10,24,23,4000.19,71
SHP000480,SUP0004,WH0005,PRD0119,air,2026-03-13,2026-03-18,6,5,95184.01,148
SHP000481,SUP0002,WH0003,PRD0136,road,2025-06-07,2025-06-08,1,1,1081.67,162
SHP000482,SUP0019,WH0010,PRD0144,rail,2024-09-08,2024-09-09,2,1,322.09,56
SHP000483,SUP0008,WH0007,PRD0082,ocean,2025-05-17,2025-06-02,15,16,3818.93,118
SHP000484,SUP0025,WH0002,PRD0114,ocean,2026-03-05,2026-03-13,9,8,1275.19,76
SHP000485,SUP0012,WH0002,PRD0130,ocean,2026-05-16,2026-05-31,14,15,3216.28,103
SHP000486,SUP0030,WH0005,PRD0110,ocean,2026-07-28,2026-08-13,18,16,7481.58,178
SHP000487,SUP0014,WH0006,PRD0141,road,2025-07-05,2025-07-06,1,1,345.79,139
SHP000488,SUP0015,WH0006,PRD0115,ocean,2026-02-28,2026-03-31,33,31,19398.36,241
SHP000489,SUP0010,WH0006,PRD0041,air,2025-10-05,2025-10-10,5,5,68672.83,141
SHP000490,SUP0003,WH0003,PRD0122,ocean,2025-11-15,2025-12-11,25,26,19791.66,330
SHP000491,SUP0011,WH0008,PRD0116,air,2025-02-11,2025-02-13,2,2,9817.82,52
SHP000492,SUP0024,WH0002,PRD0067,ocean,2025-02-10,2025-03-22,38,40,20564.24,216
SHP000493,SUP0009,WH0008,PRD0064,ocean,2025-07-17,2025-08-10,26,24,12797.46,202
SHP000494,SUP0027,WH0008,PRD0071,ocean,2024-09-25,2024-10-06,10,11,3142.99,171
SHP000495,SUP0014,WH0003,PRD0134,air,2025-05-06,2025-05-10,4,4,39513.6,117
SHP000496,SUP0004,WH0007,PRD0125,ocean,2026-01-10,2026-02-03,24,24,4513.28,80
SHP000497,SUP0034,WH0002,PRD0062,ocean,2025-06-24,2025-07-05,11,11,6918.09,320
SHP000498,SUP0023,WH0007,PRD0071,ocean,2025-01-01,2025-01-29,27,28,21772.16,330
SHP000499,SUP0037,WH0002,PRD0113,ocean,2025-08-09,2025-09-12,35,34,8855.02,100
SHP000500,SUP0022,WH0009,PRD0020,air,2024-12-05,2024-12-07,3,2,16039.34,70
SHP000501,SUP0021,WH0010,PRD0074,ocean,2025-11-29,2025-12-15,16,16,9117.92,252
SHP000502,SUP0034,WH0002,PRD0061,ocean,2024-09-23,2024-10-05,11,12,1859.24,86
SHP000503,SUP0031,WH0009,PRD0070,ocean,2025-06-17,2025-07-10,23,23,3968.62,71
SHP000504,SUP0026,WH0002,PRD0086,air,2025-10-18,2025-10-22,4,4,88683.25,238
SHP000505,SUP0008,WH0006,PRD0082,ocean,2024-09-23,2024-10-24,30,31,29870.06,404
SHP000506,SUP0004,WH0007,PRD0139,ocean,2025-12-14,2026-01-08,24,25,11565.27,205
SHP000507,SUP0035,WH0002,PRD0021,air,2024-12-11,2024-12-18,7,7,190941.66,248
SHP000508,SUP0030,WH0001,PRD0036,ocean,2025-08-05,2025-09-01,27,27,22817.54,346
SHP000509,SUP0006,WH0008,PRD0039,air,2024-10-10,2024-10-12,2,2,30207.85,328
SHP000510,SUP0014,WH0008,PRD0060,ocean,2025-06-06,2025-07-04,26,28,24136.61,381
SHP000511,SUP0021,WH0006,PRD0099,ocean,2025-02-04,2025-03-10,32,34,29480.86,369
SHP000512,SUP0029,WH0005,PRD0040,ocean,2025-04-29,2025-05-12,13,13,14925.19,571
SHP000513,SUP0025,WH0001,PRD0055,ocean,2026-03-10,2026-03-27,19,17,4459.6,103
SHP000514,SUP0025,WH0009,PRD0017,ocean,2025-06-06,2025-06-24,19,18,2850.24,65
SHP000515,SUP0007,WH0001,PRD0107,air,2026-03-03,2026-03-07,4,4,47858.13,125
SHP000516,SUP0009,WH0009,PRD0105,air,2026-04-30,2026-05-03,4,3,31874.58,91
SHP000517,SUP0030,WH0009,PRD0085,air,2025-03-06,2025-03-11,5,5,100750.83,202
SHP000518,SUP0033,WH0005,PRD0139,ocean,2024-11-02,2024-11-15,14,13,3545.26,123
SHP000519,SUP0031,WH0004,PRD0120,ocean,2024-09-18,2024-10-20,30,32,17935.2,242
SHP000520,SUP0012,WH0003,PRD0107,air,2025-09-30,2025-10-03,4,3,147156.78,354
SHP000521,SUP0011,WH0007,PRD0016,ocean,2026-08-30,2026-09-25,27,26,27197.04,415
SHP000522,SUP0004,WH0005,PRD0053,ocean,2025-05-16,2025-06-19,34,34,38159.36,445
SHP000523,SUP0035,WH0001,PRD0108,ocean,2025-12-20,2026-01-14,24,25,11432.14,204
SHP000524,SUP0006,WH0003,PRD0100,air,2026-03-25,2026-03-29,4,4,7946.26,23
SHP000525,SUP0015,WH0008,PRD0150,ocean,2025-12-21,2026-01-02,14,12,5788.72,192
SHP000526,SUP0022,WH0002,PRD0006,rail,2026-03-05,2026-03-15,9,10,4125.1,82
SHP000527,SUP0030,WH0003,PRD0148,ocean,2026-07-25,2026-08-22,28,28,5865.91,85
SHP000528,SUP0021,WH0006,PRD0098,air,2025-01-26,2025-01-31,6,5,131825.0,220
SHP000529,SUP0005,WH0004,PRD0123,ocean,2024-09-18,2024-10-21,34,33,18101.06,211
SHP000530,SUP0017,WH0009,PRD0002,rail,2024-12-23,2024-12-30,8,7,11331.26,235
SHP000531,SUP0038,WH0007,PRD0091,ocean,2024-12-04,2024-12-27,23,23,10950.04,196
SHP000532,SUP0017,WH0009,PRD0077,rail,2026-01-03,2026-01-07,8,4,10125.81,210
SHP000533,SUP0010,WH0001,PRD0100,ocean,2025-10-18,2025-10-23,10,5,2662.33,148
SHP000534,SUP0039,WH0003,PRD0108,ocean,2025-02-09,2025-03-01,23,20,5288.73,98
SHP000535,SUP0005,WH0007,PRD0138,ocean,2026-01-24,2026-02-15,23,22,18827.65,338
SHP000536,SUP0011,WH0002,PRD0140,road,2026-03-14,2026-03-15,1,1,2912.48,165
SHP000537,SUP0001,WH0008,PRD0057,road,2025-01-03,2025-01-04,1,1,1727.04,376
SHP000538,SUP0006,WH0004,PRD0125,ocean,2025-11-18,2025-11-29,14,11,3314.37,111
SHP000539,SUP0010,WH0003,PRD0057,rail,2026-02-28,2026-03-07,6,7,1113.59,33
SHP000540,SUP0023,WH0003,PRD0070,ocean,2024-11-26,2024-12-25,28,29,27926.03,409
SHP000541,SUP0018,WH0006,PRD0112,ocean,2026-04-21,2026-05-22,31,31,17695.91,228
