snapshot_id,warehouse_node_id,product_id,snapshot_date,stock_qty,reorder_point,safety_stock
INVSNP0000412,WH0001,PRD0020,2025-01-01,206,63,25
INVSNP0000413,WH0001,PRD0020,2025-02-01,253,63,25
INVSNP0000414,WH0001,PRD0020,2025-03-01,272,63,25
INVSNP0000415,WH0001,PRD0020,2025-04-01,262,63,25
INVSNP0000416,WH0001,PRD0020,2025-05-01,228,63,25
INVSNP0000417,WH0001,PRD0020,2025-06-01,221,63,25
INVSNP0000418,WH0001,PRD0020,2025-07-01,273,63,25
INVSNP0000419,WH0001,PRD0020,2025-08-01,285,63,25
INVSNP0000420,WH0001,PRD0020,2025-09-01,236,63,25
INVSNP0000421,WH0001,PRD0020,2025-10-01,267,63,25
INVSNP0000422,WH0001,PRD0020,2025-11-01,260,63,25
INVSNP0000423,WH0001,PRD0020,2025-12-01,306,63,25
INVSNP0000424,WH0001,PRD0020,2026-01-01,237,63,25
INVSNP0000425,WH0001,PRD0020,2026-02-01,271,63,25
INVSNP0000426,WH0001,PRD0020,2026-03-01,192,63,25
INVSNP0000427,WH0001,PRD0020,2026-04-01,195,63,25
INVSNP0000428,WH0001,PRD0020,2026-05-01,230,63,25
INVSNP0000429,WH0001,PRD0020,2026-06-01,247,63,25
INVSNP0000430,WH0001,PRD0020,2026-07-01,282,63,25
INVSNP0000431,WH0001,PRD0020,2026-08-01,251,63,25
INVSNP0000432,WH0001,PRD0020,2026-09-01,247,63,25
INVSNP0000433,WH0001,PRD0003,2024-10-01,390,107,43
INVSNP0000434,WH0001,PRD0003,2024-11-01,403,107,43
INVSNP0000435,WH0001,PRD0003,2024-12-01,400,107,43
INVSNP0000436,WH0001,PRD0003,2025-01-01,492,107,43
INVSNP0000437,WH0001,PRD0003,2025-02-01,438,107,43
INVSNP0000438,WH0001,PRD0003,2025-03-01,450,107,43
INVSNP0000439,WH0001,PRD0003,2025-04-01,479,107,43
INVSNP0000440,WH0001,PRD0003,2025-05-01,385,107,43
INVSNP0000441,WH0001,PRD0003,2025-06-01,442,107,43
INVSNP0000442,WH0001,PRD0003,2025-07-01,448,107,43
INVSNP0000443,WH0001,PRD0003,2025-08-01,405,107,43
INVSNP0000444,WH0001,PRD0003,2025-09-01,386,107,43
INVSNP0000445,WH0001,PRD0003,2025-10-01,426,107,43
INVSNP0000446,WH0001,PRD0003,2025-11-01,376,107,43
INVSNP0000447,WH0001,PRD0003,2025-12-01,511,107,43
INVSNP0000448,WH0001,PRD0003,2026-01-01,402,107,43
INVSNP0000449,WH0001,PRD0003,2026-02-01,413,107,43
INVSNP0000450,WH0001,PRD0003,2026-03-01,438,107,43
INVSNP0000451,WH0001,PRD0003,2026-04-01,367,107,43
INVSNP0000452,WH0001,PRD0003,2026-05-01,567,107,43
INVSNP0000453,WH0001,PRD0003,2026-06-01,371,107,43
INVSNP0000454,WH0001,PRD0003,2026-07-01,390,107,43
INVSNP0000455,WH0001,PRD0003,2026-08-01,509,107,43
INVSNP0000456,WH0001,PRD0003,2026-09-01,439,107,43
INVSNP0000457,WH0001,PRD0070,2024-10-01,783,230,92
INVSNP0000458,WH0001,PRD0070,2024-11-01,916,230,92
INVSNP0000459,WH0001,PRD0070,2024-12-01,797,230,92
INVSNP0000460,WH0001,PRD0070,2025-01-01,754,230,92
INVSNP0000461,WH0001,PRD0070,2025-02-01,888,230,92
INVSNP0000462,WH0001,PRD0070,2025-03-01,1030,230,92
INVSNP0000463,WH0001,PRD0070,2025-04-01,648,230,92
INVSNP0000464,WH0001,PRD0070,2025-05-01,941,230,92
INVSNP0000465,WH0001,PRD0070,2025-06-01,980,230,92
INVSNP0000466,WH0001,PRD0070,2025-07-01,896,230,92
INVSNP0000467,WH0001,PRD0070,2025-08-01,844,230,92
INVSNP0000468,WH0001,PRD0070,2025-09-01,816,230,92
INVSNP0000469,WH0001,PRD0070,2025-10-01,969,230,92
INVSNP0000470,WH0001,PRD0070,2025-11-01,913,230,92
INVSNP0000471,WH0001,PRD0070,2025-12-01,854,230,92
INVSNP0000472,WH0001,PRD0070,2026-01-01,1186,230,92
INVSNP0000473,WH0001,PRD0070,2026-02-01,617,230,92
INVSNP0000474,WH0001,PRD0070,2026-03-01,905,230,92
INVSNP0000475,WH0001,PRD0070,2026-04-01,857,230,92
INVSNP0000476,WH0001,PRD0070,2026-05-01,940,230,92
INVSNP0000477,WH0001,PRD0070,2026-06-01,958,230,92
INVSNP0000478,WH0001,PRD0070,2026-07-01,746,230,92
INVSNP0000479,WH0001,PRD0070,2026-08-01,729,230,92
INVSNP0000480,WH0001,PRD0070,2026-09-01,957,230,92
INVSNP0000481,WH0001,PRD0040,2024-10-01,498,104,41
INVSNP0000482,WH0001,PRD0040,2024-11-01,460,104,41
INVSNP0000483,WH0001,PRD0040,2024-12-01,503,104,41
INVSNP0000484,WH0001,PRD0040,2025-01-01,554,104,41
INVSNP0000485,WH0001,PRD0040,2025-02-01,339,104,41
INVSNP0000486,WH0001,PRD0040,2025-03-01,481,104,41
INVSNP0000487,WH0001,PRD0040,2025-04-01,318,104,41
INVSNP0000488,WH0001,PRD0040,2025-05-01,367,104,41
INVSNP0000489,WH0001,PRD0040,2025-06-01,464,104,41
INVSNP0000490,WH0001,PRD0040,2025-07-01,430,104,41
INVSNP0000491,WH0001,PRD0040,2025-08-01,368,104,41
INVSNP0000492,WH0001,PRD0040,2025-09-01,387,104,41
INVSNP0000493,WH0001,PRD0040,2025-10-01,461,104,41
INVSNP0000494,WH0001,PRD0040,2025-11-01,368,104,41
INVSNP0000495,WH0001,PRD0040,2025-12-01,372,104,41
INVSNP0000496,WH0001,PRD0040,2026-01-01,406,104,41
INVSNP0000497,WH0001,PRD0040,2026-02-01,609,104,41
INVSNP0000498,WH0001,PRD0040,2026-03-01,397,104,41
INVSNP0000499,WH0001,PRD0040,2026-04-01,450,104,41
INVSNP0000500,WH0001,PRD0040,2026-05-01,377,104,41
INVSNP0000501,WH0001,PRD0040,2026-06-01,420,104,41
INVSNP0000502,WH0001,PRD0040,2026-07-01,485,104,41
INVSNP0000503,WH0001,PRD0040,2026-08-01,385,104,41
INVSNP0000504,WH0001,PRD0040,2026-09-01,477,104,41
INVSNP0000505,WH0001,PRD0146,2024-10-01,1660,338,135
INVSNP0000506,WH0001,PRD0146,2024-11-01,1341,338,135
INVSNP0000507,WH0001,PRD0146,2024-12-01,1014,338,135
INVSNP0000508,WH0001,PRD0146,2025-01-01,1286,338,135
INVSNP0000509,WH0001,PRD0146,2025-02-01,1398,338,135
INVSNP0000510,WH0001,PRD0146,2025-03-01,1250,338,135
INVSNP0000511,WH0001,PRD0146,2025-04-01,1168,338,135
INVSNP0000512,WH0001,PRD0146,2025-05-01,1380,338,135
INVSNP0000513,WH0001,PRD0146,2025-06-01,1156,338,135
INVSNP0000514,WH0001,PRD0146,2025-07-01,1502,338,135
INVSNP0000515,WH0001,PRD0146,2025-08-01,1135,338,135
INVSNP0000516,WH0001,PRD0146,2025-09-01,1364,338,135
INVSNP0000517,WH0001,PRD0146,2025-10-01,1156,338,135
INVSNP0000518,WH0001,PRD0146,2025-11-01,1490,338,135
INVSNP0000519,WH0001,PRD0146,2025-12-01,1348,338,135
INVSNP0000520,WH0001,PRD0146,2026-01-01,1110,338,135
INVSNP0000521,WH0001,PRD0146,2026-02-01,1528,338,135
INVSNP0000522,WH0001,PRD0146,2026-03-01,1193,338,135
INVSNP0000523,WH0001,PRD0146,2026-04-01,1318,338,135
INVSNP0000524,WH0001,PRD0146,2026-05-01,1043,338,135
INVSNP0000525,WH0001,PRD0146,2026-06-01,1378,338,135
INVSNP0000526,WH0001,PRD0146,2026-07-01,1392,338,135
INVSNP0000527,WH0001,PRD0146,2026-08-01,1330,338,135
INVSNP0000528,WH0001,PRD0146,2026-09-01,1360,338,135
INVSNP0000529,WH0001,PRD0092,2024-10-01,4124,1167,467
INVSNP0000530,WH0001,PRD0092,2024-11-01,4864,1167,467
INVSNP0000531,WH0001,PRD0092,2024-12-01,4116,1167,467
INVSNP0000532,WH0001,PRD0092,2025-01-01,4702,1167,467
INVSNP0000533,WH0001,PRD0092,2025-02-01,4497,1167,467
INVSNP0000534,WH0001,PRD0092,2025-03-01,4492,1167,467
INVSNP0000535,WH0001,PRD0092,2025-04-01,4022,1167,467
INVSNP0000536,WH0001,PRD0092,2025-05-01,4950,1167,467
INVSNP0000537,WH0001,PRD0092,2025-06-01,5203,1167,467
INVSNP0000538,WH0001,PRD0092,2025-07-01,4684,1167,467
INVSNP0000539,WH0001,PRD0092,2025-08-01,5146,1167,467
INVSNP0000540,WH0001,PRD0092,2025-09-01,4846,1167,467
INVSNP0000541,WH0001,PRD0092,2025-10-01,4886,1167,467
INVSNP0000542,WH0001,PRD0092,2025-11-01,5141,1167,467
INVSNP0000543,WH0001,PRD0092,2025-12-01,5305,1167,467
INVSNP0000544,WH0001,PRD0092,2026-01-01,4605,1167,467
INVSNP0000545,WH0001,PRD0092,2026-02-01,4757,1167,467
INVSNP0000546,WH0001,PRD0092,2026-03-01,5162,1167,467
INVSNP0000547,WH0001,PRD0092,2026-04-01,5793,1167,467
INVSNP0000548,WH0001,PRD0092,2026-05-01,5470,1167,467
INVSNP0000549,WH0001,PRD0092,2026-06-01,4960,1167,467
INVSNP0000550,WH0001,PRD0092,2026-07-01,5076,1167,467
INVSNP0000551,WH0001,PRD0092,2026-08-01,4946,1167,467
INVSNP0000552,WH0001,PRD0092,2026-09-01,5007,1167,467
INVSNP0000553,WH0001,PRD0023,2024-10-01,264,51,20
INVSNP0000554,WH0001,PRD0023,2024-11-01,244,51,20
INVSNP0000555,WH0001,PRD0023,2024-12-01,192,51,20
INVSNP0000556,WH0001,PRD0023,2025-01-01,230,51,20
INVSNP0000557,WH0001,PRD0023,2025-02-01,197,51,20
INVSNP0000558,WH0001,PRD0023,2025-03-01,223,51,20
INVSNP0000559,WH0001,PRD0023,2025-04-01,149,51,20
INVSNP0000560,WH0001,PRD0023,2025-05-01,219,51,20
INVSNP0000561,WH0001,PRD0023,2025-06-01,214,51,20
INVSNP0000562,WH0001,PRD0023,2025-07-01,165,51,20
INVSNP0000563,WH0001,PRD0023,2025-08-01,231,51,20
INVSNP0000564,WH0001,PRD0023,2025-09-01,201,51,20
INVSNP0000565,WH0001,PRD0023,2025-10-01,155,51,20
INVSNP0000566,WH0001,PRD0023,2025-11-01,205,51,20
INVSNP0000567,WH0001,PRD0023,2025-12-01,211,51,20
INVSNP0000568,WH0001,PRD0023,2026-01-01,157,51,20
INVSNP0000569,WH0001,PRD0023,2026-02-01,186,51,20
INVSNP0000570,WH0001,PRD0023,2026-03-01,175,51,20
INVSNP0000571,WH0001,PRD0023,2026-04-01,177,51,20
INVSNP0000572,WH0001,PRD0023,2026-05-01,158,51,20
INVSNP0000573,WH0001,PRD0023,2026-06-01,164,51,20
INVSNP0000574,WH0001,PRD0023,2026-07-01,235,51,20
INVSNP0000575,WH0001,PRD0023,2026-08-01,245,51,20
INVSNP0000576,WH0001,PRD0023,2026-09-01,152,51,20
INVSNP0000577,WH0001,PRD0028,2024-10-01,1387,326,130
INVSNP0000578,WH0001,PRD0028,2024-11-01,1056,326,130
INVSNP0000579,WH0001,PRD0028,2024-12-01,1543,326,130
INVSNP0000580,WH0001,PRD0028,2025-01-01,1033,326,130
INVSNP0000581,WH0001,PRD0028,2025-02-01,1251,326,130
INVSNP0000582,WH0001,PRD0028,2025-03-01,1549,326,130
INVSNP0000583,WH0001,PRD0028,2025-04-01,1724,326,130
INVSNP0000584,WH0001,PRD0028,2025-05-01,902,326,130
INVSNP0000585,WH0001,PRD0028,2025-06-01,901,326,130
INVSNP0000586,WH0001,PRD0028,2025-07-01,1494,326,130
INVSNP0000587,WH0001,PRD0028,2025-08-01,1496,326,130
INVSNP0000588,WH0001,PRD0028,2025-09-01,1339,326,130
INVSNP0000589,WH0001,PRD0028,2025-10-01,1014,326,130
INVSNP0000590,WH0001,PRD0028,2025-11-01,1280,326,130
INVSNP0000591,WH0001,PRD0028,2025-12-01,1349,326,130
INVSNP0000592,WH0001,PRD0028,2026-01-01,1535,326,130
INVSNP0000593,WH0001,PRD0028,2026-02-01,703,326,130
INVSNP0000594,WH0001,PRD0028,2026-03-01,1247,326,130
INVSNP0000595,WH0001,PRD0028,2026-04-01,1476,326,130
INVSNP0000596,WH0001,PRD0028,2026-05-01,1074,326,130
INVSNP0000597,WH0001,PRD0028,2026-06-01,1282,326,130
INVSNP0000598,WH0001,PRD0028,2026-07-01,932,326,130
INVSNP0000599,WH0001,PRD0028,2026-08-01,1179,326,130
INVSNP0000600,WH0001,PRD0028,2026-09-01,1195,326,130
INVSNP0000601,WH0001,PRD0128,2024-10-01,1782,422,169
INVSNP0000602,WH0001,PRD0128,2024-11-01,1700,422,169
INVSNP0000603,WH0001,PRD0128,2024-12-01,1933,422,169
INVSNP0000604,WH0001,PRD0128,2025-01-01,1323,422,169
INVSNP0000605,WH0001,PRD0128,2025-02-01,1851,422,169
INVSNP0000606,WH0001,PRD0128,2025-03-01,1666,422,169
INVSNP0000607,WH0001,PRD0128,2025-04-01,1616,422,169
INVSNP0000608,WH0001,PRD0128,2025-05-01,1450,422,169
INVSNP0000609,WH0001,PRD0128,2025-06-01,1645,422,169
INVSNP0000610,WH0001,PRD0128,2025-07-01,1738,422,169
INVSNP0000611,WH0001,PRD0128,2025-08-01,1352,422,169
INVSNP0000612,WH0001,PRD0128,2025-09-01,1817,422,169
INVSNP0000613,WH0001,PRD0128,2025-10-01,1760,422,169
INVSNP0000614,WH0001,PRD0128,2025-11-01,1432,422,169
INVSNP0000615,WH0001,PRD0128,2025-12-01,1601,422,169
INVSNP0000616,WH0001,PRD0128,2026-01-01,1344,422,169
INVSNP0000617,WH0001,PRD0128,2026-02-01,1454,422,169
INVSNP0000618,WH0001,PRD0128,2026-03-01,1705,422,169
INVSNP0000619,WH0001,PRD0128,2026-04-01,2050,422,169
INVSNP0000620,WH0001,PRD0128,2026-05-01,2211,422,169
INVSNP0000621,WH0001,PRD0128,2026-06-01,1576,422,169
INVSNP0000622,WH0001,PRD0128,2026-07-01,2101,422,169
INVSNP0000623,WH0001,PRD0128,2026-08-01,1174,422,169
INVSNP0000624,WH0001,PRD0128,2026-09-01,1719,422,169
INVSNP0000625,WH0001,PRD0140,2024-10-01,1994,478,191
INVSNP0000626,WH0001,PRD0140,2024-11-01,2562,478,191
INVSNP0000627,WH0001,PRD0140,2024-12-01,2435,478,191
INVSNP0000628,WH0001,PRD0140,2025-01-01,1433,478,191
INVSNP0000629,WH0001,PRD0140,2025-02-01,1372,478,191
INVSNP0000630,WH0001,PRD0140,2025-03-01,1348,478,191
INVSNP0000631,WH0001,PRD0140,2025-04-01,1786,478,191
INVSNP0000632,WH0001,PRD0140,2025-05-01,1823,478,191
INVSNP0000633,WH0001,PRD0140,2025-06-01,1915,478,191
INVSNP0000634,WH0001,PRD0140,2025-07-01,1443,478,191
INVSNP0000635,WH0001,PRD0140,2025-08-01,2184,478,191
INVSNP0000636,WH0001,PRD0140,2025-09-01,1451,478,191
INVSNP0000637,WH0001,PRD0140,2025-10-01,2037,478,191
INVSNP0000638,WH0001,PRD0140,2025-11-01,2148,478,191
INVSNP0000639,WH0001,PRD0140,2025-12-01,2227,478,191
INVSNP0000640,WH0001,PRD0140,2026-01-01,2165,478,191
INVSNP0000641,WH0001,PRD0140,2026-02-01,2458,478,191
INVSNP0000642,WH0001,PRD0140,2026-03-01,1749,478,191
INVSNP0000643,WH0001,PRD0140,2026-04-01,1455,478,191
INVSNP0000644,WH0001,PRD0140,2026-05-01,1864,478,191
INVSNP0000645,WH0001,PRD0140,2026-06-01,1981,478,191
INVSNP0000646,WH0001,PRD0140,2026-07-01,2614,478,191
INVSNP0000647,WH0001,PRD0140,2026-08-01,2129,478,191
INVSNP0000648,WH0001,PRD0140,2026-09-01,2006,478,191
INVSNP0000649,WH0001,PRD0115,2024-10-01,4512,1114,445
INVSNP0000650,WH0001,PRD0115,2024-11-01,2812,1114,445
INVSNP0000651,WH0001,PRD0115,2024-12-01,4946,1114,445
INVSNP0000652,WH0001,PRD0115,2025-01-01,5810,1114,445
INVSNP0000653,WH0001,PRD0115,2025-02-01,4388,1114,445
INVSNP0000654,WH0001,PRD0115,2025-03-01,4705,1114,445
INVSNP0000655,WH0001,PRD0115,2025-04-01,4114,1114,445
INVSNP0000656,WH0001,PRD0115,2025-05-01,5177,1114,445
INVSNP0000657,WH0001,PRD0115,2025-06-01,3403,1114,445
INVSNP0000658,WH0001,PRD0115,2025-07-01,2745,1114,445
INVSNP0000659,WH0001,PRD0115,2025-08-01,4734,1114,445
INVSNP0000660,WH0001,PRD0115,2025-09-01,4524,1114,445
INVSNP0000661,WH0001,PRD0115,2025-10-01,4278,1114,445
INVSNP0000662,WH0001,PRD0115,2025-11-01,4229,1114,445
INVSNP0000663,WH0001,PRD0115,2025-12-01,4660,1114,445
INVSNP0000664,WH0001,PRD0115,2026-01-01,5294,1114,445
INVSNP0000665,WH0001,PRD0115,2026-02-01,4541,1114,445
INVSNP0000666,WH0001,PRD0115,2026-03-01,5824,1114,445
INVSNP0000667,WH0001,PRD0115,2026-04-01,4347,1114,445
INVSNP0000668,WH0001,PRD0115,2026-05-01,5673,1114,445
INVSNP0000669,WH0001,PRD0115,2026-06-01,4722,1114,445
INVSNP0000670,WH0001,PRD0115,2026-07-01,4954,1114,445
INVSNP0000671,WH0001,PRD0115,2026-08-01,3989,1114,445
INVSNP0000672,WH0001,PRD0115,2026-09-01,4447,1114,445
INVSNP0000673,WH0001,PRD0087,2024-10-01,4227,815,326
INVSNP0000674,WH0001,PRD0087,2024-11-01,3421,815,326
INVSNP0000675,WH0001,PRD0087,2024-12-01,3559,815,326
INVSNP0000676,WH0001,PRD0087,2025-01-01,3757,815,326
INVSNP0000677,WH0001,PRD0087,2025-02-01,3169,815,326
INVSNP0000678,WH0001,PRD0087,2025-03-01,3190,815,326
INVSNP0000679,WH0001,PRD0087,2025-04-01,3101,815,326
INVSNP0000680,WH0001,PRD0087,2025-05-01,3931,815,326
INVSNP0000681,WH0001,PRD0087,2025-06-01,3142,815,326
INVSNP0000682,WH0001,PRD0087,2025-07-01,3248,815,326
INVSNP0000683,WH0001,PRD0087,2025-08-01,3489,815,326
INVSNP0000684,WH0001,PRD0087,2025-09-01,4154,815,326
INVSNP0000685,WH0001,PRD0087,2025-10-01,3753,815,326
INVSNP0000686,WH0001,PRD0087,2025-11-01,3100,815,326
INVSNP0000687,WH0001,PRD0087,2025-12-01,4959,815,326
INVSNP0000688,WH0001,PRD0087,2026-01-01,3228,815,326
INVSNP0000689,WH0001,PRD0087,2026-02-01,3485,815,326
INVSNP0000690,WH0001,PRD0087,2026-03-01,3203,815,326
INVSNP0000691,WH0001,PRD0087,2026-04-01,2441,815,326
INVSNP0000692,WH0001,PRD0087,2026-05-01,4256,815,326
INVSNP0000693,WH0001,PRD0087,2026-06-01,3787,815,326
INVSNP0000694,WH0001,PRD0087,2026-07-01,3579,815,326
INVSNP0000695,WH0001,PRD0087,2026-08-01,4418,815,326
INVSNP0000696,WH0001,PRD0087,2026-09-01,3349,815,326
INVSNP0000697,WH0001,PRD0069,2024-10-01,3635,892,356
INVSNP0000698,WH0001,PRD0069,2024-11-01,3577,892,356
INVSNP0000699,WH0001,PRD0069,2024-12-01,2647,892,356
INVSNP0000700,WH0001,PRD0069,2025-01-01,3433,892,356
INVSNP0000701,WH0001,PRD0069,2025-02-01,4152,892,356
INVSNP0000702,WH0001,PRD0069,2025-03-01,4112,892,356
INVSNP0000703,WH0001,PRD0069,2025-04-01,3058,892,356
INVSNP0000704,WH0001,PRD0069,2025-05-01,3862,892,356
INVSNP0000705,WH0001,PRD0069,2025-06-01,3250,892,356
INVSNP0000706,WH0001,PRD0069,2025-07-01,4344,892,356
INVSNP0000707,WH0001,PRD0069,2025-08-01,3400,892,356
INVSNP0000708,WH0001,PRD0069,2025-09-01,3661,892,356
INVSNP0000709,WH0001,PRD0069,2025-10-01,3648,892,356
INVSNP0000710,WH0001,PRD0069,2025-11-01,3453,892,356
INVSNP0000711,WH0001,PRD0069,2025-12-01,3564,892,356
INVSNP0000712,WH0001,PRD0069,2026-01-01,3808,892,356
INVSNP0000713,WH0001,PRD0069,2026-02-01,3884,892,356
INVSNP0000714,WH0001,PRD0069,2026-03-01,3129,892,356
INVSNP0000715,WH0001,PRD0069,2026-04-01,4071,892,356
INVSNP0000716,WH0001,PRD0069,2026-05-01,4603,892,356
INVSNP0000717,WH0001,PRD0069,2026-06-01,3416,892,356
INVSNP0000718,WH0001,PRD0069,2026-07-01,2367,892,356
INVSNP0000719,WH0001,PRD0069,2026-08-01,3454,892,356
INVSNP0000720,WH0001,PRD0069,2026-09-01,3921,892,356
INVSNP0000721,WH0001,PRD0126,2024-10-01,3336,793,317
INVSNP0000722,WH0001,PRD0126,2024-11-01,3810,793,317
INVSNP0000723,WH0001,PRD0126,2024-12-01,3790,793,317
INVSNP0000724,WH0001,PRD0126,2025-01-01,2720,793,317
INVSNP0000725,WH0001,PRD0126,2025-02-01,2551,793,317
INVSNP0000726,WH0001,PRD0126,2025-03-01,3202,793,317
INVSNP0000727,WH0001,PRD0126,2025-04-01,3142,793,317
INVSNP0000728,WH0001,PRD0126,2025-05-01,2820,793,317
INVSNP0000729,WH0001,PRD0126,2025-06-01,2252,793,317
INVSNP0000730,WH0001,PRD0126,2025-07-01,3652,793,317
INVSNP0000731,WH0001,PRD0126,2025-08-01,2677,793,317
INVSNP0000732,WH0001,PRD0126,2025-09-01,2545,793,317
INVSNP0000733,WH0001,PRD0126,2025-10-01,3865,793,317
INVSNP0000734,WH0001,PRD0126,2025-11-01,2868,793,317
INVSNP0000735,WH0001,PRD0126,2025-12-01,2881,793,317
INVSNP0000736,WH0001,PRD0126,2026-01-01,2538,793,317
INVSNP0000737,WH0001,PRD0126,2026-02-01,3487,793,317
INVSNP0000738,WH0001,PRD0126,2026-03-01,3193,793,317
INVSNP0000739,WH0001,PRD0126,2026-04-01,3826,793,317
INVSNP0000740,WH0001,PRD0126,2026-05-01,3322,793,317
INVSNP0000741,WH0001,PRD0126,2026-06-01,2864,793,317
INVSNP0000742,WH0001,PRD0126,2026-07-01,2519,793,317
INVSNP0000743,WH0001,PRD0126,2026-08-01,3293,793,317
INVSNP0000744,WH0001,PRD0126,2026-09-01,2674,793,317
INVSNP0000745,WH0001,PRD0057,2024-10-01,321,86,34
INVSNP0000746,WH0001,PRD0057,2024-11-01,335,86,34
INVSNP0000747,WH0001,PRD0057,2024-12-01,398,86,34
INVSNP0000748,WH0001,PRD0057,2025-01-01,341,86,34
INVSNP0000749,WH0001,PRD0057,2025-02-01,314,86,34
INVSNP0000750,WH0001,PRD0057,2025-03-01,366,86,34
INVSNP0000751,WH0001,PRD0057,2025-04-01,437,86,34
INVSNP0000752,WH0001,PRD0057,2025-05-01,382,86,34
INVSNP0000753,WH0001,PRD0057,2025-06-01,367,86,34
INVSNP0000754,WH0001,PRD0057,2025-07-01,343,86,34
INVSNP0000755,WH0001,PRD0057,2025-08-01,349,86,34
INVSNP0000756,WH0001,PRD0057,2025-09-01,389,86,34
INVSNP0000757,WH0001,PRD0057,2025-10-01,304,86,34
INVSNP0000758,WH0001,PRD0057,2025-11-01,391,86,34
INVSNP0000759,WH0001,PRD0057,2025-12-01,307,86,34
INVSNP0000760,WH0001,PRD0057,2026-01-01,328,86,34
INVSNP0000761,WH0001,PRD0057,2026-02-01,277,86,34
INVSNP0000762,WH0001,PRD0057,2026-03-01,387,86,34
INVSNP0000763,WH0001,PRD0057,2026-04-01,352,86,34
INVSNP0000764,WH0001,PRD0057,2026-05-01,370,86,34
INVSNP0000765,WH0001,PRD0057,2026-06-01,340,86,34
INVSNP0000766,WH0001,PRD0057,2026-07-01,342,86,34
INVSNP0000767,WH0001,PRD0057,2026-08-01,318,86,34
INVSNP0000768,WH0001,PRD0057,2026-09-01,318,86,34
INVSNP0000769,WH0001,PRD0090,2024-10-01,4417,1030,412
INVSNP0000770,WH0001,PRD0090,2024-11-01,4285,1030,412
INVSNP0000771,WH0001,PRD0090,2024-12-01,4256,1030,412
INVSNP0000772,WH0001,PRD0090,2025-01-01,2927,1030,412
INVSNP0000773,WH0001,PRD0090,2025-02-01,4754,1030,412
INVSNP0000774,WH0001,PRD0090,2025-03-01,4500,1030,412
INVSNP0000775,WH0001,PRD0090,2025-04-01,4645,1030,412
INVSNP0000776,WH0001,PRD0090,2025-05-01,4260,1030,412
INVSNP0000777,WH0001,PRD0090,2025-06-01,3868,1030,412
INVSNP0000778,WH0001,PRD0090,2025-07-01,3473,1030,412
INVSNP0000779,WH0001,PRD0090,2025-08-01,4506,1030,412
INVSNP0000780,WH0001,PRD0090,2025-09-01,3384,1030,412
INVSNP0000781,WH0001,PRD0090,2025-10-01,4366,1030,412
INVSNP0000782,WH0001,PRD0090,2025-11-01,2515,1030,412
INVSNP0000783,WH0001,PRD0090,2025-12-01,4469,1030,412
INVSNP0000784,WH0001,PRD0090,2026-01-01,4099,1030,412
INVSNP0000785,WH0001,PRD0090,2026-02-01,5597,1030,412
INVSNP0000786,WH0001,PRD0090,2026-03-01,5127,1030,412
INVSNP0000787,WH0001,PRD0090,2026-04-01,4692,1030,412
INVSNP0000788,WH0001,PRD0090,2026-05-01,3428,1030,412
INVSNP0000789,WH0001,PRD0090,2026-06-01,3647,1030,412
INVSNP0000790,WH0001,PRD0090,2026-07-01,5406,1030,412
INVSNP0000791,WH0001,PRD0090,2026-08-01,5043,1030,412
INVSNP0000792,WH0001,PRD0090,2026-09-01,4016,1030,412
INVSNP0000793,WH0001,PRD0007,2024-10-01,3822,815,326
INVSNP0000794,WH0001,PRD0007,2024-11-01,2974,815,326
INVSNP0000795,WH0001,PRD0007,2024-12-01,3127,815,326
INVSNP0000796,WH0001,PRD0007,2025-01-01,2872,815,326
INVSNP0000797,WH0001,PRD0007,2025-02-01,3469,815,326
INVSNP0000798,WH0001,PRD0007,2025-03-01,3391,815,326
INVSNP0000799,WH0001,PRD0007,2025-04-01,3114,815,326
INVSNP0000800,WH0001,PRD0007,2025-05-01,2828,815,326
INVSNP0000801,WH0001,PRD0007,2025-06-01,3671,815,326
INVSNP0000802,WH0001,PRD0007,2025-07-01,3489,815,326
INVSNP0000803,WH0001,PRD0007,2025-08-01,3316,815,326
INVSNP0000804,WH0001,PRD0007,2025-09-01,2933,815,326
INVSNP0000805,WH0001,PRD0007,2025-10-01,2701,815,326
INVSNP0000806,WH0001,PRD0007,2025-11-01,3859,815,326
INVSNP0000807,WH0001,PRD0007,2025-12-01,2786,815,326
INVSNP0000808,WH0001,PRD0007,2026-01-01,3588,815,326
INVSNP0000809,WH0001,PRD0007,2026-02-01,3242,815,326
INVSNP0000810,WH0001,PRD0007,2026-03-01,2729,815,326
INVSNP0000811,WH0001,PRD0007,2026-04-01,2191,815,326
INVSNP0000812,WH0001,PRD0007,2026-05-01,2521,815,326
INVSNP0000813,WH0001,PRD0007,2026-06-01,3576,815,326
INVSNP0000814,WH0001,PRD0007,2026-07-01,2382,815,326
INVSNP0000815,WH0001,PRD0007,2026-08-01,3216,815,326
INVSNP0000816,WH0001,PRD0007,2026-09-01,2923,815,326
INVSNP0000817,WH0001,PRD0108,2024-10-01,4210,999,399
INVSNP0000818,WH0001,PRD0108,2024-11-01,3937,999,399
INVSNP0000819,WH0001,PRD0108,2024-12-01,3316,999,399
INVSNP0000820,WH0001,PRD0108,2025-01-01,3979,999,399
INVSNP0000821,WH0001,PRD0108,2025-02-01,4918,999,399
INVSNP0000822,WH0001,PRD0108,2025-03-01,4266,999,399
INVSNP0000823,WH0001,PRD0108,2025-04-01,4521,999,399
