po_id,supplier_node_id,product_id,order_date,quantity,unit_price,currency,total_value,status,supplier_name,supplier_country,esg_score,product_name,category,invoice_date,payment_status,payment_date,order_month,country_risk_index,currency_volatility,sanctions_flag
PO000129,SUP0036,PRD0013,2025-07-18,203,510.21,USD,103572.63,fulfilled,Dennis Inc,South Korea,60.1,CHEM-Program-13,Chemicals,2025-07-23,paid,2025-08-26,2025-07,25.2,0.092,False
PO000130,SUP0004,PRD0039,2025-01-05,662,1217.76,USD,806157.12,fulfilled,"Johnson, Gonzalez and Santos",Mexico,76.5,MACH-Surface-39,Machinery,2025-01-19,paid,2025-02-06,2025-01,38.1,0.07,False
PO000131,SUP0032,PRD0084,2025-07-12,324,3.44,USD,1114.56,fulfilled,"Lynch, Hernandez and Farmer",Vietnam,57.2,PACK-Apply-84,Packaging,2025-07-22,paid,2025-08-26,2025-07,41.6,0.072,False
PO000132,SUP0006,PRD0062,2025-01-02,94,87.05,USD,8182.7,open,Blake and Sons,China,58.0,TEXT-Training-62,Textiles,2025-01-15,pending,,2025-01,26.5,0.063,False
PO000133,SUP0040,PRD0079,2026-03-23,41,292.32,USD,11985.12,open,"Santos, Kim and Holmes",Turkey,71.1,FOOD-System-79,Food & Beverage,2026-04-06,paid,2026-05-15,2026-03,53.2,0.248,False
PO000134,SUP0008,PRD0068,2026-08-10,249,89.2,USD,22210.8,open,Davis Inc,Pakistan,69.7,FURN-List-68,Furniture,2026-08-17,pending,,2026-08,58.8,0.31,False
PO000135,SUP0009,PRD0135,2026-08-21,358,2.99,USD,1070.42,fulfilled,Munoz-Roman,United States,66.0,CHEM-Me-135,Chemicals,2026-09-01,paid,2026-09-27,2026-08,19.3,0.05,False
PO000136,SUP0018,PRD0133,2025-07-28,738,3.76,USD,2774.88,fulfilled,Underwood LLC,Philippines,54.2,PACK-Apply-133,Packaging,2025-07-30,paid,2025-09-08,2025-07,48.7,0.115,False
PO000137,SUP0035,PRD0056,2025-11-04,279,1865.96,USD,520602.84,fulfilled,Allen PLC,Brazil,54.5,MACH-Billion-56,Machinery,2025-11-18,pending,,2025-11,47.0,0.179,False
PO000138,SUP0026,PRD0002,2025-08-12,132,2.5,USD,330.0,fulfilled,James-Ferrell,Egypt,85.3,PACK-Attack-2,Packaging,2025-08-23,paid,2025-08-30,2025-08,52.4,0.149,False
PO000139,SUP0016,PRD0115,2024-09-26,27,2.33,USD,62.91,open,"Sanchez, Ford and Nelson",Mexico,67.6,FOOD-Side-115,Food & Beverage,2024-10-08,paid,2024-11-10,2024-09,,,
PO000140,SUP0021,PRD0021,2025-01-14,390,20.33,USD,7928.7,fulfilled,"Ellis, Baker and Wright",India,80.5,MACH-Avoid-21,Machinery,2025-01-19,paid,2025-02-11,2025-01,41.3,0.071,False
PO000141,SUP0004,PRD0097,2026-04-10,173,40.14,USD,6944.22,fulfilled,"Johnson, Gonzalez and Santos",Mexico,76.5,ELEC-Medical-97,Electronics,2026-04-14,paid,2026-05-18,2026-04,37.9,0.118,False
PO000142,SUP0035,PRD0078,2025-07-06,116,26.69,USD,3096.04,fulfilled,Allen PLC,Brazil,54.5,AUTO-Level-78,Automotive Parts,2025-07-11,paid,2025-08-24,2025-07,58.2,0.161,False
PO000143,SUP0013,PRD0142,2025-03-14,136,18.82,USD,2559.52,fulfilled,Delacruz Group,Germany,77.3,TEXT-Movie-142,Textiles,2025-03-20,paid,2025-04-01,2025-03,13.1,0.046,False
PO000144,SUP0012,PRD0018,2025-08-26,82,223.36,USD,18315.52,fulfilled,Stanley LLC,Japan,60.6,FURN-Almost-18,Furniture,2025-09-08,paid,2025-10-17,2025-08,19.5,0.058,False
PO000145,SUP0019,PRD0059,2025-09-05,173,295.65,USD,51147.45,fulfilled,Clark PLC,Germany,69.9,FOOD-Should-59,Food & Beverage,2025-09-13,pending,,2025-09,5.0,0.031,False
PO000146,SUP0037,PRD0048,2025-03-18,225,5.95,USD,1338.75,fulfilled,"Cannon, Anderson and Alvarez",United States,65.1,FOOD-Item-48,Food & Beverage,2025-03-23,pending,,2025-03,9.2,0.022,False
PO000147,SUP0030,PRD0004,2026-02-23,356,98.22,USD,34966.32,open,Stanton-Gill,Indonesia,60.5,FOOD-Against-4,Food & Beverage,2026-03-03,paid,2026-03-16,2026-02,49.4,0.152,False
PO000148,SUP0007,PRD0084,2024-11-09,250,2368.25,USD,592062.5,fulfilled,Ramirez-Lewis,South Korea,49.8,PACK-Apply-84,Packaging,2024-11-21,paid,2024-12-03,2024-11,21.7,0.07,False
PO000149,SUP0019,PRD0045,2026-01-30,616,15.58,USD,9597.28,fulfilled,Clark PLC,Germany,69.9,CHEM-Lawyer-45,Chemicals,2026-02-02,pending,,2026-01,8.9,0.043,False
PO000150,SUP0030,PRD0111,2025-07-05,409,1653.24,USD,676175.16,fulfilled,Stanton-Gill,Indonesia,60.5,PACK-Look-111,Packaging,2025-07-09,pending,,2025-07,48.1,0.118,False
PO000151,SUP0002,PRD0141,2025-09-15,164,95.56,USD,15671.84,fulfilled,Rhodes PLC,Germany,87.8,CHEM-Art-141,Chemicals,2025-09-19,paid,2025-10-17,2025-09,10.6,0.047,False
PO000152,SUP0010,PRD0075,2024-10-27,970,7.0,USD,6790.0,open,"Martinez, Nielsen and Miller",Egypt,43.6,TEXT-Two-75,Textiles,2024-11-01,paid,2024-11-16,2024-10,57.4,0.226,False
PO000153,SUP0024,PRD0023,2025-06-03,816,1181.12,USD,963793.92,open,Campos Inc,Mexico,79.6,MACH-Economy-23,Machinery,2025-06-15,paid,2025-07-29,2025-06,37.7,0.13,False
PO000154,SUP0010,PRD0081,2026-08-12,440,3783.39,USD,1664691.6,fulfilled,"Martinez, Nielsen and Miller",Egypt,43.6,PACK-Total-81,Packaging,2026-08-22,paid,2026-10-02,2026-08,53.4,0.16,False
PO000155,SUP0039,PRD0147,2024-11-27,116,4.07,USD,472.12,fulfilled,"Campos, Vaughn and Marquez",South Korea,62.6,FURN-Physical-147,Furniture,2024-12-04,paid,2025-01-17,2024-11,16.6,0.063,False
PO000156,SUP0022,PRD0095,2025-11-07,334,154.19,USD,51499.46,fulfilled,Burgess-Patterson,Pakistan,79.0,PACK-Investment-95,Packaging,2025-11-12,paid,2025-12-01,2025-11,56.6,0.235,False
PO000157,SUP0025,PRD0111,2025-08-10,396,454.88,USD,180132.48,fulfilled,Conner Group,Bangladesh,77.2,PACK-Look-111,Packaging,2025-08-16,paid,2025-09-02,2025-08,56.9,0.201,False
PO000158,SUP0035,PRD0040,2026-05-08,51,3.28,USD,167.28,fulfilled,Allen PLC,Brazil,54.5,FURN-Investment-40,Furniture,2026-05-15,paid,2026-06-14,2026-05,57.2,0.171,False
PO000159,SUP0037,PRD0075,2024-10-29,133,83.48,USD,11102.84,fulfilled,"Cannon, Anderson and Alvarez",United States,65.1,TEXT-Two-75,Textiles,2024-11-11,pending,,2024-10,13.9,0.028,False
PO000160,SUP0027,PRD0094,2025-12-19,532,14.43,USD,7676.76,fulfilled,"Valencia, Smith and Le",Vietnam,70.4,MACH-Compare-94,Machinery,2025-12-20,paid,2026-01-22,2025-12,46.5,0.058,False
PO000161,SUP0027,PRD0104,2025-04-27,114,2.42,USD,275.88,fulfilled,"Valencia, Smith and Le",Vietnam,70.4,AUTO-Hundred-104,Automotive Parts,2025-05-03,paid,2025-05-21,2025-04,44.9,0.133,False
PO000162,SUP0019,PRD0014,2026-05-08,232,2127.01,USD,493466.32,fulfilled,Clark PLC,Germany,69.9,PACK-Artist-14,Packaging,2026-05-15,paid,2026-05-21,2026-05,8.6,0.043,False
PO000163,SUP0021,PRD0056,2026-01-14,1321,49.06,USD,64808.26,fulfilled,"Ellis, Baker and Wright",India,80.5,MACH-Billion-56,Machinery,2026-01-17,paid,2026-02-28,2026-01,39.3,0.067,False
PO000164,SUP0033,PRD0032,2025-02-20,792,22.63,USD,17922.96,fulfilled,"Sellers, George and Burns",China,78.7,FURN-Us-32,Furniture,2025-03-06,paid,2025-03-17,2025-02,22.4,0.065,False
PO000165,SUP0017,PRD0018,2026-01-16,161,5392.52,USD,868195.72,fulfilled,"Hawkins, Cohen and Cameron",Nigeria,42.8,FURN-Almost-18,Furniture,2026-01-18,overdue,,2026-01,78.2,0.308,False
PO000166,SUP0016,PRD0122,2024-12-02,63,9.31,USD,586.53,fulfilled,"Sanchez, Ford and Nelson",Mexico,67.6,CHEM-Customer-122,Chemicals,2024-12-06,paid,2025-01-08,2024-12,48.2,0.088,False
PO000167,SUP0018,PRD0095,2026-08-27,344,95.72,USD,32927.68,fulfilled,Underwood LLC,Philippines,54.2,PACK-Investment-95,Packaging,2026-09-07,paid,2026-09-14,2026-08,46.3,0.127,False
PO000168,SUP0018,PRD0017,2025-12-07,1392,1005.47,USD,1399614.24,fulfilled,Underwood LLC,Philippines,54.2,TEXT-Western-17,Textiles,2025-12-13,paid,2026-01-20,2025-12,37.3,0.134,False
PO000169,SUP0019,PRD0064,2026-01-26,836,757.3,USD,633102.8,fulfilled,Clark PLC,Germany,69.9,AUTO-Energy-64,Automotive Parts,2026-02-05,paid,2026-02-19,2026-01,8.9,0.043,False
PO000170,SUP0017,PRD0133,2026-02-21,596,2.37,USD,1412.52,fulfilled,"Hawkins, Cohen and Cameron",Nigeria,42.8,PACK-Apply-133,Packaging,2026-02-28,paid,2026-04-13,2026-02,68.3,0.212,False
PO000171,SUP0002,PRD0057,2024-12-25,227,11.24,USD,2551.48,fulfilled,Rhodes PLC,Germany,87.8,CHEM-Ask-57,Chemicals,2024-12-27,paid,2025-02-07,2024-12,8.4,0.045,False
PO000172,SUP0009,PRD0147,2024-12-08,204,2.53,USD,516.12,fulfilled,Munoz-Roman,United States,66.0,FURN-Physical-147,Furniture,2024-12-15,paid,2025-01-17,2024-12,10.0,0.031,False
PO000173,SUP0005,PRD0120,2026-08-06,688,442.64,USD,304536.32,fulfilled,Cole LLC,Mexico,58.0,MACH-Message-120,Machinery,2026-08-10,paid,2026-09-17,2026-08,34.8,0.072,False
PO000174,SUP0026,PRD0028,2026-08-02,234,58.76,USD,13749.84,fulfilled,James-Ferrell,Egypt,85.3,AUTO-Notice-28,Automotive Parts,2026-08-16,paid,2026-09-10,2026-08,63.3,0.217,False
PO000175,SUP0022,PRD0145,2025-04-24,287,52.9,USD,15182.3,cancelled,Burgess-Patterson,Pakistan,79.0,MACH-Cultural-145,Machinery,,,,2025-04,71.7,0.187,False
PO000176,SUP0015,PRD0028,2025-11-27,329,64.45,USD,21204.05,open,"Zuniga, Wong and Lynch",India,76.1,AUTO-Notice-28,Automotive Parts,2025-11-30,pending,,2025-11,38.9,0.113,False
PO000177,SUP0021,PRD0117,2026-04-06,1106,401.05,USD,443561.3,fulfilled,"Ellis, Baker and Wright",India,80.5,CHEM-Only-117,Chemicals,2026-04-09,paid,2026-05-02,2026-04,39.7,0.087,False
PO000178,SUP0015,PRD0016,2025-09-14,897,4988.58,USD,4474756.26,open,"Zuniga, Wong and Lynch",India,76.1,CHEM-Author-16,Chemicals,2025-09-17,paid,2025-10-16,2025-09,37.6,0.105,False
PO000179,SUP0021,PRD0056,2025-01-19,92,67.39,USD,6199.88,fulfilled,"Ellis, Baker and Wright",India,80.5,MACH-Billion-56,Machinery,2025-01-24,paid,2025-02-01,2025-01,41.3,0.071,False
PO000180,SUP0012,PRD0081,2026-02-14,85,2468.98,USD,209863.3,fulfilled,Stanley LLC,Japan,60.6,PACK-Total-81,Packaging,2026-02-18,overdue,,2026-02,13.8,0.053,False
PO000181,SUP0019,PRD0145,2024-10-12,392,176.94,USD,69360.48,fulfilled,Clark PLC,Germany,69.9,MACH-Cultural-145,Machinery,2024-10-20,paid,2024-11-26,2024-10,12.4,0.036,False
PO000182,SUP0004,PRD0097,2024-12-18,277,4.1,USD,1135.7,fulfilled,"Johnson, Gonzalez and Santos",Mexico,76.5,ELEC-Medical-97,Electronics,2024-12-21,pending,,2024-12,38.0,0.144,False
PO000183,SUP0025,PRD0079,2025-05-31,55,65.74,USD,3615.7,fulfilled,Conner Group,Bangladesh,77.2,FOOD-System-79,Food & Beverage,2025-06-12,paid,2025-07-14,2025-05,60.0,0.182,False
PO000184,SUP0007,PRD0064,2026-07-22,348,424.12,USD,147593.76,fulfilled,Ramirez-Lewis,South Korea,49.8,AUTO-Energy-64,Automotive Parts,2026-07-29,paid,2026-08-19,2026-07,25.7,0.067,False
PO000185,SUP0038,PRD0070,2024-09-23,281,2005.79,USD,563626.99,fulfilled,Rose-Obrien,South Africa,61.5,PACK-Knowledge-70,Packaging,2024-09-26,paid,2024-10-10,2024-09,,,
PO000186,SUP0001,PRD0079,2026-08-12,237,3.23,USD,765.51,fulfilled,"Rodriguez, Figueroa and Sanchez",South Korea,74.7,FOOD-System-79,Food & Beverage,2026-08-23,paid,2026-10-02,2026-08,29.1,0.075,False
PO000187,SUP0005,PRD0085,2025-11-05,246,1408.43,USD,346473.78,fulfilled,Cole LLC,Mexico,58.0,CHEM-Reach-85,Chemicals,2025-11-19,paid,2025-12-15,2025-11,43.6,0.105,False
PO000188,SUP0029,PRD0095,2026-06-23,68,2.31,USD,157.08,fulfilled,Chavez Ltd,Poland,66.3,PACK-Investment-95,Packaging,2026-06-25,pending,,2026-06,26.6,0.117,False
PO000189,SUP0021,PRD0064,2026-02-11,48,2.33,USD,111.84,fulfilled,"Ellis, Baker and Wright",India,80.5,AUTO-Energy-64,Automotive Parts,2026-02-19,paid,2026-02-27,2026-02,41.4,0.122,False
PO000190,SUP0016,PRD0133,2025-05-02,400,8.15,USD,3260.0,fulfilled,"Sanchez, Ford and Nelson",Mexico,67.6,PACK-Apply-133,Packaging,2025-05-05,paid,2025-05-15,2025-05,35.3,0.115,False
PO000191,SUP0030,PRD0027,2025-05-18,387,3039.04,USD,1176108.48,fulfilled,Stanton-Gill,Indonesia,60.5,TEXT-Difficult-27,Textiles,2025-05-31,paid,2025-06-26,2025-05,44.2,0.119,False
PO000192,SUP0002,PRD0078,2026-02-25,174,276.42,USD,48097.08,fulfilled,Rhodes PLC,Germany,87.8,AUTO-Level-78,Automotive Parts,2026-03-01,paid,2026-04-04,2026-02,14.4,0.047,False
PO000193,SUP0005,PRD0023,2025-02-20,802,1134.45,USD,909828.9,fulfilled,Cole LLC,Mexico,58.0,MACH-Economy-23,Machinery,2025-02-24,paid,2025-03-29,2025-02,42.0,0.104,False
PO000194,SUP0026,PRD0148,2025-10-28,275,76.72,USD,21098.0,fulfilled,James-Ferrell,Egypt,85.3,FOOD-Author-148,Food & Beverage,2025-11-10,paid,2025-12-23,2025-10,51.4,0.157,False
PO000195,SUP0027,PRD0016,2025-08-27,791,743.13,USD,587815.83,fulfilled,"Valencia, Smith and Le",Vietnam,70.4,CHEM-Author-16,Chemicals,2025-09-08,pending,,2025-08,42.4,0.113,False
PO000196,SUP0006,PRD0103,2024-10-21,279,2.32,USD,647.28,fulfilled,Blake and Sons,China,58.0,AUTO-Community-103,Automotive Parts,2024-11-01,paid,2024-11-11,2024-10,31.4,0.103,False
PO000197,SUP0001,PRD0087,2025-10-29,277,180.83,USD,50089.91,cancelled,"Rodriguez, Figueroa and Sanchez",South Korea,74.7,MACH-Think-87,Machinery,,,,2025-10,18.1,0.098,False
PO000198,SUP0030,PRD0091,2024-11-16,432,2.66,USD,1149.12,open,Stanton-Gill,Indonesia,60.5,FOOD-Some-91,Food & Beverage,2024-11-30,paid,2024-12-10,2024-11,40.4,0.073,False
PO000199,SUP0022,PRD0066,2025-09-10,210,241.54,USD,50723.4,fulfilled,Burgess-Patterson,Pakistan,79.0,TEXT-Customer-66,Textiles,2025-09-23,pending,,2025-09,69.5,0.302,False
PO000200,SUP0011,PRD0075,2026-09-03,445,465.56,USD,207174.2,fulfilled,"Montgomery, Hensley and Ray",Indonesia,56.0,TEXT-Two-75,Textiles,2026-09-09,paid,2026-09-19,2026-09,43.7,0.09,False
PO000201,SUP0038,PRD0016,2026-08-15,432,3.14,USD,1356.48,cancelled,Rose-Obrien,South Africa,61.5,CHEM-Author-16,Chemicals,,,,2026-08,53.0,0.242,False
PO000202,SUP0001,PRD0139,2025-11-09,140,25.33,USD,3546.2,fulfilled,"Rodriguez, Figueroa and Sanchez",South Korea,74.7,FOOD-Nice-139,Food & Beverage,2025-11-19,paid,2025-12-05,2025-11,26.0,0.073,False
PO000203,SUP0020,PRD0028,2026-01-21,202,163.41,USD,33008.82,fulfilled,Lewis-Porter,Pakistan,59.2,AUTO-Notice-28,Automotive Parts,2026-01-27,pending,,2026-01,64.1,0.172,False
PO000204,SUP0021,PRD0064,2025-03-14,88,129.85,USD,11426.8,open,"Ellis, Baker and Wright",India,80.5,AUTO-Energy-64,Automotive Parts,2025-03-22,paid,2025-04-28,2025-03,29.9,0.104,False
PO000205,SUP0011,PRD0058,2026-05-04,540,205.51,USD,110975.4,fulfilled,"Montgomery, Hensley and Ray",Indonesia,56.0,AUTO-Interesting-58,Automotive Parts,2026-05-14,pending,,2026-05,50.4,0.108,False
PO000206,SUP0037,PRD0118,2026-05-21,72,99.42,USD,7158.24,fulfilled,"Cannon, Anderson and Alvarez",United States,65.1,CHEM-Recently-118,Chemicals,2026-05-24,paid,2026-06-05,2026-05,13.4,0.028,False
PO000207,SUP0026,PRD0074,2026-01-28,99,27.06,USD,2678.94,fulfilled,James-Ferrell,Egypt,85.3,MACH-Enjoy-74,Machinery,2026-02-11,paid,2026-02-21,2026-01,52.0,0.187,False
PO000208,SUP0015,PRD0148,2024-12-23,280,2.32,USD,649.6,fulfilled,"Zuniga, Wong and Lynch",India,76.1,FOOD-Author-148,Food & Beverage,2024-12-31,pending,,2024-12,41.3,0.09,False
PO000209,SUP0032,PRD0010,2025-03-18,431,3.05,USD,1314.55,fulfilled,"Lynch, Hernandez and Farmer",Vietnam,57.2,CHEM-Account-10,Chemicals,2025-03-30,overdue,,2025-03,42.0,0.108,False
PO000210,SUP0008,PRD0102,2024-11-15,218,3298.74,USD,719125.32,fulfilled,Davis Inc,Pakistan,69.7,TEXT-Artist-102,Textiles,2024-11-20,paid,2025-01-02,2024-11,59.6,0.179,False
PO000211,SUP0031,PRD0024,2025-04-07,197,387.57,USD,76351.29,fulfilled,Harrell LLC,Brazil,87.2,MACH-Family-24,Machinery,2025-04-16,paid,2025-05-05,2025-04,48.7,0.171,False
PO000212,SUP0031,PRD0147,2025-11-04,86,975.64,USD,83905.04,open,Harrell LLC,Brazil,87.2,FURN-Physical-147,Furniture,2025-11-09,pending,,2025-11,52.5,0.164,False
PO000213,SUP0036,PRD0049,2024-09-30,80,5.01,USD,400.8,fulfilled,Dennis Inc,South Korea,60.1,AUTO-Manage-49,Automotive Parts,2024-10-14,paid,2024-11-07,2024-09,,,
PO000214,SUP0021,PRD0097,2026-02-14,117,1296.74,USD,151718.58,fulfilled,"Ellis, Baker and Wright",India,80.5,ELEC-Medical-97,Electronics,2026-02-27,paid,2026-04-12,2026-02,41.4,0.122,False
PO000215,SUP0002,PRD0111,2026-02-16,73,108.62,USD,7929.26,fulfilled,Rhodes PLC,Germany,87.8,PACK-Look-111,Packaging,2026-02-23,paid,2026-04-06,2026-02,14.4,0.047,False
PO000216,SUP0013,PRD0021,2025-06-12,309,2358.96,USD,728918.64,fulfilled,Delacruz Group,Germany,77.3,MACH-Avoid-21,Machinery,2025-06-20,overdue,,2025-06,18.5,0.04,False
PO000217,SUP0019,PRD0124,2025-04-27,169,215.65,USD,36444.85,fulfilled,Clark PLC,Germany,69.9,ELEC-Director-124,Electronics,2025-05-07,paid,2025-06-19,2025-04,9.6,0.04,False
PO000218,SUP0019,PRD0105,2026-07-01,695,1055.8,USD,733781.0,fulfilled,Clark PLC,Germany,69.9,FOOD-Able-105,Food & Beverage,2026-07-09,paid,2026-08-21,2026-07,12.9,0.032,False
PO000219,SUP0005,PRD0103,2024-10-26,150,39.14,USD,5871.0,fulfilled,Cole LLC,Mexico,58.0,AUTO-Community-103,Automotive Parts,2024-11-09,paid,2024-12-04,2024-10,37.9,0.124,False
PO000220,SUP0008,PRD0114,2025-06-06,550,2.33,USD,1281.5,fulfilled,Davis Inc,Pakistan,69.7,FOOD-Same-114,Food & Beverage,2025-06-13,pending,,2025-06,67.0,0.252,True
PO000221,SUP0028,PRD0048,2025-09-17,87,582.32,USD,50661.84,fulfilled,"Potter, Mack and Peterson",Germany,88.1,FOOD-Item-48,Food & Beverage,2025-09-28,paid,2025-10-21,2025-09,10.4,0.045,False
PO000222,SUP0001,PRD0073,2026-08-23,108,389.05,USD,42017.4,cancelled,"Rodriguez, Figueroa and Sanchez",South Korea,74.7,PACK-Maintain-73,Packaging,,,,2026-08,29.1,0.075,False
PO000223,SUP0010,PRD0052,2025-11-10,223,22.98,USD,5124.54,fulfilled,"Martinez, Nielsen and Miller",Egypt,43.6,CHEM-Arm-52,Chemicals,2025-11-11,paid,2025-11-20,2025-11,57.4,0.196,False
PO000224,SUP0035,PRD0095,2025-10-27,122,972.62,USD,118659.64,fulfilled,Allen PLC,Brazil,54.5,PACK-Investment-95,Packaging,2025-10-29,paid,2025-12-11,2025-10,53.8,0.155,False
PO000225,SUP0030,PRD0141,2026-06-22,61,248.2,USD,15140.2,fulfilled,Stanton-Gill,Indonesia,60.5,CHEM-Art-141,Chemicals,2026-06-27,paid,2026-07-27,2026-06,47.0,0.089,False
PO000226,SUP0012,PRD0042,2025-10-09,147,1165.71,USD,171359.37,fulfilled,Stanley LLC,Japan,60.6,TEXT-Between-42,Textiles,2025-10-18,paid,2025-11-07,2025-10,16.9,0.047,False
PO000227,SUP0006,PRD0053,2026-02-18,127,2.41,USD,306.07,fulfilled,Blake and Sons,China,58.0,PACK-Report-53,Packaging,2026-02-28,overdue,,2026-02,24.0,0.108,False
PO000228,SUP0009,PRD0103,2025-04-12,204,1100.95,USD,224593.8,fulfilled,Munoz-Roman,United States,66.0,AUTO-Community-103,Automotive Parts,2025-04-13,paid,2025-05-07,2025-04,12.4,0.029,False
PO000229,SUP0027,PRD0079,2026-03-01,292,1166.67,USD,340667.64,fulfilled,"Valencia, Smith and Le",Vietnam,70.4,FOOD-System-79,Food & Beverage,2026-03-09,paid,2026-04-21,2026-03,43.7,0.122,False
PO000230,SUP0017,PRD0019,2025-10-11,262,2300.95,USD,602848.9,fulfilled,"Hawkins, Cohen and Cameron",Nigeria,42.8,PACK-Trade-19,Packaging,2025-10-14,paid,2025-11-01,2025-10,67.8,0.34,False
PO000231,SUP0010,PRD0015,2024-10-08,138,2.73,USD,376.74,fulfilled,"Martinez, Nielsen and Miller",Egypt,43.6,TEXT-Drop-15,Textiles,2024-10-17,pending,,2024-10,57.4,0.226,False
PO000232,SUP0035,PRD0074,2025-04-20,146,2.59,USD,378.14,fulfilled,Allen PLC,Brazil,54.5,MACH-Enjoy-74,Machinery,2025-04-23,overdue,,2025-04,50.9,0.162,False
PO000233,SUP0033,PRD0036,2026-02-04,960,161.63,USD,155164.8,fulfilled,"Sellers, George and Burns",China,78.7,ELEC-Eight-36,Electronics,2026-02-15,paid,2026-03-27,2026-02,37.8,0.067,False
PO000234,SUP0018,PRD0075,2025-11-26,1549,17.44,USD,27014.56,fulfilled,Underwood LLC,Philippines,54.2,TEXT-Two-75,Textiles,2025-11-29,overdue,,2025-11,53.3,0.127,False
PO000235,SUP0010,PRD0019,2026-08-14,41,21.99,USD,901.59,fulfilled,"Martinez, Nielsen and Miller",Egypt,43.6,PACK-Trade-19,Packaging,2026-08-26,pending,,2026-08,53.4,0.16,False
PO000236,SUP0037,PRD0136,2026-05-20,253,2.35,USD,594.55,open,"Cannon, Anderson and Alvarez",United States,65.1,AUTO-Morning-136,Automotive Parts,2026-05-30,paid,2026-06-10,2026-05,13.4,0.028,False
PO000237,SUP0026,PRD0073,2026-07-25,272,835.64,USD,227294.08,fulfilled,James-Ferrell,Egypt,85.3,PACK-Maintain-73,Packaging,2026-07-26,overdue,,2026-07,50.7,0.201,False
PO000238,SUP0022,PRD0067,2024-09-05,323,2.88,USD,930.24,fulfilled,Burgess-Patterson,Pakistan,79.0,FURN-Not-67,Furniture,2024-09-14,paid,2024-10-28,2024-09,,,
PO000239,SUP0013,PRD0093,2026-04-20,30,10.16,USD,304.8,fulfilled,Delacruz Group,Germany,77.3,TEXT-Economic-93,Textiles,2026-04-27,paid,2026-06-07,2026-04,12.5,0.043,False
PO000240,SUP0021,PRD0136,2025-06-15,182,171.06,USD,31132.92,fulfilled,"Ellis, Baker and Wright",India,80.5,AUTO-Morning-136,Automotive Parts,2025-06-17,paid,2025-07-20,2025-06,35.0,0.09,False
PO000241,SUP0009,PRD0075,2024-12-13,244,143.02,USD,34896.88,fulfilled,Munoz-Roman,United States,66.0,TEXT-Two-75,Textiles,2024-12-25,overdue,,2024-12,10.0,0.031,False
PO000242,SUP0012,PRD0046,2026-05-20,59,237.52,USD,14013.68,fulfilled,Stanley LLC,Japan,60.6,FOOD-Health-46,Food & Beverage,2026-05-31,paid,2026-07-12,2026-05,15.6,0.066,False
PO000243,SUP0036,PRD0133,2024-12-31,257,3.75,USD,963.75,open,Dennis Inc,South Korea,60.1,PACK-Apply-133,Packaging,2025-01-02,paid,2025-01-21,2024-12,26.8,0.062,False
PO000244,SUP0004,PRD0144,2026-03-22,306,1294.08,USD,395988.48,fulfilled,"Johnson, Gonzalez and Santos",Mexico,76.5,FURN-Today-144,Furniture,2026-04-04,overdue,,2026-03,32.4,0.136,False
PO000245,SUP0019,PRD0070,2025-07-11,175,2357.61,USD,412581.75,fulfilled,Clark PLC,Germany,69.9,PACK-Knowledge-70,Packaging,2025-07-15,paid,2025-08-02,2025-07,13.9,0.036,False
PO000246,SUP0016,PRD0143,2026-04-06,313,6.13,USD,1918.69,fulfilled,"Sanchez, Ford and Nelson",Mexico,67.6,TEXT-Be-143,Textiles,2026-04-11,pending,,2026-04,41.0,0.106,False
PO000247,SUP0040,PRD0076,2025-03-22,417,460.99,USD,192232.83,cancelled,"Santos, Kim and Holmes",Turkey,71.1,PACK-Wind-76,Packaging,,,,2025-03,58.0,0.235,False
PO000248,SUP0001,PRD0032,2026-04-19,406,2971.61,USD,1206473.66,fulfilled,"Rodriguez, Figueroa and Sanchez",South Korea,74.7,FURN-Us-32,Furniture,2026-05-02,paid,2026-05-12,2026-04,15.1,0.06,False
PO000249,SUP0036,PRD0041,2025-03-23,106,2.32,USD,245.92,fulfilled,Dennis Inc,South Korea,60.1,PACK-Customer-41,Packaging,2025-03-26,paid,2025-04-20,2025-03,27.0,0.071,False
PO000250,SUP0026,PRD0007,2025-01-16,89,1565.49,USD,139328.61,fulfilled,James-Ferrell,Egypt,85.3,TEXT-Drug-7,Textiles,2025-01-28,paid,2025-02-21,2025-01,61.6,0.192,False
PO000251,SUP0005,PRD0016,2025-02-21,459,69.65,USD,31969.35,fulfilled,Cole LLC,Mexico,58.0,CHEM-Author-16,Chemicals,2025-03-03,pending,,2025-02,42.0,0.104,False
PO000252,SUP0010,PRD0066,2025-02-21,137,1112.87,USD,152463.19,fulfilled,"Martinez, Nielsen and Miller",Egypt,43.6,TEXT-Customer-66,Textiles,2025-02-23,paid,2025-03-25,2025-02,50.8,0.226,False
PO000253,SUP0009,PRD0035,2026-01-31,342,2.56,USD,875.52,cancelled,Munoz-Roman,United States,66.0,MACH-Material-35,Machinery,,,,2026-01,12.6,0.038,True
PO000254,SUP0019,PRD0096,2025-03-26,289,18.7,USD,5404.3,open,Clark PLC,Germany,69.9,CHEM-Mention-96,Chemicals,2025-03-27,paid,2025-04-01,2025-03,5.0,0.033,False
PO000255,SUP0001,PRD0097,2026-01-30,275,3042.57,USD,836706.75,open,"Rodriguez, Figueroa and Sanchez",South Korea,74.7,ELEC-Medical-97,Electronics,2026-02-13,paid,2026-02-27,2026-01,25.8,0.073,False
