shipment_id,origin_node_id,dest_node_id,product_id,mode,ship_date,delivery_date,planned_transit_days,actual_transit_days,cost,quantity,origin_name,origin_type,origin_country,dest_name,dest_type,dest_country,product_name,category,delay_days,is_late,cost_per_unit
SHP000117,SUP0040,WH0001,PRD0079,ocean,2025-04-08,2025-04-15,8,7,3734.62,271,"Santos, Kim and Holmes",supplier,Turkey,Germany Warehouse 1,warehouse,Germany,FOOD-System-79,Food & Beverage,-1,False,13.781
SHP000118,SUP0018,WH0010,PRD0062,air,2025-12-11,2025-12-14,4,3,54981.27,127,Underwood LLC,supplier,Philippines,Poland Warehouse 10,warehouse,Poland,TEXT-Training-62,Textiles,-1,False,432.923
SHP000119,SUP0001,WH0004,PRD0015,ocean,2025-11-20,2025-12-09,19,19,5444.2,125,"Rodriguez, Figueroa and Sanchez",supplier,South Korea,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,TEXT-Drop-15,Textiles,0,False,43.554
SHP000120,SUP0017,WH0001,PRD0062,rail,2024-12-23,2024-12-31,8,8,4124.53,85,"Hawkins, Cohen and Cameron",supplier,Nigeria,Germany Warehouse 1,warehouse,Germany,TEXT-Training-62,Textiles,0,False,48.524
SHP000121,SUP0032,WH0006,PRD0146,air,2026-03-11,2026-03-17,6,6,147715.56,238,"Lynch, Hernandez and Farmer",supplier,Vietnam,United States Warehouse 6,warehouse,United States,FURN-Authority-146,Furniture,0,False,620.654
SHP000122,SUP0003,WH0002,PRD0021,road,2025-09-30,2025-10-01,1,1,4669.79,200,Johnson-Davis,supplier,Vietnam,Singapore Warehouse 2,warehouse,Singapore,MACH-Avoid-21,Machinery,0,False,23.349
SHP000123,SUP0032,WH0007,PRD0022,ocean,2026-03-23,2026-04-18,24,26,17878.52,319,"Lynch, Hernandez and Farmer",supplier,Vietnam,Germany Warehouse 7,warehouse,Germany,AUTO-My-22,Automotive Parts,2,True,56.046
SHP000124,SUP0039,WH0008,PRD0125,road,2025-09-24,2025-09-25,1,1,168.1,136,"Campos, Vaughn and Marquez",supplier,South Korea,South Korea Warehouse 8,warehouse,South Korea,TEXT-Article-125,Textiles,0,False,1.236
SHP000125,SUP0005,WH0010,PRD0018,ocean,2024-09-04,2024-10-02,25,28,12825.52,218,Cole LLC,supplier,Mexico,Poland Warehouse 10,warehouse,Poland,FURN-Almost-18,Furniture,3,True,58.833
SHP000126,SUP0011,WH0001,PRD0137,ocean,2025-04-27,2025-05-23,27,26,10881.68,168,"Montgomery, Hensley and Ray",supplier,Indonesia,Germany Warehouse 1,warehouse,Germany,FOOD-Wide-137,Food & Beverage,-1,False,64.772
SHP000127,SUP0013,WH0010,PRD0033,rail,2024-09-18,2024-09-20,2,2,1726.42,281,Delacruz Group,supplier,Germany,Poland Warehouse 10,warehouse,Poland,PACK-Own-33,Packaging,0,False,6.144
SHP000128,SUP0014,WH0010,PRD0033,air,2026-07-10,2026-07-14,4,4,45156.0,122,"Flowers, Martin and Kelly",supplier,United States,Poland Warehouse 10,warehouse,Poland,PACK-Own-33,Packaging,0,False,370.131
SHP000129,SUP0013,WH0007,PRD0122,road,2026-06-03,2026-06-04,1,1,374.75,73,Delacruz Group,supplier,Germany,Germany Warehouse 7,warehouse,Germany,CHEM-Customer-122,Chemicals,0,False,5.134
SHP000130,SUP0008,WH0007,PRD0141,ocean,2026-04-30,2026-05-14,15,14,5372.4,166,Davis Inc,supplier,Pakistan,Germany Warehouse 7,warehouse,Germany,CHEM-Art-141,Chemicals,-1,False,32.364
SHP000131,SUP0039,WH0005,PRD0043,ocean,2025-04-15,2025-05-02,18,17,11070.3,263,"Campos, Vaughn and Marquez",supplier,South Korea,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,CHEM-Bill-43,Chemicals,-1,False,42.092
SHP000132,SUP0027,WH0004,PRD0068,rail,2024-10-16,2024-10-24,10,8,11757.01,202,"Valencia, Smith and Le",supplier,Vietnam,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,FURN-List-68,Furniture,-2,False,58.203
SHP000133,SUP0022,WH0009,PRD0136,ocean,2026-06-03,2026-06-16,14,13,5743.61,188,Burgess-Patterson,supplier,Pakistan,Germany Warehouse 9,warehouse,Germany,AUTO-Morning-136,Automotive Parts,-1,False,30.551
SHP000134,SUP0027,WH0006,PRD0109,ocean,2026-07-23,2026-08-26,33,34,25367.03,308,"Valencia, Smith and Le",supplier,Vietnam,United States Warehouse 6,warehouse,United States,CHEM-Step-109,Chemicals,1,True,82.36
SHP000135,SUP0009,WH0006,PRD0055,rail,2024-11-05,2024-11-06,1,1,136.6,96,Munoz-Roman,supplier,United States,United States Warehouse 6,warehouse,United States,FURN-Race-55,Furniture,0,False,1.423
SHP000136,SUP0014,WH0007,PRD0139,ocean,2025-08-22,2025-09-11,20,20,12894.89,278,"Flowers, Martin and Kelly",supplier,United States,Germany Warehouse 7,warehouse,Germany,FOOD-Nice-139,Food & Beverage,0,False,46.384
SHP000137,SUP0025,WH0005,PRD0052,ocean,2024-10-24,2024-11-05,11,12,3355.34,156,Conner Group,supplier,Bangladesh,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,CHEM-Arm-52,Chemicals,1,True,21.509
SHP000138,SUP0039,WH0003,PRD0080,ocean,2026-03-10,2026-04-02,23,23,3345.93,62,"Campos, Vaughn and Marquez",supplier,South Korea,Netherlands Warehouse 3,warehouse,Netherlands,ELEC-Training-80,Electronics,0,False,53.967
SHP000139,SUP0001,WH0009,PRD0103,ocean,2026-03-13,2026-04-03,22,21,2309.83,44,"Rodriguez, Figueroa and Sanchez",supplier,South Korea,Germany Warehouse 9,warehouse,Germany,AUTO-Community-103,Automotive Parts,-1,False,52.496
SHP000140,SUP0019,WH0004,PRD0096,ocean,2024-12-06,2024-12-19,14,13,4129.71,139,Clark PLC,supplier,Germany,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,CHEM-Mention-96,Chemicals,-1,False,29.71
SHP000141,SUP0031,WH0010,PRD0113,air,2025-08-15,2025-08-19,4,4,253274.09,570,Harrell LLC,supplier,Brazil,Poland Warehouse 10,warehouse,Poland,MACH-Land-113,Machinery,0,False,444.341
SHP000142,SUP0010,WH0001,PRD0133,ocean,2025-10-08,2025-10-20,10,12,2554.4,142,"Martinez, Nielsen and Miller",supplier,Egypt,Germany Warehouse 1,warehouse,Germany,PACK-Apply-133,Packaging,2,True,17.989
SHP000143,SUP0010,WH0003,PRD0116,ocean,2025-03-15,2025-03-25,10,10,3340.78,165,"Martinez, Nielsen and Miller",supplier,Egypt,Netherlands Warehouse 3,warehouse,Netherlands,TEXT-Step-116,Textiles,0,False,20.247
SHP000144,SUP0005,WH0008,PRD0031,ocean,2026-05-30,2026-06-26,28,27,11237.64,163,Cole LLC,supplier,Mexico,South Korea Warehouse 8,warehouse,South Korea,FOOD-Worry-31,Food & Beverage,-1,False,68.943
SHP000145,SUP0038,WH0010,PRD0064,ocean,2025-07-08,2025-08-01,23,24,8161.67,148,Rose-Obrien,supplier,South Africa,Poland Warehouse 10,warehouse,Poland,AUTO-Energy-64,Automotive Parts,1,True,55.146
SHP000146,SUP0017,WH0005,PRD0058,ocean,2025-02-04,2025-02-18,15,14,5731.54,181,"Hawkins, Cohen and Cameron",supplier,Nigeria,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,AUTO-Interesting-58,Automotive Parts,-1,False,31.666
SHP000147,SUP0031,WH0010,PRD0017,ocean,2025-09-30,2025-10-24,25,24,6753.98,114,Harrell LLC,supplier,Brazil,Poland Warehouse 10,warehouse,Poland,TEXT-Western-17,Textiles,-1,False,59.245
SHP000148,SUP0016,WH0010,PRD0087,air,2026-02-15,2026-02-20,5,5,45408.46,100,"Sanchez, Ford and Nelson",supplier,Mexico,Poland Warehouse 10,warehouse,Poland,MACH-Think-87,Machinery,0,False,454.085
SHP000149,SUP0010,WH0007,PRD0006,ocean,2025-01-28,2025-02-07,10,10,2023.68,105,"Martinez, Nielsen and Miller",supplier,Egypt,Germany Warehouse 7,warehouse,Germany,FURN-Once-6,Furniture,0,False,19.273
SHP000150,SUP0022,WH0005,PRD0142,ocean,2025-04-18,2025-04-23,6,5,3051.99,327,Burgess-Patterson,supplier,Pakistan,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,TEXT-Movie-142,Textiles,-1,False,9.333
SHP000151,SUP0007,WH0004,PRD0059,ocean,2026-08-27,2026-09-15,18,19,2948.11,70,Ramirez-Lewis,supplier,South Korea,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,FOOD-Should-59,Food & Beverage,1,True,42.116
SHP000152,SUP0034,WH0009,PRD0057,ocean,2025-12-19,2026-01-06,17,18,4091.2,104,Koch-Decker,supplier,India,Germany Warehouse 9,warehouse,Germany,CHEM-Ask-57,Chemicals,1,True,39.338
SHP000153,SUP0024,WH0006,PRD0002,air,2025-07-19,2025-07-20,2,1,28799.3,347,Campos Inc,supplier,Mexico,United States Warehouse 6,warehouse,United States,PACK-Attack-2,Packaging,-1,False,82.995
SHP000154,SUP0006,WH0005,PRD0019,ocean,2025-09-14,2025-09-28,14,14,2843.34,96,Blake and Sons,supplier,China,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,PACK-Trade-19,Packaging,0,False,29.618
SHP000155,SUP0023,WH0006,PRD0016,ocean,2024-11-30,2025-01-03,36,34,18167.2,203,Robinson-Bright,supplier,Indonesia,United States Warehouse 6,warehouse,United States,CHEM-Author-16,Chemicals,-2,False,89.494
SHP000156,SUP0001,WH0003,PRD0059,ocean,2025-02-14,2025-03-08,23,22,12225.56,226,"Rodriguez, Figueroa and Sanchez",supplier,South Korea,Netherlands Warehouse 3,warehouse,Netherlands,FOOD-Should-59,Food & Beverage,-1,False,54.095
SHP000157,SUP0015,WH0004,PRD0018,rail,2025-05-07,2025-05-11,5,4,8061.57,342,"Zuniga, Wong and Lynch",supplier,India,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,FURN-Almost-18,Furniture,-1,False,23.572
SHP000158,SUP0006,WH0008,PRD0009,rail,2025-11-05,2025-11-08,4,3,8595.73,420,Blake and Sons,supplier,China,South Korea Warehouse 8,warehouse,South Korea,MACH-Discussion-9,Machinery,-1,False,20.466
SHP000159,SUP0039,WH0005,PRD0085,ocean,2025-02-18,2025-03-06,18,16,6398.04,152,"Campos, Vaughn and Marquez",supplier,South Korea,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,CHEM-Reach-85,Chemicals,-2,False,42.092
SHP000160,SUP0008,WH0001,PRD0019,ocean,2025-02-10,2025-02-23,15,13,2918.43,93,Davis Inc,supplier,Pakistan,Germany Warehouse 1,warehouse,Germany,PACK-Trade-19,Packaging,-2,False,31.381
SHP000161,SUP0030,WH0010,PRD0132,ocean,2024-10-25,2024-11-17,26,23,24416.45,387,Stanton-Gill,supplier,Indonesia,Poland Warehouse 10,warehouse,Poland,CHEM-Art-132,Chemicals,-3,False,63.092
SHP000162,SUP0017,WH0008,PRD0061,ocean,2025-12-06,2026-01-05,30,30,6958.7,96,"Hawkins, Cohen and Cameron",supplier,Nigeria,South Korea Warehouse 8,warehouse,South Korea,ELEC-Such-61,Electronics,0,False,72.486
SHP000163,SUP0017,WH0004,PRD0072,rail,2025-02-17,2025-02-23,9,6,7192.8,136,"Hawkins, Cohen and Cameron",supplier,Nigeria,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,TEXT-Family-72,Textiles,-3,False,52.888
SHP000164,SUP0026,WH0006,PRD0125,ocean,2026-06-23,2026-07-22,27,29,9809.43,151,James-Ferrell,supplier,Egypt,United States Warehouse 6,warehouse,United States,TEXT-Article-125,Textiles,2,True,64.963
SHP000165,SUP0037,WH0005,PRD0055,ocean,2026-05-21,2026-06-20,30,30,37733.1,514,"Cannon, Anderson and Alvarez",supplier,United States,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,FURN-Race-55,Furniture,0,False,73.411
SHP000166,SUP0013,WH0010,PRD0139,rail,2024-10-25,2024-10-26,2,1,620.53,101,Delacruz Group,supplier,Germany,Poland Warehouse 10,warehouse,Poland,FOOD-Nice-139,Food & Beverage,-1,False,6.144
SHP000167,SUP0016,WH0007,PRD0034,ocean,2025-02-23,2025-03-17,24,22,14455.42,252,"Sanchez, Ford and Nelson",supplier,Mexico,Germany Warehouse 7,warehouse,Germany,CHEM-Part-34,Chemicals,-2,False,57.363
SHP000168,SUP0033,WH0009,PRD0147,ocean,2026-01-02,2026-01-21,19,19,6941.4,160,"Sellers, George and Burns",supplier,China,Germany Warehouse 9,warehouse,Germany,FURN-Physical-147,Furniture,0,False,43.384
SHP000169,SUP0021,WH0007,PRD0148,air,2025-02-06,2025-02-09,3,3,44250.35,148,"Ellis, Baker and Wright",supplier,India,Germany Warehouse 7,warehouse,Germany,FOOD-Author-148,Food & Beverage,0,False,298.989
SHP000170,SUP0026,WH0009,PRD0122,rail,2024-12-09,2024-12-14,5,5,2305.4,77,James-Ferrell,supplier,Egypt,Germany Warehouse 9,warehouse,Germany,CHEM-Customer-122,Chemicals,0,False,29.94
SHP000171,SUP0029,WH0001,PRD0063,road,2026-07-15,2026-07-16,1,1,631.05,69,Chavez Ltd,supplier,Poland,Germany Warehouse 1,warehouse,Germany,AUTO-Boy-63,Automotive Parts,0,False,9.146
SHP000172,SUP0021,WH0006,PRD0122,ocean,2025-10-23,2025-11-24,32,32,58881.83,737,"Ellis, Baker and Wright",supplier,India,United States Warehouse 6,warehouse,United States,CHEM-Customer-122,Chemicals,0,False,79.894
SHP000173,SUP0029,WH0010,PRD0105,road,2025-08-13,2025-08-14,1,1,124.2,138,Chavez Ltd,supplier,Poland,Poland Warehouse 10,warehouse,Poland,FOOD-Able-105,Food & Beverage,0,False,0.9
SHP000174,SUP0040,WH0010,PRD0049,rail,2026-03-27,2026-03-29,4,2,2385.71,122,"Santos, Kim and Holmes",supplier,Turkey,Poland Warehouse 10,warehouse,Poland,AUTO-Manage-49,Automotive Parts,-2,False,19.555
SHP000175,SUP0024,WH0007,PRD0025,ocean,2026-04-13,2026-05-05,24,22,3192.7,56,Campos Inc,supplier,Mexico,Germany Warehouse 7,warehouse,Germany,CHEM-Relationship-25,Chemicals,-2,False,57.012
SHP000176,SUP0033,WH0010,PRD0025,ocean,2025-01-20,2025-02-07,18,18,16760.65,419,"Sellers, George and Burns",supplier,China,Poland Warehouse 10,warehouse,Poland,CHEM-Relationship-25,Chemicals,0,False,40.002
SHP000177,SUP0022,WH0003,PRD0111,rail,2024-11-13,2024-11-22,9,9,7135.87,129,Burgess-Patterson,supplier,Pakistan,Netherlands Warehouse 3,warehouse,Netherlands,PACK-Look-111,Packaging,0,False,55.317
SHP000178,SUP0007,WH0008,PRD0091,road,2025-07-13,2025-07-14,1,1,286.71,208,Ramirez-Lewis,supplier,South Korea,South Korea Warehouse 8,warehouse,South Korea,FOOD-Some-91,Food & Beverage,0,False,1.378
SHP000179,SUP0014,WH0005,PRD0109,air,2025-07-08,2025-07-13,5,5,107899.76,192,"Flowers, Martin and Kelly",supplier,United States,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,CHEM-Step-109,Chemicals,0,False,561.978
SHP000180,SUP0027,WH0007,PRD0106,air,2025-08-09,2025-08-13,4,4,43823.7,102,"Valencia, Smith and Le",supplier,Vietnam,Germany Warehouse 7,warehouse,Germany,AUTO-In-106,Automotive Parts,0,False,429.644
SHP000181,SUP0020,WH0009,PRD0120,ocean,2026-02-15,2026-03-03,15,16,4904.05,147,Lewis-Porter,supplier,Pakistan,Germany Warehouse 9,warehouse,Germany,MACH-Message-120,Machinery,1,True,33.361
SHP000182,SUP0029,WH0008,PRD0014,ocean,2026-01-05,2026-01-27,21,22,10197.28,210,Chavez Ltd,supplier,Poland,South Korea Warehouse 8,warehouse,South Korea,PACK-Artist-14,Packaging,1,True,48.558
SHP000183,SUP0019,WH0004,PRD0026,rail,2026-08-19,2026-08-26,8,7,4208.94,85,Clark PLC,supplier,Germany,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,PACK-Mention-26,Packaging,-1,False,49.517
SHP000184,SUP0037,WH0010,PRD0016,ocean,2024-11-14,2024-12-05,21,21,14545.49,304,"Cannon, Anderson and Alvarez",supplier,United States,Poland Warehouse 10,warehouse,Poland,CHEM-Author-16,Chemicals,0,False,47.847
SHP000185,SUP0007,WH0007,PRD0104,ocean,2025-06-23,2025-07-15,22,22,10277.48,201,Ramirez-Lewis,supplier,South Korea,Germany Warehouse 7,warehouse,Germany,AUTO-Hundred-104,Automotive Parts,0,False,51.132
SHP000186,SUP0018,WH0005,PRD0087,air,2025-05-08,2025-05-10,3,2,25020.35,79,Underwood LLC,supplier,Philippines,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,MACH-Think-87,Machinery,-1,False,316.713
SHP000187,SUP0032,WH0002,PRD0028,road,2026-05-22,2026-05-23,1,1,2308.89,103,"Lynch, Hernandez and Farmer",supplier,Vietnam,Singapore Warehouse 2,warehouse,Singapore,AUTO-Notice-28,Automotive Parts,0,False,22.416
SHP000188,SUP0027,WH0004,PRD0064,air,2025-03-03,2025-03-06,3,3,28810.49,110,"Valencia, Smith and Le",supplier,Vietnam,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,AUTO-Energy-64,Automotive Parts,0,False,261.914
SHP000189,SUP0017,WH0008,PRD0050,air,2025-01-20,2025-01-24,5,4,231594.24,426,"Hawkins, Cohen and Cameron",supplier,Nigeria,South Korea Warehouse 8,warehouse,South Korea,PACK-Treat-50,Packaging,-1,False,543.648
SHP000190,SUP0018,WH0010,PRD0049,ocean,2025-07-26,2025-08-21,24,26,6234.1,108,Underwood LLC,supplier,Philippines,Poland Warehouse 10,warehouse,Poland,AUTO-Manage-49,Automotive Parts,2,True,57.723
SHP000191,SUP0034,WH0008,PRD0138,ocean,2025-07-07,2025-07-20,14,13,15504.66,520,Koch-Decker,supplier,India,South Korea Warehouse 8,warehouse,South Korea,CHEM-Tonight-138,Chemicals,-1,False,29.817
SHP000192,SUP0014,WH0004,PRD0115,air,2025-03-25,2025-03-29,5,4,43916.77,77,"Flowers, Martin and Kelly",supplier,United States,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,FOOD-Side-115,Food & Beverage,-1,False,570.348
SHP000193,SUP0038,WH0002,PRD0036,ocean,2025-03-04,2025-03-29,24,25,6817.22,121,Rose-Obrien,supplier,South Africa,Singapore Warehouse 2,warehouse,Singapore,ELEC-Eight-36,Electronics,1,True,56.341
SHP000194,SUP0005,WH0004,PRD0109,air,2026-07-06,2026-07-11,6,5,169214.88,263,Cole LLC,supplier,Mexico,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,CHEM-Step-109,Chemicals,-1,False,643.403
SHP000195,SUP0035,WH0009,PRD0047,ocean,2025-07-22,2025-08-13,23,22,8602.39,155,Allen PLC,supplier,Brazil,Germany Warehouse 9,warehouse,Germany,FURN-Land-47,Furniture,-1,False,55.499
SHP000196,SUP0021,WH0009,PRD0072,ocean,2026-05-22,2026-06-09,17,18,6504.35,165,"Ellis, Baker and Wright",supplier,India,Germany Warehouse 9,warehouse,Germany,TEXT-Family-72,Textiles,1,True,39.42
SHP000197,SUP0004,WH0005,PRD0119,ocean,2025-10-08,2025-11-10,34,33,13291.46,155,"Johnson, Gonzalez and Santos",supplier,Mexico,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,TEXT-Serious-119,Textiles,-1,False,85.751
SHP000198,SUP0018,WH0009,PRD0064,ocean,2024-10-10,2024-11-06,25,27,9167.04,150,Underwood LLC,supplier,Philippines,Germany Warehouse 9,warehouse,Germany,AUTO-Energy-64,Automotive Parts,2,True,61.114
SHP000199,SUP0007,WH0002,PRD0020,ocean,2026-08-30,2026-09-14,13,15,7283.26,275,Ramirez-Lewis,supplier,South Korea,Singapore Warehouse 2,warehouse,Singapore,FOOD-Give-20,Food & Beverage,2,True,26.485
SHP000200,SUP0010,WH0008,PRD0114,ocean,2026-05-03,2026-05-23,23,20,13021.74,242,"Martinez, Nielsen and Miller",supplier,Egypt,South Korea Warehouse 8,warehouse,South Korea,FOOD-Same-114,Food & Beverage,-3,False,53.809
SHP000201,SUP0014,WH0002,PRD0141,ocean,2026-08-08,2026-09-10,36,33,11794.54,132,"Flowers, Martin and Kelly",supplier,United States,Singapore Warehouse 2,warehouse,Singapore,CHEM-Art-141,Chemicals,-3,False,89.353
SHP000202,SUP0021,WH0007,PRD0026,air,2026-07-08,2026-07-10,3,2,78036.08,261,"Ellis, Baker and Wright",supplier,India,Germany Warehouse 7,warehouse,Germany,PACK-Mention-26,Packaging,-1,False,298.989
SHP000203,SUP0011,WH0004,PRD0013,ocean,2026-05-13,2026-05-30,18,17,16370.71,406,"Montgomery, Hensley and Ray",supplier,Indonesia,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,CHEM-Program-13,Chemicals,-1,False,40.322
SHP000204,SUP0016,WH0008,PRD0139,ocean,2025-01-02,2025-01-29,29,27,15985.1,227,"Sanchez, Ford and Nelson",supplier,Mexico,South Korea Warehouse 8,warehouse,South Korea,FOOD-Nice-139,Food & Beverage,-2,False,70.419
SHP000205,SUP0007,WH0004,PRD0004,ocean,2025-08-22,2025-09-10,18,19,3200.8,76,Ramirez-Lewis,supplier,South Korea,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,FOOD-Against-4,Food & Beverage,1,True,42.116
SHP000206,SUP0027,WH0005,PRD0024,ocean,2025-02-06,2025-02-23,16,17,2220.25,63,"Valencia, Smith and Le",supplier,Vietnam,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,MACH-Family-24,Machinery,1,True,35.242
SHP000207,SUP0003,WH0007,PRD0061,air,2025-06-22,2025-06-25,4,3,39784.0,92,Johnson-Davis,supplier,Vietnam,Germany Warehouse 7,warehouse,Germany,ELEC-Such-61,Electronics,-1,False,432.435
SHP000208,SUP0002,WH0007,PRD0043,road,2024-10-16,2024-10-17,1,1,613.6,128,Rhodes PLC,supplier,Germany,Germany Warehouse 7,warehouse,Germany,CHEM-Bill-43,Chemicals,0,False,4.794
SHP000209,SUP0032,WH0003,PRD0105,ocean,2025-06-06,2025-06-28,24,22,12839.33,220,"Lynch, Hernandez and Farmer",supplier,Vietnam,Netherlands Warehouse 3,warehouse,Netherlands,FOOD-Able-105,Food & Beverage,-2,False,58.361
SHP000210,SUP0017,WH0008,PRD0125,ocean,2026-08-20,2026-09-19,30,30,13337.51,184,"Hawkins, Cohen and Cameron",supplier,Nigeria,South Korea Warehouse 8,warehouse,South Korea,TEXT-Article-125,Textiles,0,False,72.486
SHP000211,SUP0017,WH0005,PRD0124,ocean,2025-03-15,2025-03-31,15,16,1614.96,51,"Hawkins, Cohen and Cameron",supplier,Nigeria,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,ELEC-Director-124,Electronics,1,True,31.666
SHP000212,SUP0019,WH0007,PRD0055,road,2026-03-27,2026-03-28,1,1,2015.51,508,Clark PLC,supplier,Germany,Germany Warehouse 7,warehouse,Germany,FURN-Race-55,Furniture,0,False,3.968
SHP000213,SUP0013,WH0010,PRD0103,road,2025-07-31,2025-08-01,1,1,1957.42,177,Delacruz Group,supplier,Germany,Poland Warehouse 10,warehouse,Poland,AUTO-Community-103,Automotive Parts,0,False,11.059
SHP000214,SUP0027,WH0005,PRD0016,air,2025-07-08,2025-07-10,3,2,67664.68,256,"Valencia, Smith and Le",supplier,Vietnam,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,CHEM-Author-16,Chemicals,-1,False,264.315
SHP000215,SUP0001,WH0005,PRD0043,air,2026-07-31,2026-08-04,4,4,181068.74,558,"Rodriguez, Figueroa and Sanchez",supplier,South Korea,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,CHEM-Bill-43,Chemicals,0,False,324.496
SHP000216,SUP0033,WH0010,PRD0098,air,2026-08-27,2026-08-29,3,2,29401.14,98,"Sellers, George and Burns",supplier,China,Poland Warehouse 10,warehouse,Poland,CHEM-Different-98,Chemicals,-1,False,300.012
SHP000217,SUP0001,WH0004,PRD0001,air,2025-10-12,2025-10-16,4,4,38871.58,119,"Rodriguez, Figueroa and Sanchez",supplier,South Korea,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,MACH-Down-1,Machinery,0,False,326.652
SHP000218,SUP0011,WH0006,PRD0100,ocean,2026-02-07,2026-03-16,36,37,35364.04,398,"Montgomery, Hensley and Ray",supplier,Indonesia,United States Warehouse 6,warehouse,United States,TEXT-Institution-100,Textiles,1,True,88.854
SHP000219,SUP0012,WH0005,PRD0068,ocean,2024-12-25,2025-01-14,20,20,3699.28,78,Stanley LLC,supplier,Japan,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,FURN-List-68,Furniture,0,False,47.427
