edge_id,origin_node_id,dest_node_id,mode,avg_lead_time_days,avg_cost_per_unit,capacity,origin_name,origin_type,origin_country,origin_lat,origin_lon,dest_name,dest_type,dest_country,dest_lat,dest_lon
EDGE00154,DC0003,CUST0012,air,6.0,758.043,547,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,Brazil Region 12,customer_region,Brazil,-13.6526,-49.3988
EDGE00155,DC0003,CUST0012,ocean,38.9,101.072,429,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,Brazil Region 12,customer_region,Brazil,-13.6526,-49.3988
EDGE00156,DC0003,CUST0013,air,1.2,159.532,608,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,India Region 13,customer_region,India,18.121,77.1359
EDGE00157,DC0003,CUST0013,ocean,10.9,21.271,445,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,India Region 13,customer_region,India,18.121,77.1359
EDGE00158,DC0003,CUST0013,rail,5.2,35.451,805,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,India Region 13,customer_region,India,18.121,77.1359
EDGE00159,DC0003,CUST0014,air,2.5,221.999,401,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,Japan Region 14,customer_region,Japan,33.4714,137.202
EDGE00160,DC0003,CUST0014,ocean,13.4,29.6,574,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,Japan Region 14,customer_region,Japan,33.4714,137.202
EDGE00161,DC0003,CUST0014,rail,6.9,49.333,465,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,Japan Region 14,customer_region,Japan,33.4714,137.202
EDGE00162,DC0003,CUST0015,air,4.8,459.407,439,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,Italy Region 15,customer_region,Italy,41.2021,11.1981
EDGE00163,DC0003,CUST0015,ocean,23.9,61.254,519,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,Italy Region 15,customer_region,Italy,41.2021,11.1981
EDGE00164,DC0003,CUST0016,air,4.6,475.325,593,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,Netherlands Region 16,customer_region,Netherlands,54.1024,4.4305
EDGE00165,DC0003,CUST0016,ocean,25.8,63.377,476,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,Netherlands Region 16,customer_region,Netherlands,54.1024,4.4305
EDGE00166,DC0003,CUST0017,air,5.2,675.443,701,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,United States Region 17,customer_region,United States,38.5056,-98.3238
EDGE00167,DC0003,CUST0017,ocean,35.6,90.059,520,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,United States Region 17,customer_region,United States,38.5056,-98.3238
EDGE00168,DC0003,CUST0018,air,3.3,447.57,338,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,Italy Region 18,customer_region,Italy,39.7155,14.3832
EDGE00169,DC0003,CUST0018,ocean,24.3,59.676,410,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,Italy Region 18,customer_region,Italy,39.7155,14.3832
EDGE00170,DC0003,CUST0019,air,4.0,443.32,603,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,Italy Region 19,customer_region,Italy,39.3173,15.4913
EDGE00171,DC0003,CUST0019,ocean,24.1,59.109,426,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,Italy Region 19,customer_region,Italy,39.3173,15.4913
EDGE00172,DC0003,CUST0020,air,4.6,463.707,488,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,Germany Region 20,customer_region,Germany,52.7935,8.6423
EDGE00173,DC0003,CUST0020,ocean,25.3,61.828,562,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,Germany Region 20,customer_region,Germany,52.7935,8.6423
EDGE00174,DC0003,CUST0021,air,4.5,511.815,508,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,Spain Region 21,customer_region,Spain,37.4931,-1.8572
EDGE00175,DC0003,CUST0021,ocean,27.3,68.242,720,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,Spain Region 21,customer_region,Spain,37.4931,-1.8572
EDGE00176,DC0003,CUST0022,air,5.4,584.344,381,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,Canada Region 22,customer_region,Canada,57.3711,-104.976
EDGE00177,DC0003,CUST0022,ocean,30.9,77.913,433,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,Canada Region 22,customer_region,Canada,57.3711,-104.976
EDGE00178,DC0003,CUST0023,air,1.5,179.284,702,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,Australia Region 23,customer_region,Australia,-23.6424,131.2243
EDGE00179,DC0003,CUST0023,ocean,11.1,23.905,616,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,Australia Region 23,customer_region,Australia,-23.6424,131.2243
EDGE00180,DC0003,CUST0023,rail,6.4,39.841,341,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,Australia Region 23,customer_region,Australia,-23.6424,131.2243
EDGE00181,DC0003,CUST0024,air,3.0,224.285,545,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,Japan Region 24,customer_region,Japan,35.3508,135.9452
EDGE00182,DC0003,CUST0024,ocean,13.3,29.905,403,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,Japan Region 24,customer_region,Japan,35.3508,135.9452
EDGE00183,DC0003,CUST0024,rail,7.7,49.841,1060,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,Japan Region 24,customer_region,Japan,35.3508,135.9452
EDGE00184,DC0003,CUST0025,air,4.2,455.856,246,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,Germany Region 25,customer_region,Germany,53.3386,11.1898
EDGE00185,DC0003,CUST0025,ocean,24.5,60.781,655,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,Germany Region 25,customer_region,Germany,53.3386,11.1898
EDGE00186,DC0003,CUST0026,air,4.1,498.789,517,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,France Region 26,customer_region,France,45.2154,-0.4086
EDGE00187,DC0003,CUST0026,ocean,25.4,66.505,557,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,France Region 26,customer_region,France,45.2154,-0.4086
EDGE00188,DC0003,CUST0027,air,4.5,458.314,600,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,Italy Region 27,customer_region,Italy,40.7359,11.5211
EDGE00189,DC0003,CUST0027,ocean,24.9,61.109,717,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,Italy Region 27,customer_region,Italy,40.7359,11.5211
EDGE00190,DC0003,CUST0028,air,1.2,192.196,499,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,Australia Region 28,customer_region,Australia,-23.8924,134.6053
EDGE00191,DC0003,CUST0028,ocean,11.2,25.626,363,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,Australia Region 28,customer_region,Australia,-23.8924,134.6053
EDGE00192,DC0003,CUST0028,rail,6.4,42.71,306,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,Australia Region 28,customer_region,Australia,-23.8924,134.6053
EDGE00193,DC0003,CUST0029,air,4.8,493.391,459,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,United Kingdom Region 29,customer_region,United Kingdom,57.7033,-3.6067
EDGE00194,DC0003,CUST0029,ocean,27.1,65.785,556,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,United Kingdom Region 29,customer_region,United Kingdom,57.7033,-3.6067
EDGE00195,DC0003,CUST0030,air,4.4,495.5,486,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,United Kingdom Region 30,customer_region,United Kingdom,53.0976,-2.1605
EDGE00196,DC0003,CUST0030,ocean,27.1,66.067,609,Singapore Distribution Center 3,distribution_center,Singapore,1.2182,104.6755,United Kingdom Region 30,customer_region,United Kingdom,53.0976,-2.1605
EDGE00197,DC0004,CUST0001,air,3.5,422.814,494,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,South Africa Region 1,customer_region,South Africa,-33.1697,25.6333
EDGE00198,DC0004,CUST0001,ocean,23.3,56.375,600,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,South Africa Region 1,customer_region,South Africa,-33.1697,25.6333
EDGE00199,DC0004,CUST0002,air,2.0,299.29,323,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,India Region 2,customer_region,India,23.3838,80.8104
EDGE00200,DC0004,CUST0002,ocean,17.1,39.905,381,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,India Region 2,customer_region,India,23.3838,80.8104
EDGE00201,DC0004,CUST0003,air,3.3,363.785,760,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,United States Region 3,customer_region,United States,38.6477,-100.994
EDGE00202,DC0004,CUST0003,ocean,20.1,48.505,570,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,United States Region 3,customer_region,United States,38.6477,-100.994
EDGE00203,DC0004,CUST0004,air,3.8,402.461,359,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,South Africa Region 4,customer_region,South Africa,-29.4546,22.5809
EDGE00204,DC0004,CUST0004,ocean,22.8,53.662,580,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,South Africa Region 4,customer_region,South Africa,-29.4546,22.5809
EDGE00205,DC0004,CUST0005,rail,1.0,9.401,855,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,France Region 5,customer_region,France,43.9622,2.1811
EDGE00206,DC0004,CUST0005,road,1.0,16.921,456,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,France Region 5,customer_region,France,43.9622,2.1811
EDGE00207,DC0004,CUST0006,air,1.4,75.776,377,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,Spain Region 6,customer_region,Spain,37.6663,-1.2941
EDGE00208,DC0004,CUST0006,ocean,6.1,10.103,568,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,Spain Region 6,customer_region,Spain,37.6663,-1.2941
EDGE00209,DC0004,CUST0006,rail,3.7,16.839,440,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,Spain Region 6,customer_region,Spain,37.6663,-1.2941
EDGE00210,DC0004,CUST0007,air,3.3,396.816,321,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,South Korea Region 7,customer_region,South Korea,34.4627,128.7451
EDGE00211,DC0004,CUST0007,ocean,21.7,52.909,631,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,South Korea Region 7,customer_region,South Korea,34.4627,128.7451
EDGE00212,DC0004,CUST0008,air,2.0,73.949,356,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,Spain Region 8,customer_region,Spain,39.3303,-3.6296
EDGE00213,DC0004,CUST0008,ocean,6.5,9.86,437,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,Spain Region 8,customer_region,Spain,39.3303,-3.6296
EDGE00214,DC0004,CUST0008,rail,2.9,16.433,438,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,Spain Region 8,customer_region,Spain,39.3303,-3.6296
EDGE00215,DC0004,CUST0009,air,3.3,405.711,573,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,South Africa Region 9,customer_region,South Africa,-30.2797,21.0491
EDGE00216,DC0004,CUST0009,ocean,22.1,54.095,411,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,South Africa Region 9,customer_region,South Africa,-30.2797,21.0491
EDGE00217,DC0004,CUST0010,air,2.4,294.104,736,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,Canada Region 10,customer_region,Canada,58.9475,-104.6992
EDGE00218,DC0004,CUST0010,ocean,16.6,39.214,521,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,Canada Region 10,customer_region,Canada,58.9475,-104.6992
EDGE00219,DC0004,CUST0011,rail,1.8,4.536,466,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,France Region 11,customer_region,France,48.867,4.579
EDGE00220,DC0004,CUST0011,road,1.0,8.164,643,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,France Region 11,customer_region,France,48.867,4.579
EDGE00221,DC0004,CUST0012,air,3.8,412.92,410,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,Brazil Region 12,customer_region,Brazil,-13.6526,-49.3988
EDGE00222,DC0004,CUST0012,ocean,22.7,55.056,513,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,Brazil Region 12,customer_region,Brazil,-13.6526,-49.3988
EDGE00223,DC0004,CUST0013,air,2.9,306.788,421,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,India Region 13,customer_region,India,18.121,77.1359
EDGE00224,DC0004,CUST0013,ocean,17.8,40.905,723,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,India Region 13,customer_region,India,18.121,77.1359
EDGE00225,DC0004,CUST0014,air,3.5,420.092,343,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,Japan Region 14,customer_region,Japan,33.4714,137.202
EDGE00226,DC0004,CUST0014,ocean,23.3,56.012,478,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,Japan Region 14,customer_region,Japan,33.4714,137.202
EDGE00227,DC0004,CUST0015,rail,2.7,10.086,488,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,Italy Region 15,customer_region,Italy,41.2021,11.1981
EDGE00228,DC0004,CUST0015,road,1.0,18.154,503,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,Italy Region 15,customer_region,Italy,41.2021,11.1981
EDGE00229,DC0004,CUST0016,rail,2.4,5.941,242,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,Netherlands Region 16,customer_region,Netherlands,54.1024,4.4305
EDGE00230,DC0004,CUST0016,road,1.0,10.695,426,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,Netherlands Region 16,customer_region,Netherlands,54.1024,4.4305
EDGE00231,DC0004,CUST0017,air,3.7,357.749,892,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,United States Region 17,customer_region,United States,38.5056,-98.3238
EDGE00232,DC0004,CUST0017,ocean,19.1,47.7,356,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,United States Region 17,customer_region,United States,38.5056,-98.3238
EDGE00233,DC0004,CUST0018,rail,2.6,12.112,764,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,Italy Region 18,customer_region,Italy,39.7155,14.3832
EDGE00234,DC0004,CUST0018,road,1.0,21.802,721,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,Italy Region 18,customer_region,Italy,39.7155,14.3832
EDGE00235,DC0004,CUST0019,rail,2.4,12.783,294,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,Italy Region 19,customer_region,Italy,39.3173,15.4913
EDGE00236,DC0004,CUST0019,road,1.0,23.009,287,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,Italy Region 19,customer_region,Italy,39.3173,15.4913
EDGE00237,DC0004,CUST0020,rail,1.2,3.095,367,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,Germany Region 20,customer_region,Germany,52.7935,8.6423
EDGE00238,DC0004,CUST0020,road,1.0,5.571,314,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,Germany Region 20,customer_region,Germany,52.7935,8.6423
EDGE00239,DC0004,CUST0021,air,2.0,77.652,866,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,Spain Region 21,customer_region,Spain,37.4931,-1.8572
EDGE00240,DC0004,CUST0021,ocean,7.3,10.354,547,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,Spain Region 21,customer_region,Spain,37.4931,-1.8572
EDGE00241,DC0004,CUST0021,rail,2.8,17.256,544,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,Spain Region 21,customer_region,Spain,37.4931,-1.8572
EDGE00242,DC0004,CUST0022,air,2.6,300.44,769,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,Canada Region 22,customer_region,Canada,57.3711,-104.976
EDGE00243,DC0004,CUST0022,ocean,17.6,40.059,365,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,Canada Region 22,customer_region,Canada,57.3711,-104.976
EDGE00244,DC0004,CUST0023,air,5.4,637.579,436,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,Australia Region 23,customer_region,Australia,-23.6424,131.2243
EDGE00245,DC0004,CUST0023,ocean,33.6,85.01,466,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,Australia Region 23,customer_region,Australia,-23.6424,131.2243
EDGE00246,DC0004,CUST0024,air,3.5,409.362,353,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,Japan Region 24,customer_region,Japan,35.3508,135.9452
EDGE00247,DC0004,CUST0024,ocean,22.4,54.582,578,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,Japan Region 24,customer_region,Japan,35.3508,135.9452
EDGE00248,DC0004,CUST0025,rail,1.4,3.458,347,Germany Distribution Center 4,distribution_center,Germany,50.259,10.4927,Germany Region 25,customer_region,Germany,53.3386,11.1898
